rank,CHP_ID,Chinese_herbal_pieces,high_quality_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
802,CHP02391,六棱菊,0.9999970866666668,28.0,28.0,15.0,15.0
803,CHP01181,戈壁天门冬,0.99999694,10.0,10.0,6.0,6.0
804,CHP01505,厚皮树,0.9999969,5.0,5.0,2.0,2.0
805,CHP02591,马桑叶,0.9999969,4.0,4.0,4.0,4.0
806,CHP01344,海藻,0.9999968654545455,38.0,38.0,22.0,22.0
807,CHP02920,南川升麻,0.99999684,2.0,2.0,1.0,1.0
808,CHP03130,葡萄,0.99999683,12.0,12.0,5.0,5.0
809,CHP05261,鱼藤,0.9999967181818182,40.0,40.0,11.0,11.0
810,CHP01748,黄紫堇,0.99999669,3.0,3.0,3.0,3.0
811,CHP00756,颠茄,0.9999965,11.0,11.0,6.0,6.0
812,CHP01555,虎尾兰,0.9999965,2.0,2.0,1.0,1.0
813,CHP05417,长春花,0.9999964719642858,95.0,95.0,56.0,56.0
814,CHP04225,土茯苓,0.9999964142857143,27.0,27.0,14.0,14.0
815,CHP02296,痢止蒿,0.9999963350000001,4.0,4.0,2.0,2.0
816,CHP05294,玉竹,0.9999960611111111,12.0,12.0,9.0,9.0
817,CHP00887,短瓣花,0.9999960375,14.0,14.0,8.0,8.0
818,CHP05853,猴枣,0.999996,1.0,1.0,1.0,1.0
819,CHP05881,鸡内金,0.999996,3.0,3.0,2.0,2.0
820,CHP02063,开口箭,0.9999957848275862,50.0,50.0,29.0,29.0
821,CHP00093,白花蛇舌草,0.9999957463636364,46.0,46.0,33.0,33.0
822,CHP06015,水蛭,0.9999956914285715,9.0,9.0,7.0,7.0
823,CHP01578,华北白前,0.99999542,13.0,13.0,5.0,5.0
824,CHP00573,大叶柴胡,0.99999523,9.0,9.0,5.0,5.0
825,CHP03431,桑叶,0.999995190869565,42.0,42.0,23.0,23.0
826,CHP00243,蓖麻根,0.99999507,8.0,8.0,2.0,2.0
827,CHP03049,女贞子,0.9999948639999999,107.0,107.0,60.0,60.0
828,CHP00227,北豆,0.9999948529999999,16.0,16.0,10.0,10.0
829,CHP03665,伸筋草,0.9999947124999999,43.0,43.0,8.0,8.0
830,CHP02484,轮环藤,0.9999946575,15.0,15.0,8.0,8.0
831,CHP03605,山楂叶,0.9999946438461538,29.0,29.0,13.0,13.0
832,CHP00256,鞭叶铁线蕨,0.9999946212499999,12.0,12.0,8.0,8.0
833,CHP03561,山柰,0.9999944700000001,20.0,20.0,10.0,10.0
834,CHP02095,苦地丁,0.9999941840909089,27.0,27.0,22.0,22.0
835,CHP03709,石刁柏,0.99999352,12.0,12.0,5.0,5.0
836,CHP00816,冬瓜子,0.9999934100000001,39.0,39.0,20.0,20.0
837,CHP03283,秋水仙,0.999993235,5.0,5.0,2.0,2.0
838,CHP00974,耳草,0.9999932000000001,11.0,11.0,5.0,5.0
839,CHP00389,臭柏,0.99999243,4.0,4.0,2.0,2.0
840,CHP05353,云实,0.999992,1.0,1.0,1.0,1.0
841,CHP04359,乌药,0.9999919347368421,19.0,19.0,19.0,19.0
842,CHP04896,烟窝草,0.99999145,9.0,9.0,4.0,4.0
843,CHP05650,紫堇,0.9999912299999999,8.0,8.0,4.0,4.0
844,CHP04477,细茎石斛,0.9999909499999999,4.0,4.0,2.0,2.0
845,CHP02544,麻根,0.9999906716666667,6.0,6.0,6.0,6.0
846,CHP00151,白鲜皮,0.9999906466666667,117.0,117.0,72.0,72.0
847,CHP00394,臭牡丹,0.9999903433333334,4.0,4.0,3.0,3.0
848,CHP04055,糖荠,0.9999897,8.0,8.0,6.0,6.0
849,CHP03682,升麻,0.9999889269911505,134.0,134.0,113.0,113.0
850,CHP05477,知母,0.9999887,91.0,91.0,72.0,72.0
851,CHP02517,落花生,0.9999882746153846,24.0,24.0,13.0,13.0
852,CHP01753,回回豆,0.9999880483333333,14.0,14.0,6.0,6.0
853,CHP02161,昆明山海棠,0.9999877653846153,44.0,44.0,26.0,26.0
854,CHP00376,赤瓟,0.9999877340000001,8.0,8.0,5.0,5.0
855,CHP04150,铁力木,0.9999874,17.0,17.0,1.0,1.0
856,CHP05591,苎麻,0.9999872000000001,3.0,3.0,2.0,2.0
857,CHP03718,石荠苎,0.999987054,8.0,8.0,5.0,5.0
858,CHP02489,罗布麻叶,0.9999869391666668,25.0,25.0,12.0,12.0
859,CHP00303,苍术,0.9999868368852459,111.0,111.0,61.0,61.0
860,CHP04612,象皮木,0.9999866000000001,10.0,10.0,6.0,6.0
861,CHP03159,桤木,0.9999866,3.0,3.0,2.0,2.0
862,CHP00210,半夏曲,0.9999856,2.0,2.0,1.0,1.0
863,CHP06001,麝香,0.9999848525000001,33.0,33.0,20.0,20.0
864,CHP02498,罗汉松,0.999984056,18.0,18.0,10.0,10.0
865,CHP03084,蓬莱草,0.99998405,5.0,5.0,2.0,2.0
866,CHP05190,淫羊藿,0.9999839896116505,165.0,165.0,103.0,103.0
867,CHP01347,韩信草,0.9999838750000001,4.0,4.0,2.0,2.0
868,CHP00102,白芥子,0.9999836950000001,18.0,18.0,6.0,6.0
869,CHP00101,白芥,0.9999836,3.0,3.0,1.0,1.0
870,CHP05896,僵蚕,0.9999830107692309,26.0,26.0,13.0,13.0
871,CHP04556,香附,0.9999819421621621,52.0,52.0,37.0,37.0
872,CHP00443,刺果甘草,0.9999818636363635,22.0,22.0,11.0,11.0
873,CHP01818,蒺藜,0.9999806814035087,75.0,75.0,57.0,57.0
874,CHP00298,苍耳,0.999980643,17.0,17.0,10.0,10.0
875,CHP00673,地枫皮,0.9999805982352942,56.0,56.0,34.0,34.0
876,CHP00583,大叶蒟,0.99998012,2.0,2.0,2.0,2.0
877,CHP00445,刺槐花,0.9999799471428571,14.0,14.0,7.0,7.0
878,CHP01015,飞廉,0.9999796599999999,11.0,11.0,4.0,4.0
879,CHP01131,甘西鼠尾草,0.9999795949999999,20.0,20.0,10.0,10.0
880,CHP03450,沙糖根,0.99997831,8.0,8.0,3.0,3.0
881,CHP02055,决明,0.9999776411111111,17.0,17.0,9.0,9.0
882,CHP01408,红参,0.9999768353846152,53.0,53.0,39.0,39.0
883,CHP04404,五加皮,0.9999767333333334,3.0,3.0,3.0,3.0
884,CHP04838,雪莲,0.999976515,26.0,26.0,10.0,10.0
885,CHP02178,莱菔,0.99997625,5.0,5.0,2.0,2.0
886,CHP03177,千解草,0.999975285,4.0,4.0,2.0,2.0
887,CHP03981,苏铁,0.999974725,7.0,7.0,4.0,4.0
888,CHP03383,三尖杉,0.9999746711764705,37.0,37.0,17.0,17.0
889,CHP00327,侧柏枝节,0.9999733150000001,42.0,42.0,24.0,24.0
890,CHP03010,牛奶树,0.9999731,4.0,4.0,1.0,1.0
891,CHP05428,长果荜茇,0.9999729166666667,4.0,4.0,3.0,3.0
892,CHP00292,布渣叶,0.9999725,20.0,20.0,11.0,11.0
893,CHP00853,毒芹根,0.999971825,10.0,10.0,4.0,4.0
894,CHP02057,蕨菜,0.99997176,47.0,47.0,14.0,14.0
895,CHP03179,千金藤,0.9999707891666666,41.0,41.0,24.0,24.0
896,CHP03024,牛膝,0.9999706290839693,162.0,162.0,131.0,131.0
897,CHP00496,大风子,0.999967826923077,28.0,28.0,13.0,13.0
898,CHP03175,千层塔,0.9999673951219513,65.0,65.0,41.0,41.0
899,CHP02861,木防己,0.9999664879999999,13.0,13.0,5.0,5.0
900,CHP00108,白兰花,0.9999655911764705,63.0,63.0,17.0,17.0
901,CHP03449,沙塘木,0.99996454,9.0,9.0,1.0,1.0
902,CHP01245,骨碎补,0.999964184,37.0,37.0,35.0,35.0
903,CHP01486,红藤,0.9999627247368421,29.0,29.0,19.0,19.0
904,CHP02074,榼藤子,0.9999626866666667,5.0,5.0,3.0,3.0
905,CHP04174,通草,0.9999623291666667,24.0,24.0,24.0,24.0
906,CHP04223,土当归,0.9999599857142858,12.0,12.0,7.0,7.0
907,CHP00016,安徽贝母,0.99995959125,11.0,11.0,8.0,8.0
908,CHP03215,茄子根,0.9999584533333333,4.0,4.0,3.0,3.0
909,CHP00313,草苁蓉,0.9999569735,36.0,36.0,20.0,20.0
910,CHP01130,甘遂,0.9999556980392157,63.0,63.0,51.0,51.0
911,CHP01337,海红豆,0.9999532333333333,6.0,6.0,3.0,3.0
912,CHP05140,一枝黄花,0.9999507727272726,19.0,19.0,11.0,11.0
913,CHP05478,栀子,0.9999479583333333,48.0,48.0,18.0,18.0
914,CHP02640,芒果叶,0.99994725,2.0,2.0,1.0,1.0
915,CHP04216,土贝母,0.9999442831818182,24.0,24.0,22.0,22.0
916,CHP02604,买麻藤,0.99994228,39.0,39.0,25.0,25.0
917,CHP01185,葛根,0.9999419981481481,43.0,43.0,27.0,27.0
918,CHP02621,曼陀罗,0.9999407436666667,44.0,44.0,30.0,30.0
919,CHP05041,野花椒皮,0.9999386,2.0,2.0,1.0,1.0
920,CHP05882,鸡肉,0.99993753,1.0,1.0,1.0,1.0
921,CHP05805,蜂胶,0.9999373972727273,83.0,83.0,33.0,33.0
922,CHP01543,槲寄生,0.9999373769444444,61.0,61.0,36.0,36.0
923,CHP02631,蔓荆子,0.9999370517241379,38.0,38.0,29.0,29.0
924,CHP01663,黄花稔,0.9999369825,11.0,11.0,4.0,4.0
925,CHP00882,杜松,0.9999346100000001,17.0,17.0,10.0,10.0
926,CHP05383,泽珍珠菜,0.9999327,2.0,2.0,2.0,2.0
927,CHP02543,麻风树,0.9999320486666666,25.0,25.0,15.0,15.0
928,CHP01016,飞龙掌血,0.99993195,11.0,11.0,2.0,2.0
929,CHP02967,柠檬,0.999931365,8.0,8.0,4.0,4.0
930,CHP00957,鹅不食草,0.9999286563157894,49.0,49.0,38.0,38.0
931,CHP00316,草果,0.99992748125,29.0,29.0,16.0,16.0
932,CHP01933,金荞麦,0.9999270533333333,23.0,23.0,15.0,15.0
933,CHP03759,石枣子,0.9999255519999999,9.0,9.0,5.0,5.0
934,CHP04006,酸枣仁,0.999922402631579,27.0,27.0,19.0,19.0
935,CHP02308,莲生桂子花,0.9999187833333334,11.0,11.0,6.0,6.0
936,CHP02314,莲子心,0.9999170157142858,11.0,11.0,7.0,7.0
937,CHP00694,地锦草,0.9999148940000001,38.0,38.0,25.0,25.0
938,CHP02405,龙葵,0.9999146025641025,55.0,55.0,39.0,39.0
939,CHP01211,狗脊,0.9999119433333333,29.0,29.0,3.0,3.0
940,CHP00874,杜衡,0.999911275,9.0,9.0,4.0,4.0
941,CHP03323,人参叶,0.9999106925490197,75.0,75.0,51.0,51.0
942,CHP01260,关黄柏,0.9999090449999999,70.0,70.0,46.0,46.0
943,CHP05565,竹节参,0.9999021422222223,12.0,12.0,9.0,9.0
944,CHP01840,假百合,0.9999007999999999,5.0,5.0,3.0,3.0
945,CHP02796,米仔兰,0.9998996727272726,12.0,12.0,11.0,11.0
946,CHP02972,柠檬皮,0.999899475,6.0,6.0,2.0,2.0
947,CHP01346,含羞草,0.9998975666666666,8.0,8.0,3.0,3.0
948,CHP01630,黄柏,0.9998934254545455,54.0,54.0,33.0,33.0
949,CHP03565,山萩,0.9998930233333333,5.0,5.0,3.0,3.0
950,CHP03663,射干,0.9998905642857143,63.0,63.0,35.0,35.0
951,CHP00121,白毛藤,0.9998890346153846,121.0,121.0,78.0,78.0
952,CHP04525,仙茅,0.9998837421052632,60.0,60.0,38.0,38.0
953,CHP01907,金粉蕨,0.99988089,7.0,7.0,3.0,3.0
954,CHP02872,木姜子,0.9998792599999999,8.0,8.0,5.0,5.0
955,CHP04231,土槿皮,0.9998757256140351,71.0,71.0,57.0,57.0
956,CHP03486,山沉香,0.9998755428571429,16.0,16.0,7.0,7.0
957,CHP03707,石胆草,0.9998750333333334,6.0,6.0,3.0,3.0
958,CHP02623,曼陀罗叶,0.9998738914285715,14.0,14.0,7.0,7.0
959,CHP01620,槐,0.9998692124999999,13.0,13.0,8.0,8.0
960,CHP00519,大戟,0.9998577099999999,107.0,107.0,58.0,58.0
961,CHP01519,胡萝卜子,0.9998563914814815,43.0,43.0,27.0,27.0
962,CHP01809,积雪草,0.9998536629166667,41.0,41.0,24.0,24.0
963,CHP00470,翠雀花,0.99984924,52.0,52.0,30.0,30.0
964,CHP05169,茵陈,0.9998443214285714,16.0,16.0,7.0,7.0
965,CHP04469,喜树,0.9998393392307693,23.0,23.0,13.0,13.0
966,CHP02940,南蛇藤果,0.9998382675,24.0,24.0,12.0,12.0
967,CHP05975,青蛙,0.99983485,4.0,4.0,2.0,2.0
968,CHP02323,两面针,0.9998336680769231,43.0,43.0,26.0,26.0
969,CHP04523,夏至草,0.9998250799999999,13.0,13.0,8.0,8.0
970,CHP01342,海南买麻藤,0.9998245242857143,13.0,13.0,7.0,7.0
971,CHP01936,金雀花,0.9998222461538462,19.0,19.0,13.0,13.0
972,CHP01054,枫香寄生,0.9998176333333334,3.0,3.0,3.0,3.0
973,CHP04306,威灵仙,0.9998156642857142,40.0,40.0,28.0,28.0
974,CHP03120,婆罗门皂荚,0.9998124833333333,9.0,9.0,3.0,3.0
975,CHP02441,芦根,0.9998123,24.0,24.0,11.0,11.0
976,CHP02090,苦参,0.9998107912676056,94.0,94.0,71.0,71.0
977,CHP04985,杨梅根,0.99980805,7.0,7.0,4.0,4.0
978,CHP06134,云芝,0.9998003818181819,16.0,16.0,11.0,11.0
979,CHP04571,香茅,0.99979955,3.0,3.0,2.0,2.0
980,CHP00241,萆薢,0.9997972935555557,74.0,74.0,45.0,45.0
981,CHP04807,绣线菊,0.9997940438888888,33.0,33.0,18.0,18.0
982,CHP03771,柿蒂,0.9997934378571429,39.0,39.0,28.0,28.0
983,CHP03808,鼠尾草,0.9997909707692307,59.0,59.0,39.0,39.0
984,CHP00212,半枝莲,0.9997880087499998,113.0,113.0,56.0,56.0
985,CHP02985,牛蒡子,0.9997871277777778,21.0,21.0,18.0,18.0
986,CHP01886,绞股蓝,0.9997852078854627,247.0,247.0,227.0,227.0
987,CHP03314,蘘荷,0.999784952,11.0,11.0,5.0,5.0
988,CHP00775,丁公藤,0.9997777010810811,60.0,60.0,37.0,37.0
989,CHP00415,川木通,0.9997689524444445,96.0,96.0,45.0,45.0
990,CHP01351,诃子,0.9997680696000001,34.0,34.0,25.0,25.0
991,CHP03487,山橙,0.9997671850000001,6.0,6.0,4.0,4.0
992,CHP01261,关木通,0.9997648166666666,12.0,12.0,6.0,6.0
993,CHP04994,洋蒲桃叶,0.9997547083333332,10.0,10.0,6.0,6.0
994,CHP03353,入地蜈蚣,0.99974608,13.0,13.0,8.0,8.0
995,CHP04283,碗蕨,0.9997282,2.0,2.0,1.0,1.0
996,CHP00689,地黄,0.9997237467708334,285.0,285.0,192.0,192.0
997,CHP01911,金果榄,0.9997205600000001,15.0,15.0,11.0,11.0
998,CHP04918,岩椒草,0.9997108133333333,13.0,13.0,3.0,3.0
999,CHP05370,皂荚,0.9997094327272728,22.0,22.0,11.0,11.0
1000,CHP04171,铁轴草,0.9997072,2.0,2.0,1.0,1.0
1001,CHP01065,凤尾草,0.9997052786666668,56.0,56.0,30.0,30.0
1002,CHP02837,墨旱莲,0.99970400875,53.0,53.0,40.0,40.0
1003,CHP01228,枸骨叶,0.9997031499999999,44.0,44.0,34.0,34.0
1004,CHP01242,谷精草,0.9997021571428572,20.0,20.0,14.0,14.0
1005,CHP04372,无患子,0.9996909253846155,16.0,16.0,13.0,13.0
1006,CHP03364,瑞香根,0.999690375,4.0,4.0,4.0,4.0
1007,CHP01957,金叶子,0.9996850622222221,10.0,10.0,9.0,9.0
1008,CHP06033,乌梢蛇,0.9996834,3.0,3.0,1.0,1.0
1009,CHP03753,石蒜,0.99968210625,16.0,16.0,8.0,8.0
1010,CHP04552,香茶菜,0.9996718868345323,463.0,463.0,278.0,278.0
1011,CHP01222,狗牙花,0.9996602583333334,45.0,45.0,30.0,30.0
1012,CHP01013,飞机草,0.99966015,2.0,2.0,2.0,2.0
1013,CHP00240,荜澄茄,0.9996580068421054,62.0,62.0,38.0,38.0
1014,CHP05402,獐牙菜,0.9996360863636364,37.0,37.0,11.0,11.0
1015,CHP05173,银不换,0.9996352,1.0,1.0,1.0,1.0
1016,CHP00168,百部,0.9996265914634146,181.0,181.0,123.0,123.0
1017,CHP02207,狼把草,0.99962333,13.0,13.0,5.0,5.0
1018,CHP00173,百里香,0.99962047,23.0,23.0,5.0,5.0
1019,CHP02353,灵香草,0.9996202833333333,26.0,26.0,15.0,15.0
1020,CHP05489,止泻木皮,0.99961711375,43.0,43.0,24.0,24.0
1021,CHP03198,茜草,0.9996158243750001,74.0,74.0,48.0,48.0
1022,CHP01367,核桃仁,0.9996111082758621,58.0,58.0,29.0,29.0
1023,CHP00604,大叶紫珠,0.9996024139999999,9.0,9.0,5.0,5.0
1024,CHP03081,炮姜,0.9995988,1.0,1.0,1.0,1.0
1025,CHP02566,马齿苋,0.9995957583783784,64.0,64.0,37.0,37.0
1026,CHP01958,金银花,0.9995906461616162,146.0,146.0,99.0,99.0
1027,CHP02270,藜草,0.999584585,3.0,3.0,2.0,2.0
1028,CHP05834,蛤蚧,0.9995838699999999,3.0,3.0,2.0,2.0
1029,CHP02541,葎草,0.99957375375,31.0,31.0,16.0,16.0
1030,CHP01864,姜黄,0.9995722415384616,48.0,48.0,26.0,26.0
1031,CHP02023,菊苣,0.99956967875,70.0,70.0,48.0,48.0
1032,CHP06122,桑黄,0.9995592612499999,16.0,16.0,8.0,8.0
1033,CHP01614,桦树皮,0.9995399,5.0,5.0,4.0,4.0
1034,CHP05922,鹿茸,0.99953705,7.0,7.0,5.0,5.0
1035,CHP03884,水茄,0.9995322742857143,17.0,17.0,14.0,14.0
1036,CHP02561,马比木,0.99952745,1.0,1.0,1.0,1.0
1037,CHP01801,鸡血藤,0.999524099245283,96.0,96.0,53.0,53.0
1038,CHP00203,半边旗,0.999518875,5.0,5.0,2.0,2.0
1039,CHP04458,西洋参,0.9995166842857143,49.0,49.0,42.0,42.0
1040,CHP01172,高山唐松草,0.999513,3.0,3.0,3.0,3.0
1041,CHP05124,夜来香,0.9994960475,17.0,17.0,16.0,16.0
1042,CHP04293,王不留行,0.99949066,19.0,19.0,16.0,16.0
1043,CHP04995,洋蓍草,0.9994859100000001,7.0,7.0,3.0,3.0
1044,CHP03226,青果,0.9994590777777778,14.0,14.0,9.0,9.0
1045,CHP03683,生姜,0.9994557215151515,75.0,75.0,66.0,66.0
1046,CHP00422,穿心莲,0.9994466466666666,100.0,100.0,57.0,57.0
1047,CHP04093,天麻,0.9994456025,11.0,11.0,4.0,4.0
1048,CHP01416,红豆杉,0.9994409501226993,548.0,548.0,326.0,325.0
1049,CHP00381,赤麻,0.9994397749999999,3.0,3.0,2.0,2.0
1050,CHP03342,肉豆蔻,0.9994246190909091,57.0,57.0,33.0,33.0
1051,CHP03373,三白草,0.9994063141666666,34.0,34.0,24.0,24.0
1052,CHP04683,小接筋草,0.9994043100000001,7.0,7.0,3.0,3.0
1053,CHP04987,杨梅树皮,0.99940063,21.0,21.0,8.0,8.0
1054,CHP03635,芍药,0.9993919297260272,107.0,107.0,73.0,73.0
1055,CHP01126,甘薯,0.9993916666666666,8.0,8.0,6.0,6.0
1056,CHP05572,竹沥,0.999384685,15.0,15.0,4.0,4.0
1057,CHP02030,橘红,0.9993639344827586,52.0,52.0,29.0,29.0
1058,CHP02175,辣蓼草,0.9993467,17.0,17.0,9.0,9.0
1059,CHP04578,香薷,0.9993310657142859,8.0,8.0,7.0,7.0
1060,CHP01751,灰叶根,0.9993121420000002,22.0,22.0,10.0,10.0
1061,CHP03716,石斛,0.9993096434782609,74.0,74.0,23.0,23.0
1062,CHP02901,木通,0.9992978183333333,62.0,62.0,36.0,36.0
1063,CHP01846,假蒟子,0.9992974,8.0,8.0,3.0,3.0
1064,CHP00294,菜蓟,0.99929595,4.0,4.0,4.0,4.0
1065,CHP00640,当药,0.99929583,3.0,3.0,1.0,1.0
1066,CHP02563,马槟榔,0.99929245,2.0,2.0,2.0,2.0
1067,CHP00417,川乌,0.999276364144737,268.0,268.0,152.0,152.0
1068,CHP02060,爵床,0.9992731171428572,29.0,29.0,14.0,14.0
1069,CHP01693,黄龙胆,0.9992724857142857,16.0,16.0,7.0,7.0
1070,CHP04893,烟草,0.9992594285714285,13.0,13.0,7.0,7.0
1071,CHP02656,猫须草,0.999253633076923,49.0,49.0,26.0,26.0
1072,CHP02612,麦芽,0.9992406285714287,26.0,26.0,14.0,14.0
1073,CHP04583,香唐松草,0.99923694,3.0,3.0,1.0,1.0
1074,CHP00768,钓樟枝叶,0.9992142,1.0,1.0,1.0,1.0
1075,CHP01964,金樱子,0.9991855505714285,45.0,45.0,35.0,35.0
1076,CHP00114,白蔹,0.9991810060784314,102.0,102.0,51.0,51.0
1077,CHP05105,野芝麻根,0.9991541,8.0,8.0,1.0,1.0
1078,CHP00401,樗叶花椒,0.9991320366666666,7.0,7.0,3.0,3.0
1079,CHP01477,红芪,0.999127145652174,47.0,47.0,23.0,23.0
1080,CHP00972,儿茶,0.999125821111111,41.0,41.0,27.0,27.0
1081,CHP00630,淡豆豉,0.9990847538888887,23.0,23.0,18.0,18.0
1082,CHP01988,粳米,0.9990795125,9.0,9.0,8.0,8.0
1083,CHP02869,木蝴蝶,0.9990727675,22.0,22.0,16.0,16.0
1084,CHP05248,柚花,0.99906664,21.0,21.0,5.0,5.0
1085,CHP04904,岩败酱,0.9990644,3.0,3.0,2.0,2.0
1086,CHP00729,灯盏细辛,0.9990479928571429,17.0,17.0,14.0,14.0
1087,CHP03977,苏合香,0.9990401114285713,21.0,21.0,14.0,14.0
1088,CHP03075,泡桐,0.9990356,4.0,4.0,2.0,2.0
1089,CHP01676,黄荆,0.99900365,15.0,15.0,8.0,8.0
1090,CHP00641,党参,0.9989980761999999,65.0,65.0,50.0,50.0
1091,CHP01644,黄瓜,0.99898066875,22.0,22.0,16.0,16.0
1092,CHP00228,北豆根,0.9989798930769229,72.0,72.0,39.0,39.0
1093,CHP05782,蟾酥,0.9989382953333333,71.0,71.0,45.0,45.0
1094,CHP04777,新疆藁本,0.9989381,2.0,2.0,1.0,1.0
1095,CHP03532,山姜,0.9989375125,18.0,18.0,12.0,12.0
1096,CHP00360,沉香,0.9989029610948904,259.0,259.0,137.0,137.0
1097,CHP02676,毛萼香茶菜,0.998891472,39.0,39.0,25.0,25.0
1098,CHP03213,荞麦,0.9988816199999999,14.0,14.0,8.0,8.0
1099,CHP02808,绵萆薢,0.9988741377777779,53.0,53.0,36.0,36.0
1100,CHP00710,地梭罗,0.9988725163636364,35.0,35.0,11.0,11.0
1101,CHP00513,大黄,0.9988632063779527,205.0,205.0,127.0,127.0
1102,CHP04886,亚罗椿,0.9988607625,7.0,7.0,4.0,4.0
1103,CHP02785,猕猴桃根,0.9988411675,5.0,5.0,4.0,4.0
1104,CHP04374,无患子皮,0.9988002766666666,5.0,5.0,3.0,3.0
1105,CHP01992,景天三七,0.9987877764705883,22.0,22.0,17.0,17.0
1106,CHP02748,没药,0.9987782254183267,291.0,291.0,251.0,250.0
1107,CHP01045,风藤,0.9987711878688524,89.0,89.0,61.0,61.0
1108,CHP02450,芦竹根,0.99876829,11.0,11.0,3.0,3.0
1109,CHP02258,棱子芹,0.9987427799999999,4.0,4.0,2.0,2.0
1110,CHP02310,莲叶橐吾,0.9987262200000001,12.0,12.0,7.0,7.0
1111,CHP00252,萹蓄,0.9987079092592593,73.0,73.0,54.0,54.0
1112,CHP01745,黄药子,0.9986946454545454,64.0,64.0,33.0,33.0
1113,CHP02658,猫爪草,0.9986905275,22.0,22.0,12.0,12.0
1114,CHP00220,宝盖草,0.9986793666666666,12.0,12.0,6.0,6.0
1115,CHP02842,牡丹皮,0.9986630934782608,67.0,67.0,46.0,46.0
1116,CHP05687,紫菀,0.99865983125,28.0,28.0,16.0,16.0
1117,CHP04065,桃仁,0.9986557371428573,72.0,72.0,49.0,49.0
1118,CHP03302,瞿麦,0.99864934375,10.0,10.0,8.0,8.0
1119,CHP00884,杜仲,0.9986440452380951,85.0,85.0,63.0,63.0
1120,CHP01206,钩藤,0.9986265555208332,174.0,174.0,96.0,96.0
1121,CHP02104,苦瓜,0.9986218499999999,4.0,4.0,2.0,2.0
1122,CHP00396,臭山羊,0.9986133333333332,17.0,17.0,6.0,6.0
1123,CHP05679,紫苏叶,0.99859475,12.0,12.0,8.0,8.0
1124,CHP02410,龙脑膏香,0.998583,15.0,15.0,11.0,11.0
1125,CHP00386,赤杨,0.9985762094117648,31.0,31.0,17.0,17.0
1126,CHP03429,桑椹,0.9985661253846154,33.0,33.0,13.0,13.0
1127,CHP02547,麻黄根,0.998560075,21.0,21.0,20.0,20.0
1128,CHP04419,五味子,0.9985416291379312,239.0,239.0,174.0,174.0
1129,CHP01161,高良姜,0.9985375994117647,51.0,51.0,17.0,17.0
1130,CHP02602,马醉木,0.998533267,14.0,14.0,10.0,10.0
1131,CHP03397,三七,0.9985294982142856,117.0,117.0,56.0,56.0
1132,CHP03869,水流豆,0.9984947133333333,32.0,32.0,15.0,15.0
1133,CHP03182,千里光,0.99846967,35.0,35.0,22.0,22.0
1134,CHP04054,唐松草,0.998440065,68.0,68.0,32.0,32.0
1135,CHP02254,雷公藤,0.998435731005291,257.0,257.0,189.0,188.0
1136,CHP02443,芦荟,0.998421735526316,65.0,65.0,38.0,38.0
1137,CHP00642,刀豆,0.9984033433333334,25.0,25.0,21.0,21.0
1138,CHP05104,野芝麻,0.998397581904762,43.0,43.0,21.0,21.0
1139,CHP02400,龙胆草,0.9983877507500001,65.0,65.0,40.0,40.0
1140,CHP01234,枸杞,0.9983419849999999,15.0,15.0,8.0,8.0
1141,CHP03500,山豆根,0.9983280877419355,52.0,52.0,31.0,31.0
1142,CHP02495,罗汉果,0.998324485652174,102.0,102.0,69.0,69.0
1143,CHP00229,北沙参,0.9983077463636363,105.0,105.0,88.0,87.0
1144,CHP01516,胡芦巴,0.9983041678125,144.0,144.0,96.0,96.0
1145,CHP03051,欧活血丹,0.998260152,8.0,8.0,5.0,5.0
1146,CHP02606,麦冬,0.9982242036111111,70.0,70.0,36.0,36.0
1147,CHP05051,野菊花,0.9982217782142857,54.0,54.0,28.0,28.0
1148,CHP02585,马钱子,0.9982050659999999,39.0,39.0,35.0,35.0
1149,CHP00483,大车前,0.9982037272727272,21.0,21.0,11.0,11.0
1150,CHP01236,枸杞子,0.9981948897826088,137.0,137.0,92.0,92.0
1151,CHP01923,金莲花,0.9981852377272727,38.0,38.0,22.0,22.0
1152,CHP04085,天花粉,0.9981742333333333,5.0,5.0,3.0,3.0
1153,CHP05512,肿柄菊,0.9981588888888889,13.0,13.0,9.0,9.0
1154,CHP05283,玉兰,0.9981505362068966,44.0,44.0,29.0,29.0
1155,CHP02440,漏芦,0.998149655,26.0,26.0,14.0,14.0
1156,CHP00520,大蓟,0.998143962631579,69.0,69.0,38.0,38.0
1157,CHP03491,山慈菇,0.9981403649999999,50.0,50.0,24.0,24.0
1158,CHP00068,白杜鹃花,0.9981373142857143,18.0,18.0,7.0,7.0
1159,CHP00201,半边莲,0.9981047363333334,96.0,96.0,60.0,60.0
1160,CHP03070,胖大海,0.9980862818181819,19.0,19.0,11.0,11.0
1161,CHP05319,远志,0.9980804479452055,120.0,120.0,73.0,73.0
1162,CHP00557,大蒜,0.9980415510526318,80.0,80.0,38.0,38.0
1163,CHP01717,黄芪,0.9980405464864864,171.0,171.0,111.0,110.0
1164,CHP01723,黄芩,0.9980371485185185,46.0,46.0,27.0,27.0
1165,CHP06096,鬼盖,0.998031765,6.0,6.0,2.0,2.0
1166,CHP00989,番茄,0.9980276677419355,53.0,53.0,31.0,31.0
1167,CHP05880,鸡脑,0.9980185699999999,3.0,3.0,2.0,2.0
