rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
1232,CHP02218,莨菪根,2.0,4.0,4.0,2.0,2.0
1233,CHP04098,天茄子,2.0,4.0,4.0,2.0,2.0
1234,CHP00243,蓖麻根,2.0,8.0,8.0,2.0,2.0
1235,CHP04113,甜菜,2.0,3.0,3.0,2.0,2.0
1236,CHP04115,甜茶藤,2.0,4.0,4.0,2.0,2.0
1237,CHP01369,鹤草芽,2.0,3.0,3.0,2.0,2.0
1238,CHP01387,黑水翠雀,2.0,3.0,3.0,2.0,2.0
1239,CHP02333,亮叶桦皮,2.0,3.0,3.0,2.0,2.0
1240,CHP01327,桂竹香,2.0,3.0,3.0,2.0,2.0
1241,CHP04127,甜叶菊,2.0,3.0,3.0,2.0,2.0
1242,CHP02339,蓼实,2.0,2.0,2.0,2.0,2.0
1243,CHP01570,花生油,2.0,3.0,3.0,2.0,2.0
1244,CHP01593,华南吴茱萸,2.0,4.0,4.0,2.0,2.0
1245,CHP04021,锁阳,2.0,2.0,2.0,2.0,2.0
1246,CHP04052,唐古特青兰,2.0,2.0,2.0,2.0,2.0
1247,CHP01339,海韭菜,2.0,4.0,4.0,2.0,2.0
1248,CHP02356,凌霄,2.0,6.0,6.0,2.0,2.0
1249,CHP01347,韩信草,2.0,4.0,4.0,2.0,2.0
1250,CHP01359,河套大黄,2.0,2.0,2.0,2.0,2.0
1251,CHP04238,土木香,2.0,2.0,2.0,2.0,2.0
1252,CHP05162,薏苡仁,2.0,6.0,6.0,2.0,2.0
1253,CHP00649,倒吊笔,2.0,2.0,2.0,2.0,2.0
1254,CHP06099,红曲,2.0,2.0,2.0,2.0,2.0
1255,CHP06039,象胆,1.0,1.0,1.0,1.0,1.0
1256,CHP00101,白芥,1.0,3.0,3.0,1.0,1.0
1257,CHP05772,蚕蛾,1.0,1.0,1.0,1.0,1.0
1258,CHP05681,紫穗槐,1.0,2.0,2.0,1.0,1.0
1259,CHP05729,总状绿绒蒿,1.0,1.0,1.0,1.0,1.0
1260,CHP00178,百眼藤,1.0,5.0,5.0,1.0,1.0
1261,CHP00210,半夏曲,1.0,2.0,2.0,1.0,1.0
1262,CHP00222,报春花,1.0,2.0,2.0,1.0,1.0
1263,CHP00225,暴马子皮,1.0,1.0,1.0,1.0,1.0
1264,CHP02644,芒萁骨,1.0,2.0,2.0,1.0,1.0
1265,CHP02649,莽草根,1.0,2.0,2.0,1.0,1.0
1266,CHP02659,毛八角枫,1.0,1.0,1.0,1.0,1.0
1267,CHP02983,牛蒡根,1.0,3.0,3.0,2.0,1.0
1268,CHP02633,蔓性千斤拔,1.0,3.0,3.0,1.0,1.0
1269,CHP02639,芒果核,1.0,5.0,5.0,2.0,1.0
1270,CHP02640,芒果叶,1.0,2.0,2.0,1.0,1.0
1271,CHP02941,南蛇藤叶,1.0,1.0,1.0,1.0,1.0
1272,CHP05983,全蝎,1.0,3.0,3.0,1.0,1.0
1273,CHP06033,乌梢蛇,1.0,3.0,3.0,1.0,1.0
1274,CHP06035,蜈蚣,1.0,2.0,2.0,1.0,1.0
1275,CHP05882,鸡肉,1.0,1.0,1.0,1.0,1.0
1276,CHP03081,炮姜,1.0,1.0,1.0,1.0,1.0
1277,CHP03083,蓬莪术,1.0,6.0,6.0,2.0,1.0
1278,CHP02749,玫瑰,1.0,3.0,3.0,1.0,1.0
1279,CHP03002,牛筋果,1.0,7.0,7.0,1.0,1.0
1280,CHP03010,牛奶树,1.0,4.0,4.0,1.0,1.0
1281,CHP03018,牛尾菜,1.0,1.0,1.0,1.0,1.0
1282,CHP03050,欧当归,1.0,3.0,3.0,1.0,1.0
1283,CHP00854,毒蛆草,1.0,3.0,3.0,1.0,1.0
1284,CHP02600,马银花,1.0,2.0,2.0,1.0,1.0
1285,CHP02609,麦瓶草,1.0,1.0,1.0,1.0,1.0
1286,CHP02914,苜蓿根,1.0,2.0,2.0,1.0,1.0
1287,CHP02920,南川升麻,1.0,2.0,2.0,1.0,1.0
1288,CHP02540,绿玉树,1.0,2.0,2.0,1.0,1.0
1289,CHP02561,马比木,1.0,1.0,1.0,1.0,1.0
1290,CHP03056,藕节,1.0,1.0,1.0,1.0,1.0
1291,CHP03077,泡桐果,1.0,2.0,2.0,1.0,1.0
1292,CHP02457,陆英,1.0,2.0,2.0,1.0,1.0
1293,CHP02459,鹿葱,1.0,1.0,1.0,1.0,1.0
1294,CHP03110,飘拂草,1.0,1.0,1.0,1.0,1.0
1295,CHP03113,苹果,1.0,1.0,1.0,1.0,1.0
1296,CHP03114,瓶尔小草,1.0,2.0,2.0,1.0,1.0
1297,CHP02567,马蛋果,1.0,2.0,2.0,1.0,1.0
1298,CHP02589,马桑根,1.0,1.0,1.0,1.0,1.0
1299,CHP02597,马先蒿,1.0,2.0,2.0,1.0,1.0
1300,CHP00768,钓樟枝叶,1.0,1.0,1.0,1.0,1.0
1301,CHP04933,岩乌头,1.0,1.0,1.0,1.0,1.0
1302,CHP04956,羊耳蒜,1.0,2.0,2.0,1.0,1.0
1303,CHP02707,毛葡萄,1.0,1.0,1.0,1.0,1.0
1304,CHP02745,茅莓,1.0,2.0,2.0,1.0,1.0
1305,CHP02746,茅香,1.0,2.0,2.0,1.0,1.0
1306,CHP02504,罗勒子,1.0,1.0,1.0,1.0,1.0
1307,CHP02519,落葵,1.0,1.0,1.0,1.0,1.0
1308,CHP04328,文竹,1.0,1.0,1.0,1.0,1.0
1309,CHP04330,蕹菜,1.0,2.0,2.0,1.0,1.0
1310,CHP04334,窝儿七,1.0,2.0,2.0,1.0,1.0
1311,CHP04335,乌棒子,1.0,2.0,2.0,1.0,1.0
1312,CHP04340,乌骨藤,1.0,1.0,1.0,1.0,1.0
1313,CHP04344,乌桕木根皮,1.0,2.0,2.0,1.0,1.0
1314,CHP04283,碗蕨,1.0,2.0,2.0,1.0,1.0
1315,CHP04297,王孙,1.0,1.0,1.0,1.0,1.0
1316,CHP01697,黄栌枝叶,1.0,2.0,2.0,1.0,1.0
1317,CHP01712,黄皮根,1.0,2.0,2.0,1.0,1.0
1318,CHP01604,华中瘤足蕨,1.0,1.0,1.0,1.0,1.0
1319,CHP01665,黄花铁线莲,1.0,3.0,3.0,1.0,1.0
1320,CHP01216,狗屎花,1.0,1.0,1.0,1.0,1.0
1321,CHP01226,枸骨根,1.0,1.0,1.0,1.0,1.0
1322,CHP04358,乌苏里瓦韦,1.0,2.0,2.0,1.0,1.0
1323,CHP04379,无漏子,1.0,1.0,1.0,1.0,1.0
1324,CHP05482,蜘蛛抱蛋,1.0,3.0,3.0,1.0,1.0
1325,CHP05435,长尾复叶耳蕨,1.0,1.0,1.0,1.0,1.0
1326,CHP05450,照山白,1.0,2.0,2.0,1.0,1.0
1327,CHP00332,茶条槭,1.0,2.0,2.0,1.0,1.0
1328,CHP00351,朝鲜白头翁,1.0,3.0,3.0,1.0,1.0
1329,CHP05373,皂角刺,1.0,2.0,2.0,1.0,1.0
1330,CHP01675,黄堇,1.0,3.0,3.0,1.0,1.0
1331,CHP01677,黄荆根,1.0,2.0,2.0,1.0,1.0
1332,CHP04181,通脉丹,1.0,2.0,2.0,1.0,1.0
1333,CHP01432,红花绿绒蒿,1.0,9.0,9.0,1.0,1.0
1334,CHP01450,红筷子,1.0,3.0,3.0,1.0,1.0
1335,CHP01463,红毛野海棠,1.0,2.0,2.0,1.0,1.0
1336,CHP04150,铁力木,1.0,17.0,17.0,1.0,1.0
1337,CHP05461,鹧鸪菜,1.0,1.0,1.0,1.0,1.0
1338,CHP05467,真藓,1.0,1.0,1.0,1.0,1.0
1339,CHP05481,栀子叶,1.0,1.0,1.0,1.0,1.0
1340,CHP05353,云实,1.0,1.0,1.0,1.0,1.0
1341,CHP05355,云实叶,1.0,1.0,1.0,1.0,1.0
1342,CHP05267,鱼腥草,1.0,1.0,1.0,1.0,1.0
1343,CHP05274,榆树,1.0,1.0,1.0,1.0,1.0
1344,CHP05302,元宝草,1.0,8.0,8.0,1.0,1.0
1345,CHP00374,齿叶橐吾,1.0,2.0,2.0,1.0,1.0
1346,CHP00393,臭茉莉,1.0,2.0,2.0,1.0,1.0
1347,CHP00418,川西獐牙菜,1.0,2.0,2.0,1.0,1.0
1348,CHP01853,剪秋罗,1.0,3.0,3.0,1.0,1.0
1349,CHP01858,见血清,1.0,3.0,3.0,1.0,1.0
1350,CHP01868,浆果苋,1.0,1.0,1.0,1.0,1.0
1351,CHP01876,胶质鼠尾草,1.0,3.0,3.0,1.0,1.0
1352,CHP05499,枳椇子,1.0,5.0,5.0,1.0,1.0
1353,CHP05547,猪毛菜,1.0,4.0,4.0,1.0,1.0
1354,CHP05548,猪毛蒿,1.0,3.0,3.0,1.0,1.0
1355,CHP05553,猪屎豆,1.0,3.0,3.0,2.0,1.0
1356,CHP01919,金橘,1.0,2.0,2.0,1.0,1.0
1357,CHP01935,金雀根,1.0,1.0,1.0,1.0,1.0
1358,CHP01733,黄蜀葵花,1.0,1.0,1.0,1.0,1.0
1359,CHP01740,黄心果,1.0,15.0,15.0,2.0,1.0
1360,CHP01758,茴香根,1.0,1.0,1.0,1.0,1.0
1361,CHP01764,火炭母草,1.0,1.0,1.0,1.0,1.0
1362,CHP03772,柿根,1.0,2.0,2.0,2.0,1.0
1363,CHP03780,匙羹藤,1.0,4.0,4.0,1.0,1.0
1364,CHP04316,卫矛,1.0,3.0,3.0,1.0,1.0
1365,CHP05357,芸薹,1.0,2.0,2.0,1.0,1.0
1366,CHP05361,芸香草,1.0,4.0,4.0,1.0,1.0
1367,CHP00308,藏青果,1.0,3.0,3.0,2.0,1.0
1368,CHP00319,草莓,1.0,2.0,2.0,1.0,1.0
1369,CHP05313,圆叶茅膏菜,1.0,2.0,2.0,1.0,1.0
1370,CHP05322,月季花,1.0,11.0,11.0,1.0,1.0
1371,CHP05325,月见草,1.0,2.0,2.0,2.0,1.0
1372,CHP02284,栗柄金粉蕨,1.0,1.0,1.0,1.0,1.0
1373,CHP02035,橘子,1.0,6.0,6.0,1.0,1.0
1374,CHP02049,卷丹,1.0,1.0,1.0,1.0,1.0
1375,CHP02054,绢毛蔷薇,1.0,3.0,3.0,1.0,1.0
1376,CHP02061,君迁子,1.0,7.0,7.0,2.0,1.0
1377,CHP03568,山稔叶,1.0,1.0,1.0,1.0,1.0
1378,CHP03569,山珊瑚,1.0,1.0,1.0,1.0,1.0
1379,CHP02029,橘核,1.0,2.0,2.0,1.0,1.0
1380,CHP03589,山小橘,1.0,5.0,5.0,1.0,1.0
1381,CHP03606,山芝麻,1.0,2.0,2.0,1.0,1.0
1382,CHP03650,蛇果黄堇,1.0,2.0,2.0,1.0,1.0
1383,CHP01903,金草,1.0,2.0,2.0,1.0,1.0
1384,CHP02100,苦豆子,1.0,2.0,2.0,1.0,1.0
1385,CHP03321,人参芦,1.0,2.0,2.0,1.0,1.0
1386,CHP03329,日中花,1.0,2.0,2.0,1.0,1.0
1387,CHP03375,三叉凤尾蕨,1.0,1.0,1.0,1.0,1.0
1388,CHP03453,沙枣,1.0,1.0,1.0,1.0,1.0
1389,CHP03456,沙枣树皮,1.0,2.0,2.0,1.0,1.0
1390,CHP03464,砂生槐,1.0,1.0,1.0,1.0,1.0
1391,CHP01811,吉林乌头,1.0,1.0,1.0,1.0,1.0
1392,CHP03653,蛇莓,1.0,3.0,3.0,1.0,1.0
1393,CHP03659,蛇藤,1.0,3.0,3.0,1.0,1.0
1394,CHP01953,金腰,1.0,3.0,3.0,1.0,1.0
1395,CHP01963,金樱叶,1.0,1.0,1.0,1.0,1.0
1396,CHP01170,高山辣根菜,1.0,1.0,1.0,1.0,1.0
1397,CHP04527,仙人掌,1.0,3.0,3.0,1.0,1.0
1398,CHP01104,福寿草,1.0,20.0,20.0,1.0,1.0
1399,CHP01122,甘葛藤根,1.0,3.0,3.0,1.0,1.0
1400,CHP01144,干冬菜,1.0,2.0,2.0,1.0,1.0
1401,CHP04462,锡兰肉桂,1.0,3.0,3.0,1.0,1.0
1402,CHP04463,锡生藤,1.0,9.0,9.0,1.0,1.0
1403,CHP03449,沙塘木,1.0,9.0,9.0,1.0,1.0
1404,CHP05612,梓木,1.0,7.0,7.0,1.0,1.0
1405,CHP02133,苦檀子,1.0,6.0,6.0,1.0,1.0
1406,CHP02149,块茎糙苏,1.0,1.0,1.0,1.0,1.0
1407,CHP02159,昆明鸡血藤,1.0,3.0,3.0,1.0,1.0
1408,CHP03440,沙冬青,1.0,2.0,2.0,1.0,1.0
1409,CHP02062,咖啡,1.0,2.0,2.0,1.0,1.0
1410,CHP02084,苦艾,1.0,2.0,2.0,1.0,1.0
1411,CHP02096,苦碟子,1.0,2.0,2.0,1.0,1.0
1412,CHP00250,篦子三尖杉,1.0,1.0,1.0,1.0,1.0
1413,CHP00254,鞭打绣球,1.0,1.0,1.0,1.0,1.0
1414,CHP05635,紫花地丁,1.0,4.0,4.0,1.0,1.0
1415,CHP05638,紫花景天,1.0,3.0,3.0,1.0,1.0
1416,CHP00234,贝加尔唐松草,1.0,4.0,4.0,1.0,1.0
1417,CHP00235,贝母兰,1.0,6.0,6.0,1.0,1.0
1418,CHP05581,竹叶柴胡,1.0,2.0,2.0,1.0,1.0
1419,CHP05592,苎麻根,1.0,1.0,1.0,1.0,1.0
1420,CHP04602,向日葵,1.0,6.0,6.0,1.0,1.0
1421,CHP04622,小百部,1.0,1.0,1.0,1.0,1.0
1422,CHP04666,小花盾叶薯蓣,1.0,1.0,1.0,1.0,1.0
1423,CHP04577,香青兰,1.0,3.0,3.0,1.0,1.0
1424,CHP04583,香唐松草,1.0,3.0,3.0,1.0,1.0
1425,CHP04848,血风藤,1.0,10.0,10.0,2.0,1.0
1426,CHP04851,血竭,1.0,4.0,4.0,1.0,1.0
1427,CHP00245,蓖麻油,1.0,7.0,7.0,3.0,1.0
1428,CHP03520,山胡椒叶,1.0,2.0,2.0,1.0,1.0
1429,CHP03550,山柳,1.0,2.0,2.0,1.0,1.0
1430,CHP03552,山萝卜,1.0,1.0,1.0,1.0,1.0
1431,CHP04392,梧桐子,1.0,2.0,2.0,1.0,1.0
1432,CHP04460,西洋梨,1.0,3.0,3.0,1.0,1.0
1433,CHP01050,风箱树叶,1.0,1.0,1.0,1.0,1.0
1434,CHP01083,扶桑花,1.0,3.0,3.0,1.0,1.0
1435,CHP01030,分心木,1.0,4.0,4.0,1.0,1.0
1436,CHP05160,益智仁,1.0,5.0,5.0,1.0,1.0
1437,CHP05173,银不换,1.0,1.0,1.0,1.0,1.0
1438,CHP05175,银粉背蕨,1.0,1.0,1.0,1.0,1.0
1439,CHP00430,椿白皮,1.0,1.0,1.0,1.0,1.0
1440,CHP00433,莼菜,1.0,3.0,3.0,1.0,1.0
1441,CHP00508,大花糙苏,1.0,2.0,2.0,1.0,1.0
1442,CHP00667,地柏枝,1.0,1.0,1.0,1.0,1.0
1443,CHP00671,地丁,1.0,1.0,1.0,1.0,1.0
1444,CHP03254,青葙,1.0,3.0,3.0,1.0,1.0
1445,CHP03201,茜草藤,1.0,1.0,1.0,1.0,1.0
1446,CHP03212,乔木紫珠,1.0,1.0,1.0,1.0,1.0
1447,CHP03216,窃衣,1.0,1.0,1.0,1.0,1.0
1448,CHP03223,青黛,1.0,2.0,2.0,1.0,1.0
1449,CHP02427,龙眼肉,1.0,1.0,1.0,1.0,1.0
1450,CHP00156,白叶藤,1.0,2.0,2.0,1.0,1.0
1451,CHP00176,百蕊草,1.0,1.0,1.0,1.0,1.0
1452,CHP00991,番石榴干,1.0,1.0,1.0,1.0,1.0
1453,CHP04698,小米草,1.0,2.0,2.0,1.0,1.0
1454,CHP04737,小叶黑柴胡,1.0,2.0,2.0,1.0,1.0
1455,CHP00969,鄂报春,1.0,3.0,3.0,1.0,1.0
1456,CHP00364,澄茄子,1.0,4.0,4.0,1.0,1.0
1457,CHP00373,齿叶草,1.0,3.0,3.0,2.0,1.0
1458,CHP03309,雀梅藤,1.0,2.0,2.0,1.0,1.0
1459,CHP02216,榔榆皮,1.0,5.0,5.0,1.0,1.0
1460,CHP00778,丁茄,1.0,9.0,9.0,1.0,1.0
1461,CHP00793,东北刺人参,1.0,16.0,16.0,1.0,1.0
1462,CHP00801,东当归,1.0,2.0,2.0,1.0,1.0
1463,CHP04746,小叶石楠,1.0,2.0,2.0,1.0,1.0
1464,CHP04772,心叶荆芥,1.0,3.0,3.0,1.0,1.0
1465,CHP04777,新疆藁本,1.0,2.0,2.0,1.0,1.0
1466,CHP04835,雪见草,1.0,2.0,2.0,1.0,1.0
1467,CHP00988,番木瓜叶,1.0,1.0,1.0,1.0,1.0
1468,CHP06116,蜜环菌,1.0,6.0,6.0,1.0,1.0
1469,CHP00050,白八角莲,1.0,1.0,1.0,1.0,1.0
1470,CHP00061,白刺,1.0,4.0,4.0,1.0,1.0
1471,CHP00069,白椴,1.0,1.0,1.0,1.0,1.0
1472,CHP00038,巴豆霜,1.0,1.0,1.0,1.0,1.0
1473,CHP06167,硫磺,1.0,2.0,2.0,1.0,1.0
1474,CHP06038,犀角,1.0,2.0,2.0,1.0,1.0
1475,CHP05912,灵猫香,1.0,2.0,2.0,1.0,1.0
1476,CHP00098,白花油麻藤,1.0,5.0,5.0,1.0,1.0
1477,CHP00095,白花藤,1.0,3.0,3.0,1.0,1.0
1478,CHP06067,雉,1.0,2.0,2.0,1.0,1.0
1479,CHP06073,紫河车,1.0,2.0,2.0,1.0,1.0
1480,CHP06092,茯神,1.0,3.0,3.0,1.0,1.0
1481,CHP05804,蜂房,1.0,4.0,4.0,1.0,1.0
1482,CHP05800,鹅臎,1.0,1.0,1.0,1.0,1.0
1483,CHP06100,猴头菇,1.0,19.0,19.0,1.0,1.0
1484,CHP05010,椰子瓤,1.0,2.0,2.0,1.0,1.0
1485,CHP05032,野菰,1.0,1.0,1.0,1.0,1.0
1486,CHP05041,野花椒皮,1.0,2.0,2.0,1.0,1.0
1487,CHP05070,野木瓜,1.0,6.0,6.0,1.0,1.0
1488,CHP05073,野漆树,1.0,5.0,5.0,1.0,1.0
1489,CHP04986,杨梅核仁,1.0,2.0,2.0,1.0,1.0
1490,CHP05009,椰子皮,1.0,1.0,1.0,1.0,1.0
1491,CHP02782,迷果芹,1.0,1.0,1.0,1.0,1.0
1492,CHP00879,杜鹃花叶,1.0,2.0,2.0,1.0,1.0
1493,CHP00883,杜松实,1.0,7.0,7.0,1.0,1.0
1494,CHP04869,鸭儿芹,1.0,1.0,1.0,1.0,1.0
1495,CHP00635,淡竹叶,1.0,1.0,1.0,1.0,1.0
1496,CHP00640,当药,1.0,3.0,3.0,1.0,1.0
1497,CHP05105,野芝麻根,1.0,8.0,8.0,1.0,1.0
1498,CHP05121,夜合花,1.0,2.0,2.0,1.0,1.0
1499,CHP00541,大青,1.0,2.0,2.0,1.0,1.0
1500,CHP01348,蔊菜,1.0,2.0,2.0,1.0,1.0
1501,CHP04253,兔儿伞,1.0,2.0,2.0,1.0,1.0
1502,CHP04270,瓦松,1.0,2.0,2.0,1.0,1.0
1503,CHP04163,铁树叶,1.0,1.0,1.0,1.0,1.0
1504,CHP04169,铁线莲,1.0,2.0,2.0,1.0,1.0
1505,CHP04170,铁仔,1.0,3.0,3.0,2.0,1.0
1506,CHP04171,铁轴草,1.0,2.0,2.0,1.0,1.0
1507,CHP04179,通花根,1.0,2.0,2.0,1.0,1.0
1508,CHP01375,黑豆衣,1.0,2.0,2.0,1.0,1.0
1509,CHP01430,红花龙胆,1.0,3.0,3.0,1.0,1.0
1510,CHP04114,甜茶,1.0,2.0,2.0,1.0,1.0
1511,CHP01594,华南皂荚,1.0,1.0,1.0,1.0,1.0
1512,CHP04070,桃子,1.0,2.0,2.0,1.0,1.0
1513,CHP01525,胡桃叶,1.0,2.0,2.0,1.0,1.0
1514,CHP01546,槲叶,1.0,1.0,1.0,1.0,1.0
1515,CHP01555,虎尾兰,1.0,2.0,2.0,1.0,1.0
1516,CHP02831,魔芋,1.0,1.0,1.0,1.0,1.0
1517,CHP02834,茉莉花,1.0,2.0,2.0,1.0,1.0
1518,CHP06130,太白花,1.0,1.0,1.0,1.0,1.0
1519,CHP03918,水杨梅,1.0,2.0,2.0,1.0,1.0
1520,CHP03933,睡菜根,1.0,1.0,1.0,1.0,1.0
1521,CHP03853,水黄连,1.0,6.0,6.0,1.0,1.0
1522,CHP03881,水木草,1.0,1.0,1.0,1.0,1.0
1523,CHP03889,水芹,1.0,2.0,2.0,1.0,1.0
1524,CHP05919,鹿角,1.0,2.0,2.0,1.0,1.0
1525,CHP05841,海螵蛸,1.0,2.0,2.0,1.0,1.0
1526,CHP05848,黑蚂蚁,1.0,1.0,1.0,1.0,1.0
1527,CHP05853,猴枣,1.0,1.0,1.0,1.0,1.0
1528,CHP05866,鲩鱼,1.0,1.0,1.0,1.0,1.0
1529,CHP00141,白薯莨,1.0,2.0,2.0,1.0,1.0
1530,CHP02813,绵藤,1.0,1.0,1.0,1.0,1.0
1531,CHP02816,棉花根,1.0,9.0,9.0,1.0,1.0
1532,CHP06040,象骨,0.0,1.0,1.0,0.0,0.0
1533,CHP06080,豹皮菇,0.0,3.0,3.0,0.0,0.0
1534,CHP06118,木耳,0.0,1.0,1.0,0.0,0.0
1535,CHP00004,阿育魏实,0.0,1.0,1.0,0.0,0.0
1536,CHP02815,棉花,0.0,1.0,1.0,1.0,0.0
1537,CHP00130,白牛胆,0.0,1.0,1.0,0.0,0.0
1538,CHP00149,白土茯苓,0.0,1.0,1.0,0.0,0.0
1539,CHP05824,狗肉,0.0,1.0,1.0,0.0,0.0
1540,CHP05835,蛤壳,0.0,1.0,1.0,0.0,0.0
1541,CHP05837,海参,0.0,1.0,1.0,0.0,0.0
1542,CHP05887,鸡子白,0.0,1.0,1.0,0.0,0.0
1543,CHP05889,鸡子壳,0.0,1.0,1.0,0.0,0.0
1544,CHP05955,蜜蜡,0.0,3.0,3.0,0.0,0.0
1545,CHP06156,红粉,0.0,1.0,1.0,0.0,0.0
1546,CHP06157,琥珀,0.0,1.0,1.0,0.0,0.0
1547,CHP04992,洋葱,0.0,1.0,1.0,0.0,0.0
1548,CHP05004,药西瓜,0.0,1.0,1.0,0.0,0.0
1549,CHP05007,椰子,0.0,4.0,4.0,0.0,0.0
1550,CHP05040,野花椒根,0.0,5.0,5.0,0.0,0.0
1551,CHP05042,野花椒叶,0.0,4.0,4.0,0.0,0.0
1552,CHP00599,大叶香薷,0.0,1.0,1.0,0.0,0.0
1553,CHP00605,大叶醉鱼草,0.0,4.0,4.0,0.0,0.0
1554,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
1555,CHP00648,倒地铃,0.0,1.0,1.0,0.0,0.0
1556,CHP00809,东一号剑麻,0.0,9.0,9.0,0.0,0.0
1557,CHP04880,鸭跖草,0.0,4.0,4.0,0.0,0.0
1558,CHP04899,芫花,0.0,1.0,1.0,0.0,0.0
1559,CHP04972,羊蹄草,0.0,1.0,1.0,1.0,0.0
1560,CHP00763,吊兰,0.0,1.0,1.0,0.0,0.0
1561,CHP05142,伊贝母,0.0,2.0,2.0,0.0,0.0
1562,CHP05170,茵芋,0.0,2.0,2.0,0.0,0.0
1563,CHP05171,银背藤,0.0,1.0,1.0,0.0,0.0
1564,CHP05188,银叶树,0.0,1.0,1.0,0.0,0.0
1565,CHP05191,淫羊藿根,0.0,1.0,1.0,0.0,0.0
1566,CHP05192,印度九里香,0.0,1.0,1.0,0.0,0.0
1567,CHP05198,鹰不泊,0.0,1.0,1.0,0.0,0.0
1568,CHP05252,柚子,0.0,1.0,1.0,0.0,0.0
1569,CHP00366,橙皮,0.0,3.0,3.0,0.0,0.0
1570,CHP00368,橙子,0.0,8.0,8.0,0.0,0.0
1571,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1572,CHP01086,芙蓉花,0.0,1.0,1.0,0.0,0.0
1573,CHP00897,短小蛇根草,0.0,1.0,1.0,0.0,0.0
1574,CHP00924,盾叶唐松草,0.0,10.0,10.0,0.0,0.0
1575,CHP04798,杏子,0.0,1.0,1.0,0.0,0.0
1576,CHP00807,东莨菪,0.0,2.0,2.0,0.0,0.0
1577,CHP04543,线叶金鸡菊,0.0,2.0,2.0,0.0,0.0
1578,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1579,CHP04595,香樟,0.0,15.0,15.0,0.0,0.0
1580,CHP04598,香樟叶,0.0,1.0,1.0,0.0,0.0
1581,CHP04604,向日葵花,0.0,1.0,1.0,0.0,0.0
1582,CHP01012,防己叶菝葜,0.0,1.0,1.0,0.0,0.0
1583,CHP01020,飞扬草,0.0,1.0,1.0,0.0,0.0
1584,CHP01028,榧子,0.0,1.0,1.0,0.0,0.0
1585,CHP01063,凤凰木,0.0,1.0,1.0,0.0,0.0
1586,CHP01066,凤尾茶,0.0,4.0,4.0,0.0,0.0
1587,CHP01072,凤仙花,0.0,1.0,1.0,0.0,0.0
1588,CHP01262,观音草,0.0,1.0,1.0,0.0,0.0
1589,CHP04390,梧桐,0.0,8.0,8.0,0.0,0.0
1590,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1591,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1592,CHP04481,细香葱,0.0,1.0,1.0,0.0,0.0
1593,CHP01156,岗松,0.0,1.0,1.0,0.0,0.0
1594,CHP04535,咸酸蔃,0.0,1.0,1.0,1.0,0.0
1595,CHP00413,川滇淫羊藿,0.0,8.0,8.0,0.0,0.0
1596,CHP05297,郁金香根,0.0,1.0,1.0,0.0,0.0
1597,CHP05337,云南榧树,0.0,3.0,3.0,0.0,0.0
1598,CHP05345,云南菟丝子,0.0,2.0,2.0,0.0,0.0
1599,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1600,CHP01362,荷梗,0.0,1.0,1.0,0.0,0.0
1601,CHP04299,网脉橐吾,0.0,2.0,2.0,0.0,0.0
1602,CHP04322,榅桲,0.0,1.0,1.0,0.0,0.0
1603,CHP04325,文冠木,0.0,5.0,5.0,0.0,0.0
1604,CHP04352,乌蔹莓,0.0,1.0,1.0,0.0,0.0
1605,CHP04385,芜菁甘蓝,0.0,1.0,1.0,0.0,0.0
1606,CHP01193,葛蕈,0.0,16.0,16.0,0.0,0.0
1607,CHP01201,功劳子,0.0,1.0,1.0,0.0,0.0
1608,CHP01232,枸橘核,0.0,4.0,4.0,0.0,0.0
1609,CHP01255,拐芹,0.0,2.0,2.0,0.0,0.0
1610,CHP01470,红木香,0.0,12.0,12.0,0.0,0.0
1611,CHP01499,红直獐牙菜,0.0,1.0,1.0,0.0,0.0
1612,CHP04215,土百部,0.0,1.0,1.0,0.0,0.0
1613,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1614,CHP04233,土连翘,0.0,1.0,1.0,0.0,0.0
1615,CHP04272,歪脖子果,0.0,6.0,6.0,0.0,0.0
1616,CHP01302,广西九里香,0.0,6.0,6.0,0.0,0.0
1617,CHP01349,旱莲花,0.0,2.0,2.0,0.0,0.0
1618,CHP01520,胡麻仁,0.0,1.0,1.0,0.0,0.0
1619,CHP01563,花椒簕,0.0,1.0,1.0,0.0,0.0
1620,CHP04059,桃根,0.0,1.0,1.0,0.0,0.0
1621,CHP04110,田旋花,0.0,1.0,1.0,0.0,0.0
1622,CHP01774,鸡蛋参,0.0,2.0,2.0,0.0,0.0
1623,CHP01775,鸡蛋果,0.0,2.0,2.0,0.0,0.0
1624,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1625,CHP03921,水杨枝叶,0.0,1.0,1.0,0.0,0.0
1626,CHP03970,松叶,0.0,4.0,4.0,0.0,0.0
1627,CHP04000,酸模,0.0,2.0,2.0,0.0,0.0
