rank,CHP_ID,Chinese_herbal_pieces,effective_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
748,CHP02597,马先蒿,0.78408113,2.0,2.0,1.0,1.0
749,CHP02498,罗汉松,0.7839681522222223,18.0,18.0,10.0,10.0
750,CHP04313,尾叶香茶菜,0.7839218214285714,35.0,35.0,21.0,21.0
751,CHP05835,蛤壳,0.7838279,1.0,1.0,0.0,0.0
752,CHP03997,酸浆,0.783749566,35.0,35.0,18.0,18.0
753,CHP05287,玉蜀黍,0.7834499125,4.0,4.0,2.0,2.0
754,CHP04608,向日葵叶,0.783198370909091,11.0,11.0,6.0,6.0
755,CHP02604,买麻藤,0.7831936902564102,39.0,39.0,25.0,25.0
756,CHP01965,金鱼藤,0.7831489936363636,11.0,11.0,7.0,7.0
757,CHP01412,红椿,0.7830765599999999,5.0,5.0,3.0,3.0
758,CHP01525,胡桃叶,0.78287765,2.0,2.0,1.0,1.0
759,CHP03395,三面刀,0.7826913399999998,14.0,14.0,8.0,8.0
760,CHP02327,两头尖,0.7826018730769231,26.0,26.0,17.0,17.0
761,CHP05541,珠子参,0.7822872820000001,5.0,5.0,2.0,2.0
762,CHP03013,牛舌草,0.7821550235714285,14.0,14.0,8.0,8.0
763,CHP05376,泽兰,0.7820661373333334,45.0,45.0,24.0,24.0
764,CHP00431,椿皮,0.7819020099578947,95.0,95.0,57.0,55.0
765,CHP03657,蛇葡萄,0.7816066138095237,21.0,21.0,13.0,13.0
766,CHP06122,桑黄,0.781497903125,16.0,16.0,8.0,8.0
767,CHP03051,欧活血丹,0.78118596,8.0,8.0,5.0,5.0
768,CHP04693,小连翘,0.7811557916666668,6.0,6.0,3.0,3.0
769,CHP04546,相思藤,0.781149816875,16.0,16.0,9.0,9.0
770,CHP05190,淫羊藿,0.7811322982424243,165.0,165.0,103.0,103.0
771,CHP01222,狗牙花,0.7811183074666667,45.0,45.0,30.0,30.0
772,CHP04547,相思子,0.78083937,11.0,11.0,7.0,7.0
773,CHP04413,五色梅,0.7807609130434782,23.0,23.0,13.0,13.0
774,CHP02872,木姜子,0.7802645925,8.0,8.0,5.0,5.0
775,CHP05782,蟾酥,0.7801089670422535,71.0,71.0,45.0,45.0
776,CHP00151,白鲜皮,0.7798694768376068,117.0,117.0,72.0,72.0
777,CHP03022,牛西西,0.7793012111111111,9.0,9.0,5.0,5.0
778,CHP03193,前胡,0.7791736156705883,85.0,85.0,58.0,57.0
779,CHP04225,土茯苓,0.7791430107407409,27.0,27.0,14.0,14.0
780,CHP06073,紫河车,0.77888727,2.0,2.0,1.0,1.0
781,CHP00284,播娘蒿,0.7787116171428572,14.0,14.0,8.0,8.0
782,CHP02478,露水草,0.7786471150000001,10.0,10.0,5.0,5.0
783,CHP03550,山柳,0.77861333,2.0,2.0,1.0,1.0
784,CHP01040,粪箕笃,0.7782303349999999,4.0,4.0,2.0,2.0
785,CHP00802,东方狗脊,0.7775336708333334,12.0,12.0,7.0,7.0
786,CHP01923,金莲花,0.7774648381578948,38.0,38.0,22.0,22.0
787,CHP06127,树舌,0.7773933145652174,46.0,46.0,24.0,24.0
788,CHP01669,黄花远志,0.7771912852380952,21.0,21.0,11.0,11.0
789,CHP03663,射干,0.7771315036507935,63.0,63.0,35.0,35.0
790,CHP01431,红花鹿蹄草,0.777056655,8.0,8.0,5.0,5.0
791,CHP00216,薄荷,0.7768163556349206,252.0,252.0,142.0,134.0
792,CHP04858,血桐,0.7765373823809524,21.0,21.0,14.0,13.0
793,CHP01593,华南吴茱萸,0.776531565,4.0,4.0,2.0,2.0
794,CHP02997,牛耳枫子,0.7765143966666667,6.0,6.0,4.0,4.0
795,CHP02898,木天蓼,0.7759250372,25.0,25.0,13.0,13.0
796,CHP01344,海藻,0.7758820742105265,38.0,38.0,22.0,22.0
797,CHP01560,虎杖,0.7758694100000001,14.0,14.0,8.0,8.0
798,CHP00048,菝葜,0.7746830226666668,90.0,90.0,49.0,49.0
799,CHP01697,黄栌枝叶,0.77467435,2.0,2.0,1.0,1.0
800,CHP02019,菊花,0.7746111512345678,81.0,81.0,50.0,49.0
801,CHP00948,莪术,0.7746003409292036,226.0,226.0,136.0,131.0
802,CHP01144,干冬菜,0.77457267,2.0,2.0,1.0,1.0
803,CHP02892,木麻黄,0.7744738836363637,11.0,11.0,7.0,7.0
804,CHP00060,白车轴草,0.7744510773076922,26.0,26.0,14.0,14.0
805,CHP00973,儿茶钩藤,0.774260387,10.0,10.0,7.0,6.0
806,CHP04698,小米草,0.7740529199999999,2.0,2.0,1.0,1.0
807,CHP00223,抱茎獐牙菜,0.7736540825,8.0,8.0,4.0,4.0
808,CHP00406,楮实子,0.7735754722222223,45.0,45.0,26.0,24.0
809,CHP02638,芒果,0.7734436594444445,36.0,36.0,21.0,21.0
810,CHP05912,灵猫香,0.773436425,2.0,2.0,1.0,1.0
811,CHP01125,甘青铁线莲,0.77336895,6.0,6.0,3.0,3.0
812,CHP04059,桃根,0.7726815,1.0,1.0,0.0,0.0
813,CHP03087,蓬子菜,0.77259659,4.0,4.0,2.0,2.0
814,CHP01810,姬蕨,0.7724962,6.0,6.0,3.0,3.0
815,CHP02082,孔雀草,0.7723886409999999,10.0,10.0,5.0,5.0
816,CHP00445,刺槐花,0.7723394921428571,14.0,14.0,7.0,7.0
817,CHP01463,红毛野海棠,0.77231288,2.0,2.0,1.0,1.0
818,CHP00728,灯油藤子,0.7721549614285713,7.0,7.0,4.0,4.0
819,CHP03838,水飞蓟,0.772113494736842,38.0,38.0,24.0,24.0
820,CHP03709,石刁柏,0.7720522833333333,12.0,12.0,5.0,5.0
821,CHP01517,胡萝卜,0.7719386275,8.0,8.0,5.0,5.0
822,CHP04682,小蓟,0.771844358,5.0,5.0,3.0,3.0
823,CHP02429,龙眼叶,0.7716523500000001,6.0,6.0,3.0,3.0
824,CHP05117,叶下珠,0.7716255626666666,15.0,15.0,9.0,9.0
825,CHP01681,黄荆子,0.7715886178640777,103.0,103.0,56.0,54.0
826,CHP00422,穿心莲,0.7712267952999998,100.0,100.0,57.0,57.0
827,CHP01138,橄榄,0.7712177372,25.0,25.0,14.0,13.0
828,CHP02222,老鹳草,0.7707736190909091,22.0,22.0,12.0,12.0
829,CHP02333,亮叶桦皮,0.7707670733333334,3.0,3.0,2.0,2.0
830,CHP04092,天罗水,0.7701973425,12.0,12.0,6.0,6.0
831,CHP00599,大叶香薷,0.77003515,1.0,1.0,0.0,0.0
832,CHP03204,枪刀药,0.7698260703571428,28.0,28.0,19.0,19.0
833,CHP03159,桤木,0.7697369733333334,3.0,3.0,2.0,2.0
834,CHP02161,昆明山海棠,0.7691181738636363,44.0,44.0,26.0,26.0
835,CHP03759,石枣子,0.7690110977777778,9.0,9.0,5.0,5.0
836,CHP01364,荷叶,0.768735989532258,31.0,31.0,19.0,18.0
837,CHP01042,风轮菜,0.7687121297500001,40.0,40.0,23.0,23.0
838,CHP02297,连钱草,0.7685139085245901,61.0,61.0,36.0,36.0
839,CHP02015,救必应,0.7683214777777777,9.0,9.0,5.0,5.0
840,CHP02543,麻风树,0.7680974304,25.0,25.0,15.0,15.0
841,CHP02644,芒萁骨,0.767920165,2.0,2.0,1.0,1.0
842,CHP03898,水苏,0.76778539,4.0,4.0,2.0,2.0
843,CHP02554,麻牛膝,0.7676161673333334,15.0,15.0,7.0,7.0
844,CHP01682,黄精,0.7675609351515151,33.0,33.0,19.0,18.0
845,CHP00316,草果,0.767195592413793,29.0,29.0,16.0,16.0
846,CHP01348,蔊菜,0.7669512350000001,2.0,2.0,1.0,1.0
847,CHP03672,神香草,0.7668299000000001,4.0,4.0,2.0,2.0
848,CHP02781,迷迭香,0.766551691,10.0,10.0,5.0,5.0
849,CHP03444,沙棘,0.7665145113333334,90.0,90.0,47.0,45.0
850,CHP00258,扁豆,0.7661049051612905,93.0,93.0,51.0,46.0
851,CHP00520,大蓟,0.7660696028985506,69.0,69.0,38.0,38.0
852,CHP02769,美人蕉,0.7660512125,4.0,4.0,2.0,2.0
853,CHP03038,糯稻根,0.7660378253846153,13.0,13.0,7.0,7.0
854,CHP05140,一枝黄花,0.7657792699999999,19.0,19.0,11.0,11.0
855,CHP00288,补骨脂,0.7652894085082873,181.0,181.0,104.0,102.0
856,CHP01337,海红豆,0.76525794,6.0,6.0,3.0,3.0
857,CHP00332,茶条槭,0.7649845200000001,2.0,2.0,1.0,1.0
858,CHP05296,郁金香,0.7648822277777777,9.0,9.0,4.0,4.0
859,CHP04886,亚罗椿,0.7646745985714286,7.0,7.0,4.0,4.0
860,CHP05392,粘毛鼠尾草,0.76466486,4.0,4.0,2.0,2.0
861,CHP00560,大头橐吾,0.7645082200000001,6.0,6.0,3.0,3.0
862,CHP01931,金钱草,0.7644640718518518,27.0,27.0,16.0,16.0
863,CHP03643,蛇床子,0.764330422909091,55.0,55.0,34.0,34.0
864,CHP02839,母菊,0.7639594359999999,10.0,10.0,5.0,5.0
865,CHP00037,巴豆,0.763808875620438,137.0,137.0,78.0,76.0
866,CHP04181,通脉丹,0.763534875,2.0,2.0,1.0,1.0
867,CHP02029,橘核,0.7634548,2.0,2.0,1.0,1.0
868,CHP00533,大麻叶泽兰,0.76335261375,8.0,8.0,4.0,4.0
869,CHP02746,茅香,0.7625696,2.0,2.0,1.0,1.0
870,CHP05581,竹叶柴胡,0.76255858,2.0,2.0,1.0,1.0
871,CHP02675,毛冬青,0.762542516,5.0,5.0,3.0,3.0
872,CHP03334,榕树,0.7624502575,16.0,16.0,9.0,9.0
873,CHP03124,破布木,0.761902566,5.0,5.0,3.0,3.0
874,CHP00355,车前草,0.7616114851776651,197.0,197.0,103.0,102.0
875,CHP04994,洋蒲桃叶,0.761572958,10.0,10.0,6.0,6.0
876,CHP04958,羊角拗,0.7615508719999999,10.0,10.0,5.0,5.0
877,CHP05051,野菊花,0.7612277374074076,54.0,54.0,28.0,28.0
878,CHP00303,苍术,0.7610805261261262,111.0,111.0,61.0,61.0
879,CHP02649,莽草根,0.76106385,2.0,2.0,1.0,1.0
880,CHP01801,鸡血藤,0.7607615328125,96.0,96.0,53.0,53.0
881,CHP00292,布渣叶,0.760661886,20.0,20.0,11.0,11.0
882,CHP04477,细茎石斛,0.7604728225,4.0,4.0,2.0,2.0
883,CHP01776,鸡蛋花,0.7599933653333333,15.0,15.0,9.0,9.0
884,CHP00708,地刷子,0.7599315366666667,15.0,15.0,9.0,9.0
885,CHP02517,落花生,0.7594714766666666,24.0,24.0,13.0,13.0
886,CHP03084,蓬莱草,0.759221812,5.0,5.0,2.0,2.0
887,CHP03705,石莼,0.7591633,8.0,8.0,3.0,2.0
888,CHP03070,胖大海,0.7590684515789473,19.0,19.0,11.0,11.0
889,CHP03309,雀梅藤,0.7589922499999999,2.0,2.0,1.0,1.0
890,CHP04335,乌棒子,0.7587988999999999,2.0,2.0,1.0,1.0
891,CHP04821,萱草,0.7586035077777777,9.0,9.0,4.0,4.0
892,CHP02030,橘红,0.7581666298076922,52.0,52.0,29.0,29.0
893,CHP02514,骆驼蓬,0.75765621,5.0,5.0,3.0,3.0
894,CHP02270,藜草,0.7575995833333334,3.0,3.0,2.0,2.0
895,CHP01206,钩藤,0.7575267014942529,174.0,174.0,96.0,96.0
896,CHP00945,多穗石柯叶,0.7575073324999999,8.0,8.0,5.0,5.0
897,CHP00269,遍地金,0.757028475,4.0,4.0,2.0,2.0
898,CHP04893,烟草,0.7570190838461539,13.0,13.0,7.0,7.0
899,CHP03992,粟米草,0.7568470812500001,8.0,8.0,4.0,4.0
900,CHP03871,水龙骨,0.7566460899999998,25.0,25.0,15.0,15.0
901,CHP00321,草问荆,0.756626165,4.0,4.0,2.0,2.0
902,CHP01566,花锚,0.7562670075,4.0,4.0,2.0,2.0
903,CHP02972,柠檬皮,0.756018525,6.0,6.0,2.0,2.0
904,CHP01357,何首乌,0.7559701167647058,34.0,34.0,18.0,17.0
905,CHP02855,木鳖子,0.7558387014285713,14.0,14.0,8.0,6.0
906,CHP01019,飞燕草,0.7556263147058824,17.0,17.0,10.0,10.0
907,CHP05489,止泻木皮,0.7556036013953489,43.0,43.0,24.0,24.0
908,CHP03245,青钱柳,0.755536745,4.0,4.0,2.0,2.0
909,CHP01342,海南买麻藤,0.7555364223076924,13.0,13.0,7.0,7.0
910,CHP03843,水红花子,0.7551168476470589,17.0,17.0,9.0,9.0
911,CHP02244,老鸦柿,0.7550472933333333,6.0,6.0,3.0,3.0
912,CHP01477,红芪,0.7550392321276597,47.0,47.0,23.0,23.0
913,CHP00245,蓖麻油,0.7550030828571429,7.0,7.0,3.0,1.0
914,CHP01996,九节茶,0.75490528,12.0,12.0,7.0,7.0
915,CHP03751,石刷把,0.7549039,4.0,4.0,2.0,2.0
916,CHP02323,两面针,0.7547942497674419,43.0,43.0,26.0,26.0
917,CHP02528,绿豆,0.7547365463157893,38.0,38.0,20.0,20.0
918,CHP02546,麻黄,0.7547334280681817,88.0,88.0,46.0,44.0
919,CHP03981,苏铁,0.7546581614285713,7.0,7.0,4.0,4.0
920,CHP04378,无距耧斗菜,0.75453496,3.0,3.0,2.0,2.0
921,CHP03114,瓶尔小草,0.75413725,2.0,2.0,1.0,1.0
922,CHP00373,齿叶草,0.7539966800000001,3.0,3.0,2.0,1.0
923,CHP02180,莱菔子,0.7539660408823529,34.0,34.0,17.0,15.0
924,CHP05967,牛靥,0.7537619449999999,6.0,6.0,3.0,3.0
925,CHP00333,茶叶,0.7534774864799999,125.0,125.0,60.0,58.0
926,CHP00984,番荔枝,0.7534036065964912,285.0,285.0,150.0,146.0
927,CHP03506,山矾叶,0.7533861475,4.0,4.0,2.0,2.0
928,CHP03098,枇杷,0.7529068233333334,6.0,6.0,3.0,3.0
929,CHP06067,雉,0.7525336,2.0,2.0,1.0,1.0
930,CHP00228,北豆根,0.7523281109722222,72.0,72.0,39.0,39.0
931,CHP01625,槐角,0.7520337938888889,18.0,18.0,12.0,12.0
932,CHP00238,荜茇,0.7519587165866667,75.0,75.0,45.0,43.0
933,CHP01903,金草,0.7516423,2.0,2.0,1.0,1.0
934,CHP01065,凤尾草,0.7516309205357142,56.0,56.0,30.0,30.0
935,CHP04098,天茄子,0.7511181925,4.0,4.0,2.0,2.0
936,CHP04538,藓生马先蒿,0.75110267,4.0,4.0,2.0,2.0
937,CHP00519,大戟,0.7511009575700935,107.0,107.0,58.0,58.0
938,CHP02951,南烛,0.750179815,4.0,4.0,2.0,2.0
939,CHP04835,雪见草,0.7500792000000001,2.0,2.0,1.0,1.0
940,CHP02055,决明,0.75003701,17.0,17.0,9.0,9.0
941,CHP00612,代代花,0.7499444640625,96.0,96.0,48.0,46.0
942,CHP02308,莲生桂子花,0.74991419,11.0,11.0,6.0,6.0
943,CHP05975,青蛙,0.749199575,4.0,4.0,2.0,2.0
944,CHP03461,砂仁,0.7490695656249999,64.0,64.0,33.0,33.0
945,CHP02562,马鞭草,0.7489939371428571,42.0,42.0,25.0,23.0
946,CHP00319,草莓,0.7489827,2.0,2.0,1.0,1.0
947,CHP00816,冬瓜子,0.7489173261538462,39.0,39.0,20.0,20.0
948,CHP05482,蜘蛛抱蛋,0.7488924066666667,3.0,3.0,1.0,1.0
949,CHP02391,六棱菊,0.7486804617857142,28.0,28.0,15.0,15.0
950,CHP02658,猫爪草,0.7486572486363635,22.0,22.0,12.0,12.0
951,CHP02656,猫须草,0.7485759834693879,49.0,49.0,26.0,26.0
952,CHP03696,十大功劳,0.748261115,12.0,12.0,8.0,7.0
953,CHP03664,麝香草,0.7482330247619047,21.0,21.0,10.0,8.0
954,CHP00417,川乌,0.7481813876865673,268.0,268.0,152.0,152.0
955,CHP02074,榼藤子,0.748047912,5.0,5.0,3.0,3.0
956,CHP00853,毒芹根,0.748027586,10.0,10.0,4.0,4.0
957,CHP02172,辣椒,0.7478979158333333,108.0,108.0,52.0,50.0
958,CHP00419,川芎,0.7478434341732283,127.0,127.0,69.0,69.0
959,CHP03719,石见穿,0.7476174474999999,4.0,4.0,2.0,2.0
960,CHP02930,南瓜子,0.7476113507692308,13.0,13.0,6.0,6.0
961,CHP00906,堆心菊,0.7470228584,25.0,25.0,12.0,12.0
962,CHP05676,紫苏,0.7467824897368421,38.0,38.0,20.0,19.0
963,CHP00724,灯笼泡,0.746528106,5.0,5.0,2.0,2.0
964,CHP02640,芒果叶,0.746023985,2.0,2.0,1.0,1.0
965,CHP03202,羌活,0.746003260127451,102.0,102.0,56.0,52.0
966,CHP00186,柏子仁,0.7459505702127661,47.0,47.0,22.0,18.0
967,CHP05183,银线草,0.7458011342857144,7.0,7.0,4.0,4.0
968,CHP04971,羊蹄,0.74556403,4.0,4.0,2.0,2.0
969,CHP00879,杜鹃花叶,0.74549599,2.0,2.0,1.0,1.0
970,CHP04329,问荆,0.7451985775,4.0,4.0,2.0,2.0
971,CHP01091,佛手,0.7449537522352943,51.0,51.0,29.0,26.0
972,CHP00424,垂盆草,0.7449250907462687,67.0,67.0,37.0,36.0
973,CHP01515,胡椒,0.744885183238806,134.0,134.0,74.0,73.0
974,CHP02477,露蕊乌头,0.744557976,5.0,5.0,3.0,3.0
975,CHP04070,桃子,0.7444714299999999,2.0,2.0,1.0,1.0
976,CHP03329,日中花,0.744176865,2.0,2.0,1.0,1.0
977,CHP03609,山茱萸,0.7441142705633803,71.0,71.0,39.0,38.0
978,CHP00763,吊兰,0.7440389,1.0,1.0,0.0,0.0
979,CHP05313,圆叶茅膏菜,0.743838935,2.0,2.0,1.0,1.0
980,CHP04772,心叶荆芥,0.7437286466666667,3.0,3.0,1.0,1.0
981,CHP00156,白叶藤,0.7435426,2.0,2.0,1.0,1.0
982,CHP02367,琉璃草,0.7435408933333334,27.0,27.0,15.0,15.0
983,CHP03867,水蓼,0.7434736958333333,12.0,12.0,6.0,6.0
984,CHP01363,荷花玉兰,0.7432557018181818,11.0,11.0,6.0,6.0
985,CHP04795,杏仁,0.743195050909091,11.0,11.0,6.0,5.0
986,CHP05896,僵蚕,0.7429381019230769,26.0,26.0,13.0,13.0
987,CHP03500,山豆根,0.742922435,52.0,52.0,31.0,31.0
988,CHP03434,桑枝,0.7427537185714286,35.0,35.0,20.0,19.0
989,CHP05169,茵陈,0.7426668350000001,16.0,16.0,7.0,7.0
990,CHP02501,罗汉松叶,0.7425947944444444,9.0,9.0,5.0,5.0
991,CHP00222,报春花,0.742472575,2.0,2.0,1.0,1.0
992,CHP03561,山柰,0.741953959,20.0,20.0,10.0,10.0
993,CHP00557,大蒜,0.7416629500499999,80.0,80.0,38.0,38.0
994,CHP01767,火焰花,0.7415907016666666,6.0,6.0,3.0,3.0
995,CHP00203,半边旗,0.741578842,5.0,5.0,2.0,2.0
996,CHP00013,艾实,0.7415019341666667,12.0,12.0,7.0,7.0
997,CHP00470,翠雀花,0.7409308267307692,52.0,52.0,30.0,30.0
998,CHP00221,保山乌头,0.7407642254545455,11.0,11.0,6.0,6.0
999,CHP03456,沙枣树皮,0.74068765,2.0,2.0,1.0,1.0
1000,CHP00433,莼菜,0.7405633799999999,3.0,3.0,1.0,1.0
1001,CHP00415,川木通,0.7404165057291667,96.0,96.0,45.0,45.0
1002,CHP02938,南蛇藤,0.740336805,4.0,4.0,2.0,2.0
1003,CHP01907,金粉蕨,0.7402635457142858,7.0,7.0,3.0,3.0
1004,CHP04467,喜旱莲子草,0.7402473614285714,7.0,7.0,3.0,3.0
1005,CHP02060,爵床,0.7400575275862069,29.0,29.0,14.0,14.0
1006,CHP00508,大花糙苏,0.74005571,2.0,2.0,1.0,1.0
1007,CHP00326,侧柏叶,0.7400552504444443,90.0,90.0,48.0,47.0
1008,CHP01712,黄皮根,0.740000965,2.0,2.0,1.0,1.0
1009,CHP00071,白饭豆,0.7399060772549019,51.0,51.0,24.0,24.0
1010,CHP03020,牛尾蒿,0.7397705357142857,14.0,14.0,7.0,6.0
1011,CHP01340,海南粗榧,0.7397185697222223,36.0,36.0,23.0,23.0
1012,CHP03918,水杨梅,0.73963265,2.0,2.0,1.0,1.0
1013,CHP04683,小接筋草,0.7393348471428572,7.0,7.0,3.0,3.0
1014,CHP00849,豆油,0.738921565,10.0,10.0,6.0,5.0
1015,CHP00859,独角莲,0.73864945375,8.0,8.0,3.0,3.0
1016,CHP00103,白金果榄,0.738343761,10.0,10.0,5.0,4.0
1017,CHP03049,女贞子,0.7382971769158879,107.0,107.0,60.0,60.0
1018,CHP01367,核桃仁,0.7380856513793104,58.0,58.0,29.0,29.0
1019,CHP03753,石蒜,0.73806608875,16.0,16.0,8.0,8.0
1020,CHP01299,广西莪术,0.7371515016666667,12.0,12.0,7.0,6.0
1021,CHP02356,凌霄,0.7370503,6.0,6.0,2.0,2.0
1022,CHP00496,大风子,0.7368892203571429,28.0,28.0,13.0,13.0
1023,CHP02834,茉莉花,0.73687479,2.0,2.0,1.0,1.0
1024,CHP02568,马兜铃,0.7367325099764707,85.0,85.0,48.0,44.0
1025,CHP00421,穿龙薯蓣,0.7366581713513514,37.0,37.0,18.0,17.0
1026,CHP05647,紫金牛根,0.7363107971428571,7.0,7.0,2.0,2.0
1027,CHP00189,斑草,0.7363107273333334,15.0,15.0,8.0,7.0
1028,CHP01864,姜黄,0.7359141441666667,48.0,48.0,26.0,26.0
1029,CHP03659,蛇藤,0.73550095,3.0,3.0,1.0,1.0
1030,CHP00887,短瓣花,0.7354460985714286,14.0,14.0,8.0,8.0
1031,CHP00032,八角莲,0.7352009410869565,138.0,138.0,69.0,68.0
1032,CHP00044,芭蕉花,0.73490925,9.0,9.0,4.0,4.0
1033,CHP01180,藁本,0.7346246527027027,37.0,37.0,22.0,21.0
1034,CHP01608,化橘红,0.7345888142424243,33.0,33.0,16.0,16.0
1035,CHP02440,漏芦,0.7345696996153845,26.0,26.0,14.0,14.0
1036,CHP00386,赤杨,0.7344640783870969,31.0,31.0,17.0,17.0
1037,CHP01623,槐花,0.7342039002142856,112.0,112.0,66.0,65.0
1038,CHP01002,繁缕,0.733999898888889,9.0,9.0,4.0,4.0
1039,CHP01739,黄菀,0.7334151099999999,7.0,7.0,3.0,3.0
1040,CHP05675,紫杉,0.7333944625490196,102.0,102.0,48.0,48.0
1041,CHP02633,蔓性千斤拔,0.7333433333333333,3.0,3.0,1.0,1.0
1042,CHP00595,大叶糖胶树,0.7333351862222222,45.0,45.0,27.0,27.0
1043,CHP00049,霸王鞭,0.733288882,20.0,20.0,10.0,10.0
1044,CHP04482,细辛,0.7330730695652175,23.0,23.0,10.0,10.0
1045,CHP02970,柠檬桉叶,0.7329496059999999,5.0,5.0,2.0,2.0
1046,CHP04389,吴茱萸,0.7326715657142857,56.0,56.0,30.0,29.0
1047,CHP05563,竹柏根,0.73261348,4.0,4.0,2.0,2.0
1048,CHP02739,茅膏菜,0.7323197333333334,3.0,3.0,2.0,2.0
1049,CHP03218,秦艽,0.732155436153846,26.0,26.0,15.0,15.0
1050,CHP03353,入地蜈蚣,0.7319646553846154,13.0,13.0,8.0,8.0
1051,CHP02489,罗布麻叶,0.7319356604,25.0,25.0,12.0,12.0
1052,CHP01912,金合欢,0.7319264263636364,11.0,11.0,5.0,5.0
1053,CHP05104,野芝麻,0.7318576609302326,43.0,43.0,21.0,21.0
1054,CHP00331,茶树根,0.731599732,5.0,5.0,2.0,2.0
1055,CHP00541,大青,0.7313193849999999,2.0,2.0,1.0,1.0
1056,CHP01534,葫芦茶,0.7310882216666666,12.0,12.0,6.0,6.0
1057,CHP01702,黄麻叶,0.7309974642857143,7.0,7.0,3.0,3.0
1058,CHP04115,甜茶藤,0.730991215,4.0,4.0,2.0,2.0
1059,CHP04422,五桠果,0.7308276375,4.0,4.0,2.0,2.0
1060,CHP01773,鸡肠狼毒,0.7308188183333334,18.0,18.0,9.0,9.0
1061,CHP03491,山慈菇,0.7306122704000001,50.0,50.0,24.0,24.0
1062,CHP05211,瘿花香茶菜,0.7301567116666666,6.0,6.0,3.0,3.0
1063,CHP00289,补血草,0.73007697,1.0,1.0,0.0,0.0
1064,CHP01537,湖北贝母,0.7300385277777778,9.0,9.0,5.0,5.0
1065,CHP01884,角蒿,0.730011382,10.0,10.0,6.0,6.0
1066,CHP03504,山矾根,0.72996807,4.0,4.0,2.0,2.0
1067,CHP00974,耳草,0.7299147154545454,11.0,11.0,5.0,5.0
1068,CHP00081,白蒿,0.7298128133333334,9.0,9.0,4.0,4.0
1069,CHP05704,紫玉盘,0.7295305166666667,21.0,21.0,10.0,10.0
1070,CHP03806,鼠曲草,0.7292239119999999,10.0,10.0,6.0,5.0
1071,CHP00088,白花菜子,0.7292185686170213,94.0,94.0,48.0,47.0
1072,CHP00672,地耳草,0.7291902599285714,98.0,98.0,41.0,40.0
1073,CHP01114,覆盆子,0.7285106859615383,52.0,52.0,26.0,23.0
1074,CHP05224,油茶子,0.7283619183333333,6.0,6.0,3.0,3.0
1075,CHP03545,山莨菪,0.728100138,5.0,5.0,3.0,3.0
1076,CHP02588,马桑,0.7280948399999999,15.0,15.0,6.0,6.0
1077,CHP04577,香青兰,0.7279908033333333,3.0,3.0,1.0,1.0
1078,CHP03342,肉豆蔻,0.7274516360701754,57.0,57.0,33.0,33.0
1079,CHP06120,绒白乳菇,0.7274371746666667,15.0,15.0,8.0,8.0
1080,CHP02537,绿绒蒿,0.7272578773333332,30.0,30.0,18.0,18.0
1081,CHP03130,葡萄,0.7271072808333335,12.0,12.0,5.0,5.0
1082,CHP01896,芥菜,0.7268200414285715,7.0,7.0,3.0,3.0
1083,CHP04897,延胡索,0.7265337478947369,19.0,19.0,12.0,11.0
1084,CHP01338,海金砂,0.726461570357143,28.0,28.0,12.0,11.0
1085,CHP04643,小飞蓬,0.726423885,8.0,8.0,3.0,2.0
1086,CHP00443,刺果甘草,0.7262019436363637,22.0,22.0,11.0,11.0
1087,CHP00441,刺柏,0.7260679094594595,37.0,37.0,17.0,16.0
1088,CHP01695,黄栌,0.7258844252000001,5.0,5.0,3.0,2.0
1089,CHP04232,土荆芥,0.7255140725,8.0,8.0,4.0,4.0
1090,CHP02545,麻花,0.72545773,6.0,6.0,3.0,3.0
1091,CHP03251,青天葵,0.7252226119999999,5.0,5.0,3.0,3.0
1092,CHP01273,贯众,0.725007892972973,37.0,37.0,16.0,14.0
1093,CHP01550,虎刺,0.7248140052941177,17.0,17.0,7.0,7.0
1094,CHP02032,橘皮,0.7248050357142857,7.0,7.0,4.0,4.0
1095,CHP02314,莲子心,0.7246732227272727,11.0,11.0,7.0,7.0
1096,CHP02065,看麦娘状莎草,0.724635628,15.0,15.0,8.0,8.0
1097,CHP03187,千日红,0.7246054916666665,12.0,12.0,6.0,6.0
1098,CHP02296,痢止蒿,0.7244689225000001,4.0,4.0,2.0,2.0
1099,CHP05005,药用倒提壶,0.7243920333333334,3.0,3.0,2.0,2.0
1100,CHP00003,阿魏,0.7240026316541354,133.0,133.0,73.0,72.0
1101,CHP01834,夹竹桃,0.7239683901724139,58.0,58.0,27.0,26.0
1102,CHP00327,侧柏枝节,0.7234956091428572,42.0,42.0,24.0,24.0
1103,CHP00389,臭柏,0.7233385725,4.0,4.0,2.0,2.0
1104,CHP03397,三七,0.722774122991453,117.0,117.0,56.0,56.0
1105,CHP03075,泡桐,0.722532945,4.0,4.0,2.0,2.0
1106,CHP01641,黄甘草,0.722476405,4.0,4.0,2.0,2.0
1107,CHP03177,千解草,0.7224072925,4.0,4.0,2.0,2.0
1108,CHP04095,天南星,0.7222667738095238,42.0,42.0,20.0,19.0
1109,CHP00020,桉叶,0.7218225917857143,28.0,28.0,15.0,14.0
1110,CHP01261,关木通,0.7214685599999999,12.0,12.0,6.0,6.0
1111,CHP02940,南蛇藤果,0.7214250483333333,24.0,24.0,12.0,12.0
1112,CHP01346,含羞草,0.72130929625,8.0,8.0,3.0,3.0
