rank,CHP_ID,Chinese_herbal_pieces,total_score,total_compounds,effective_count,high_quality_count,ultra_high_count
1144,CHP03898,水苏,3.07114156,4.0,4.0,2.0,2.0
1145,CHP02035,橘子,3.0687189,6.0,6.0,1.0,1.0
1146,CHP03672,神香草,3.0673196000000003,4.0,4.0,2.0,2.0
1147,CHP02769,美人蕉,3.06420485,4.0,4.0,2.0,2.0
1148,CHP05392,粘毛鼠尾草,3.05865944,4.0,4.0,2.0,2.0
1149,CHP05499,枳椇子,3.05678055,5.0,5.0,1.0,1.0
1150,CHP04477,细茎石斛,3.04189129,4.0,4.0,2.0,2.0
1151,CHP03283,秋水仙,3.03938082,5.0,5.0,2.0,2.0
1152,CHP03853,水黄连,3.0282830499999998,6.0,6.0,1.0,1.0
1153,CHP00269,遍地金,3.0281139,4.0,4.0,2.0,2.0
1154,CHP00098,白花油麻藤,3.02807083,5.0,5.0,1.0,1.0
1155,CHP00321,草问荆,3.02650466,4.0,4.0,2.0,2.0
1156,CHP01566,花锚,3.02506803,4.0,4.0,2.0,2.0
1157,CHP03245,青钱柳,3.02214698,4.0,4.0,2.0,2.0
1158,CHP03751,石刷把,3.0196156,4.0,4.0,2.0,2.0
1159,CHP01814,极美云实,3.0170306900000003,9.0,9.0,0.0,0.0
1160,CHP03506,山矾叶,3.01354459,4.0,4.0,2.0,2.0
1161,CHP04098,天茄子,3.00447277,4.0,4.0,2.0,2.0
1162,CHP04538,藓生马先蒿,3.00441068,4.0,4.0,2.0,2.0
1163,CHP02951,南烛,3.00071926,4.0,4.0,2.0,2.0
1164,CHP00994,番石榴叶,3.0,3.0,3.0,3.0,3.0
1165,CHP01856,见血飞,3.0,3.0,3.0,3.0,3.0
1166,CHP00428,春福寿草,3.0,3.0,3.0,3.0,3.0
1167,CHP02130,苦绳,3.0,3.0,3.0,3.0,3.0
1168,CHP04550,香柏,3.0,3.0,3.0,3.0,3.0
1169,CHP02987,牛扁,3.0,3.0,3.0,3.0,3.0
1170,CHP03306,拳参,3.0,3.0,3.0,3.0,3.0
1171,CHP05840,海马,3.0,3.0,3.0,3.0,3.0
1172,CHP03656,蛇婆子,3.0,3.0,3.0,3.0,3.0
1173,CHP00795,东北蛔蒿,3.0,3.0,3.0,3.0,3.0
1174,CHP05195,罂粟壳,2.99999714,3.0,3.0,3.0,3.0
1175,CHP01748,黄紫堇,2.99999007,3.0,3.0,3.0,3.0
1176,CHP04404,五加皮,2.9999302,3.0,3.0,3.0,3.0
1177,CHP01054,枫香寄生,2.9994529,3.0,3.0,3.0,3.0
1178,CHP01172,高山唐松草,2.998539,3.0,3.0,3.0,3.0
1179,CHP05975,青蛙,2.9967983,4.0,4.0,2.0,2.0
1180,CHP03719,石见穿,2.9904697899999997,4.0,4.0,2.0,2.0
1181,CHP04971,羊蹄,2.98225612,4.0,4.0,2.0,2.0
1182,CHP04329,问荆,2.98079431,4.0,4.0,2.0,2.0
1183,CHP02938,南蛇藤,2.96134722,4.0,4.0,2.0,2.0
1184,CHP03094,披针叶野决明,2.9379771769999996,5.0,5.0,2.0,2.0
1185,CHP05563,竹柏根,2.93045392,4.0,4.0,2.0,2.0
1186,CHP02166,腊梅花,2.92616255,5.0,5.0,2.0,2.0
1187,CHP04115,甜茶藤,2.92396486,4.0,4.0,2.0,2.0
1188,CHP04422,五桠果,2.92331055,4.0,4.0,2.0,2.0
1189,CHP03504,山矾根,2.91987228,4.0,4.0,2.0,2.0
1190,CHP02296,痢止蒿,2.8978756900000002,4.0,4.0,2.0,2.0
1191,CHP00389,臭柏,2.89335429,4.0,4.0,2.0,2.0
1192,CHP03075,泡桐,2.89013178,4.0,4.0,2.0,2.0
1193,CHP01641,黄甘草,2.88990562,4.0,4.0,2.0,2.0
1194,CHP03177,千解草,2.88962917,4.0,4.0,2.0,2.0
1195,CHP01847,假连翘,2.8862109599999997,6.0,6.0,2.0,2.0
1196,CHP05780,蟾皮,2.8728365,4.0,4.0,2.0,2.0
1197,CHP01302,广西九里香,2.8611453300000003,6.0,6.0,0.0,0.0
1198,CHP03002,牛筋果,2.85729941,7.0,7.0,1.0,1.0
1199,CHP01829,蓟罂粟,2.8382288799999995,7.0,7.0,2.0,2.0
1200,CHP05218,永宁独活,2.82632805,5.0,5.0,2.0,2.0
1201,CHP02178,莱菔,2.82615447,5.0,5.0,2.0,2.0
1202,CHP02216,榔榆皮,2.82593291,5.0,5.0,1.0,1.0
1203,CHP04888,亚麻子,2.82309587,4.0,4.0,2.0,2.0
1204,CHP02683,毛贯众,2.80015847,4.0,4.0,0.0,0.0
1205,CHP03274,秋海棠,2.79091454,5.0,5.0,2.0,2.0
1206,CHP05073,野漆树,2.7731083300000003,5.0,5.0,1.0,1.0
1207,CHP02945,南天竹根,2.7498161199999998,5.0,5.0,2.0,2.0
1208,CHP02824,明党参,2.74250238,4.0,4.0,2.0,2.0
1209,CHP01505,厚皮树,2.7395881,5.0,5.0,2.0,2.0
1210,CHP02218,莨菪根,2.71088002,4.0,4.0,2.0,2.0
1211,CHP02924,南方菟丝子,2.70392924,4.0,4.0,2.0,2.0
1212,CHP01369,鹤草芽,2.6986868999999998,3.0,3.0,2.0,2.0
1213,CHP01716,黄皮叶,2.69657262,4.0,4.0,2.0,2.0
1214,CHP03934,睡莲,2.676657647,5.0,5.0,2.0,2.0
1215,CHP00026,八角枫,2.676470876,4.0,4.0,2.0,2.0
1216,CHP05087,野鸦椿,2.6734339,3.0,3.0,2.0,2.0
1217,CHP05663,紫茉莉根,2.6671795300000003,3.0,3.0,2.0,2.0
1218,CHP01347,韩信草,2.662171,4.0,4.0,2.0,2.0
1219,CHP04170,铁仔,2.63165424,3.0,3.0,2.0,1.0
1220,CHP00472,打碗花,2.62950563,3.0,3.0,2.0,2.0
1221,CHP01327,桂竹香,2.6273446700000003,3.0,3.0,2.0,2.0
1222,CHP01570,花生油,2.6259614,3.0,3.0,2.0,2.0
1223,CHP02258,棱子芹,2.6216411,4.0,4.0,2.0,2.0
1224,CHP04127,甜叶菊,2.60953057,3.0,3.0,2.0,2.0
1225,CHP02983,牛蒡根,2.60767047,3.0,3.0,2.0,1.0
1226,CHP05456,浙贝母,2.6015744,3.0,3.0,2.0,2.0
1227,CHP02133,苦檀子,2.5999309700000004,6.0,6.0,1.0,1.0
1228,CHP03780,匙羹藤,2.5966796,4.0,4.0,1.0,1.0
1229,CHP02847,木半夏根,2.5937716,3.0,3.0,2.0,2.0
1230,CHP01822,蕺叶秋海棠,2.58789974,3.0,3.0,2.0,2.0
1231,CHP00936,多裂委陵菜,2.56492776,3.0,3.0,2.0,2.0
1232,CHP05012,野百合,2.55665416,3.0,3.0,2.0,2.0
1233,CHP01946,金挖耳,2.5411601,3.0,3.0,2.0,2.0
1234,CHP00381,赤麻,2.53651015,3.0,3.0,2.0,2.0
1235,CHP02121,苦楝叶,2.5336617,3.0,3.0,2.0,2.0
1236,CHP04904,岩败酱,2.53236314,3.0,3.0,2.0,2.0
1237,CHP04903,岩白菜,2.5269431,3.0,3.0,2.0,2.0
1238,CHP05834,蛤蚧,2.52542484,3.0,3.0,2.0,2.0
1239,CHP00208,半枫荷,2.52510864,3.0,3.0,2.0,2.0
1240,CHP03907,水蜈蚣,2.5216237,3.0,3.0,2.0,2.0
1241,CHP03360,蕤仁,2.5081445,3.0,3.0,2.0,2.0
1242,CHP03589,山小橘,2.50651569,5.0,5.0,1.0,1.0
1243,CHP01159,杠香藤,2.5018687,3.0,3.0,2.0,2.0
1244,CHP00799,东北延胡索,2.4871169,4.0,4.0,2.0,2.0
1245,CHP05160,益智仁,2.47609381,5.0,5.0,1.0,1.0
1246,CHP00061,白刺,2.4736822,4.0,4.0,1.0,1.0
1247,CHP04900,芫花根,2.46354628,3.0,3.0,2.0,2.0
1248,CHP04880,鸭跖草,2.45823232,4.0,4.0,0.0,0.0
1249,CHP02470,路边姜,2.4565726000000003,5.0,5.0,0.0,0.0
1250,CHP05329,越橘叶,2.45142135,3.0,3.0,2.0,2.0
1251,CHP02085,苦芺,2.44507703,3.0,3.0,2.0,2.0
1252,CHP00364,澄茄子,2.44182299,4.0,4.0,1.0,1.0
1253,CHP00308,藏青果,2.44146684,3.0,3.0,2.0,1.0
1254,CHP03273,秋枫木,2.4412017500000003,3.0,3.0,2.0,2.0
1255,CHP05553,猪屎豆,2.43349046,3.0,3.0,2.0,1.0
1256,CHP03270,苘麻子,2.42952117,3.0,3.0,2.0,2.0
1257,CHP00902,断节参,2.42089254,3.0,3.0,2.0,2.0
1258,CHP04571,香茅,2.41810232,3.0,3.0,2.0,2.0
1259,CHP05635,紫花地丁,2.3985661200000004,4.0,4.0,1.0,1.0
1260,CHP05547,猪毛菜,2.39159808,4.0,4.0,1.0,1.0
1261,CHP03194,芡实,2.37941426,3.0,3.0,2.0,2.0
1262,CHP01387,黑水翠雀,2.37628132,3.0,3.0,2.0,2.0
1263,CHP05881,鸡内金,2.3714902,3.0,3.0,2.0,2.0
1264,CHP05880,鸡脑,2.36994524,3.0,3.0,2.0,2.0
1265,CHP04367,无根藤,2.3691935,4.0,4.0,2.0,2.0
1266,CHP05591,苎麻,2.36831155,3.0,3.0,2.0,2.0
1267,CHP04325,文冠木,2.36564839,5.0,5.0,0.0,0.0
1268,CHP04462,锡兰肉桂,2.3613976,3.0,3.0,1.0,1.0
1269,CHP00095,白花藤,2.35532377,3.0,3.0,1.0,1.0
1270,CHP04272,歪脖子果,2.33656692,6.0,6.0,0.0,0.0
1271,CHP01030,分心木,2.3319010000000002,4.0,4.0,1.0,1.0
1272,CHP02333,亮叶桦皮,2.31230122,3.0,3.0,2.0,2.0
1273,CHP03159,桤木,2.30921092,3.0,3.0,2.0,2.0
1274,CHP03010,牛奶树,2.28764115,4.0,4.0,1.0,1.0
1275,CHP02270,藜草,2.27279875,3.0,3.0,2.0,2.0
1276,CHP05040,野花椒根,2.2662473,5.0,5.0,0.0,0.0
1277,CHP04378,无距耧斗菜,2.26360488,3.0,3.0,2.0,2.0
1278,CHP00373,齿叶草,2.26199004,3.0,3.0,2.0,1.0
1279,CHP05482,蜘蛛抱蛋,2.24667722,3.0,3.0,1.0,1.0
1280,CHP04851,血竭,2.2448843800000002,4.0,4.0,1.0,1.0
1281,CHP04772,心叶荆芥,2.23118594,3.0,3.0,1.0,1.0
1282,CHP00433,莼菜,2.2216901399999998,3.0,3.0,1.0,1.0
1283,CHP02918,南板蓝根,2.2209775,4.0,4.0,1.0,0.0
1284,CHP03659,蛇藤,2.20650285,3.0,3.0,1.0,1.0
1285,CHP02633,蔓性千斤拔,2.20003,3.0,3.0,1.0,1.0
1286,CHP02739,茅膏菜,2.1969592000000002,3.0,3.0,2.0,2.0
1287,CHP04577,香青兰,2.18397241,3.0,3.0,1.0,1.0
1288,CHP00234,贝加尔唐松草,2.17876163,4.0,4.0,1.0,1.0
1289,CHP05005,药用倒提壶,2.1731761,3.0,3.0,2.0,2.0
1290,CHP05791,穿山甲,2.14827862,3.0,3.0,2.0,2.0
1291,CHP02925,南瓜,2.14447372,3.0,3.0,2.0,2.0
1292,CHP02582,马蔺子,2.14064138,3.0,3.0,0.0,0.0
1293,CHP02878,木槿花,2.13181826,3.0,3.0,2.0,2.0
1294,CHP00969,鄂报春,2.1286999,3.0,3.0,1.0,1.0
1295,CHP04316,卫矛,2.12479745,3.0,3.0,1.0,1.0
1296,CHP02054,绢毛蔷薇,2.10646947,3.0,3.0,1.0,1.0
1297,CHP01122,甘葛藤根,2.10642505,3.0,3.0,1.0,1.0
1298,CHP01853,剪秋罗,2.1037835,3.0,3.0,1.0,1.0
1299,CHP02749,玫瑰,2.09613206,3.0,3.0,1.0,1.0
1300,CHP02527,吕宋楸毛,2.09034458,6.0,6.0,0.0,0.0
1301,CHP00351,朝鲜白头翁,2.0871358,3.0,3.0,1.0,1.0
1302,CHP04113,甜菜,2.08636905,3.0,3.0,2.0,2.0
1303,CHP06092,茯神,2.0822209000000003,3.0,3.0,1.0,1.0
1304,CHP01450,红筷子,2.08002287,3.0,3.0,1.0,1.0
1305,CHP00101,白芥,2.0701743,3.0,3.0,1.0,1.0
1306,CHP01849,假细锥香茶菜,2.04009354,4.0,4.0,0.0,0.0
1307,CHP01083,扶桑花,2.0395846000000004,3.0,3.0,1.0,1.0
1308,CHP00640,当药,2.00876178,3.0,3.0,1.0,1.0
1309,CHP00261,扁桃斑鸠菊,2.0,2.0,2.0,2.0,2.0
1310,CHP01480,红雀珊瑚,2.0,2.0,2.0,2.0,2.0
1311,CHP03257,青羊参,2.0,2.0,2.0,2.0,2.0
1312,CHP01708,黄缅桂,2.0,2.0,2.0,2.0,2.0
1313,CHP00649,倒吊笔,2.0,2.0,2.0,2.0,2.0
1314,CHP01359,河套大黄,2.0,2.0,2.0,2.0,2.0
1315,CHP04052,唐古特青兰,2.0,2.0,2.0,2.0,2.0
1316,CHP05670,紫萁,2.0,2.0,2.0,2.0,2.0
1317,CHP00272,滨海前胡,2.0,2.0,2.0,2.0,2.0
1318,CHP03053,欧鼠李,2.0,2.0,2.0,2.0,2.0
1319,CHP00247,薜荔,2.0,2.0,2.0,2.0,2.0
1320,CHP02998,牛角瓜,2.0,2.0,2.0,2.0,2.0
1321,CHP05843,海燕,2.0,2.0,2.0,2.0,2.0
1322,CHP05364,仔榄树,2.0,2.0,2.0,2.0,2.0
1323,CHP04021,锁阳,2.0,2.0,2.0,2.0,2.0
1324,CHP01724,黄秦艽,2.0,2.0,2.0,2.0,2.0
1325,CHP00662,稻芽,2.0,2.0,2.0,2.0,2.0
1326,CHP02339,蓼实,2.0,2.0,2.0,2.0,2.0
1327,CHP06099,红曲,2.0,2.0,2.0,2.0,2.0
1328,CHP00993,番石榴皮,2.0,2.0,2.0,2.0,2.0
1329,CHP02784,猕猴桃,2.0,2.0,2.0,2.0,2.0
1330,CHP00057,白草莓,2.0,2.0,2.0,2.0,2.0
1331,CHP01123,甘菊,2.0,2.0,2.0,2.0,2.0
1332,CHP05877,鸡胆,2.0,2.0,2.0,2.0,2.0
1333,CHP05539,珠芽半支,2.0,2.0,2.0,2.0,2.0
1334,CHP01802,鸡眼草,2.0,2.0,2.0,2.0,2.0
1335,CHP05306,圆萼刺参,2.0,2.0,2.0,2.0,2.0
1336,CHP04238,土木香,2.0,2.0,2.0,2.0,2.0
1337,CHP02844,牡蒿,2.0,2.0,2.0,2.0,2.0
1338,CHP04208,透骨草,2.0,2.0,2.0,2.0,2.0
1339,CHP04960,羊角棉,1.9999997999999999,2.0,2.0,2.0,2.0
1340,CHP02531,绿豆皮,1.9999993,2.0,2.0,2.0,2.0
1341,CHP05621,紫菜,1.9999959999999999,2.0,2.0,2.0,2.0
1342,CHP00583,大叶蒟,1.99996024,2.0,2.0,2.0,2.0
1343,CHP05383,泽珍珠菜,1.9998654,2.0,2.0,2.0,2.0
1344,CHP01013,飞机草,1.9993203,2.0,2.0,2.0,2.0
1345,CHP02563,马槟榔,1.9985849,2.0,2.0,2.0,2.0
1346,CHP03541,山蒟,1.9941122999999998,2.0,2.0,2.0,2.0
1347,CHP01430,红花龙胆,1.98345563,3.0,3.0,1.0,1.0
1348,CHP06033,乌梢蛇,1.96489452,3.0,3.0,1.0,1.0
1349,CHP05983,全蝎,1.94720453,3.0,3.0,1.0,1.0
1350,CHP01953,金腰,1.9466860000000001,3.0,3.0,1.0,1.0
1351,CHP00605,大叶醉鱼草,1.94600022,4.0,4.0,0.0,0.0
1352,CHP01876,胶质鼠尾草,1.8971886,3.0,3.0,1.0,1.0
1353,CHP02159,昆明鸡血藤,1.8429919200000002,3.0,3.0,1.0,1.0
1354,CHP05804,蜂房,1.82945424,4.0,4.0,1.0,1.0
1355,CHP05548,猪毛蒿,1.82468151,3.0,3.0,1.0,1.0
1356,CHP05638,紫花景天,1.80922213,3.0,3.0,1.0,1.0
1357,CHP05007,椰子,1.8070475400000001,4.0,4.0,0.0,0.0
1358,CHP05325,月见草,1.80601704,2.0,2.0,2.0,1.0
1359,CHP03772,柿根,1.80347806,2.0,2.0,2.0,1.0
1360,CHP03653,蛇莓,1.80076845,3.0,3.0,1.0,1.0
1361,CHP01066,凤尾茶,1.7685963199999999,4.0,4.0,0.0,0.0
1362,CHP00368,橙子,1.75123423,8.0,8.0,0.0,0.0
1363,CHP04460,西洋梨,1.72340873,3.0,3.0,1.0,1.0
1364,CHP06038,犀角,1.7187694,2.0,2.0,1.0,1.0
1365,CHP02914,苜蓿根,1.71505445,2.0,2.0,1.0,1.0
1366,CHP00854,毒蛆草,1.71231736,3.0,3.0,1.0,1.0
1367,CHP01677,黄荆根,1.7088261,2.0,2.0,1.0,1.0
1368,CHP00210,半夏曲,1.7019597000000002,2.0,2.0,1.0,1.0
1369,CHP00393,臭茉莉,1.69929755,2.0,2.0,1.0,1.0
1370,CHP05010,椰子瓤,1.6964518,2.0,2.0,1.0,1.0
1371,CHP06167,硫磺,1.69567209,2.0,2.0,1.0,1.0
1372,CHP01665,黄花铁线莲,1.6900796,3.0,3.0,1.0,1.0
1373,CHP03050,欧当归,1.6613776699999998,3.0,3.0,1.0,1.0
1374,CHP03685,生漆,1.66102497,3.0,3.0,0.0,0.0
1375,CHP05841,海螵蛸,1.65895253,2.0,2.0,1.0,1.0
1376,CHP03223,青黛,1.6527216999999998,2.0,2.0,1.0,1.0
1377,CHP00366,橙皮,1.65181981,3.0,3.0,0.0,0.0
1378,CHP01555,虎尾兰,1.6473854399999999,2.0,2.0,1.0,1.0
1379,CHP05919,鹿角,1.6468142000000001,2.0,2.0,1.0,1.0
1380,CHP04746,小叶石楠,1.6431170000000002,2.0,2.0,1.0,1.0
1381,CHP04527,仙人掌,1.6409511700000001,3.0,3.0,1.0,1.0
1382,CHP05790,虫白蜡,1.6378627499999998,4.0,4.0,0.0,0.0
1383,CHP03077,泡桐果,1.6365395,2.0,2.0,1.0,1.0
1384,CHP04358,乌苏里瓦韦,1.6246040499999999,2.0,2.0,1.0,1.0
1385,CHP02540,绿玉树,1.61846936,2.0,2.0,1.0,1.0
1386,CHP04253,兔儿伞,1.6121034600000002,2.0,2.0,1.0,1.0
1387,CHP04169,铁线莲,1.61133295,2.0,2.0,1.0,1.0
1388,CHP04344,乌桕木根皮,1.6074815,2.0,2.0,1.0,1.0
1389,CHP05357,芸薹,1.60214436,2.0,2.0,1.0,1.0
1390,CHP01375,黑豆衣,1.6009972700000001,2.0,2.0,1.0,1.0
1391,CHP04114,甜茶,1.5959004,2.0,2.0,1.0,1.0
1392,CHP04986,杨梅核仁,1.58804989,2.0,2.0,1.0,1.0
1393,CHP04392,梧桐子,1.58584553,2.0,2.0,1.0,1.0
1394,CHP02600,马银花,1.5816296300000001,2.0,2.0,1.0,1.0
1395,CHP02062,咖啡,1.57476366,2.0,2.0,1.0,1.0
1396,CHP02597,马先蒿,1.56816226,2.0,2.0,1.0,1.0
1397,CHP01525,胡桃叶,1.5657553,2.0,2.0,1.0,1.0
1398,CHP03970,松叶,1.56555153,4.0,4.0,0.0,0.0
1399,CHP03254,青葙,1.5651493,3.0,3.0,1.0,1.0
1400,CHP06073,紫河车,1.55777454,2.0,2.0,1.0,1.0
1401,CHP03550,山柳,1.55722666,2.0,2.0,1.0,1.0
1402,CHP01697,黄栌枝叶,1.5493487,2.0,2.0,1.0,1.0
1403,CHP01144,干冬菜,1.54914534,2.0,2.0,1.0,1.0
1404,CHP04698,小米草,1.5481058399999998,2.0,2.0,1.0,1.0
1405,CHP05912,灵猫香,1.54687285,2.0,2.0,1.0,1.0
1406,CHP01463,红毛野海棠,1.54462576,2.0,2.0,1.0,1.0
1407,CHP02644,芒萁骨,1.53584033,2.0,2.0,1.0,1.0
1408,CHP01348,蔊菜,1.5339024700000001,2.0,2.0,1.0,1.0
1409,CHP05955,蜜蜡,1.5333203,3.0,3.0,0.0,0.0
1410,CHP00332,茶条槭,1.5299690400000001,2.0,2.0,1.0,1.0
1411,CHP04181,通脉丹,1.52706975,2.0,2.0,1.0,1.0
1412,CHP02029,橘核,1.5269096,2.0,2.0,1.0,1.0
1413,CHP02746,茅香,1.5251392,2.0,2.0,1.0,1.0
1414,CHP05581,竹叶柴胡,1.52511716,2.0,2.0,1.0,1.0
1415,CHP02649,莽草根,1.5221277,2.0,2.0,1.0,1.0
1416,CHP03309,雀梅藤,1.5179844999999998,2.0,2.0,1.0,1.0
1417,CHP04335,乌棒子,1.5175977999999999,2.0,2.0,1.0,1.0
1418,CHP01232,枸橘核,1.509560624,4.0,4.0,0.0,0.0
1419,CHP03114,瓶尔小草,1.5082745,2.0,2.0,1.0,1.0
1420,CHP06067,雉,1.5050672,2.0,2.0,1.0,1.0
1421,CHP01903,金草,1.5032846,2.0,2.0,1.0,1.0
1422,CHP04835,雪见草,1.5001584000000001,2.0,2.0,1.0,1.0
1423,CHP00319,草莓,1.4979654,2.0,2.0,1.0,1.0
1424,CHP04583,香唐松草,1.49593435,3.0,3.0,1.0,1.0
1425,CHP02640,芒果叶,1.49204797,2.0,2.0,1.0,1.0
1426,CHP00879,杜鹃花叶,1.49099198,2.0,2.0,1.0,1.0
1427,CHP04070,桃子,1.4889428599999999,2.0,2.0,1.0,1.0
1428,CHP03329,日中花,1.48835373,2.0,2.0,1.0,1.0
1429,CHP05313,圆叶茅膏菜,1.48767787,2.0,2.0,1.0,1.0
1430,CHP00156,白叶藤,1.4870852,2.0,2.0,1.0,1.0
1431,CHP00222,报春花,1.48494515,2.0,2.0,1.0,1.0
1432,CHP03456,沙枣树皮,1.4813753,2.0,2.0,1.0,1.0
1433,CHP00508,大花糙苏,1.48011142,2.0,2.0,1.0,1.0
1434,CHP01712,黄皮根,1.48000193,2.0,2.0,1.0,1.0
1435,CHP03918,水杨梅,1.4792653,2.0,2.0,1.0,1.0
1436,CHP01858,见血清,1.4772395200000001,3.0,3.0,1.0,1.0
1437,CHP00330,茶花,1.47464485,3.0,3.0,0.0,0.0
1438,CHP02834,茉莉花,1.47374958,2.0,2.0,1.0,1.0
1439,CHP00541,大青,1.4626387699999999,2.0,2.0,1.0,1.0
1440,CHP02096,苦碟子,1.44039798,2.0,2.0,1.0,1.0
1441,CHP02745,茅莓,1.4358003,2.0,2.0,1.0,1.0
1442,CHP04777,新疆藁本,1.4347225300000002,2.0,2.0,1.0,1.0
1443,CHP02457,陆英,1.43324834,2.0,2.0,1.0,1.0
1444,CHP04283,碗蕨,1.41591674,2.0,2.0,1.0,1.0
1445,CHP02567,马蛋果,1.41436553,2.0,2.0,1.0,1.0
1446,CHP02456,陆地棉,1.40163847,3.0,3.0,0.0,0.0
1447,CHP04737,小叶黑柴胡,1.39782363,2.0,2.0,1.0,1.0
1448,CHP01910,金光菊,1.3953581,2.0,2.0,1.0,0.0
1449,CHP05042,野花椒叶,1.38713136,4.0,4.0,0.0,0.0
1450,CHP05361,芸香草,1.378788385,4.0,4.0,1.0,1.0
1451,CHP02100,苦豆子,1.36323422,2.0,2.0,1.0,1.0
1452,CHP01919,金橘,1.36264727,2.0,2.0,1.0,1.0
1453,CHP00418,川西獐牙菜,1.35787362,2.0,2.0,1.0,1.0
1454,CHP00801,东当归,1.35093474,2.0,2.0,1.0,1.0
1455,CHP06080,豹皮菇,1.3480371899999999,3.0,3.0,0.0,0.0
1456,CHP04179,通花根,1.3448351,2.0,2.0,1.0,1.0
1457,CHP02920,南川升麻,1.33735364,2.0,2.0,1.0,1.0
1458,CHP05041,野花椒皮,1.32846396,2.0,2.0,1.0,1.0
1459,CHP01675,黄堇,1.32468094,3.0,3.0,1.0,1.0
1460,CHP00141,白薯莨,1.32308477,2.0,2.0,1.0,1.0
1461,CHP03107,偏翅唐松草,1.3201456,3.0,3.0,0.0,0.0
1462,CHP03595,山银柴胡,1.30913155,2.0,2.0,0.0,0.0
1463,CHP02306,莲蓬草,1.28682119,3.0,3.0,0.0,0.0
1464,CHP05373,皂角刺,1.28617746,2.0,2.0,1.0,1.0
1465,CHP00374,齿叶橐吾,1.28260395,2.0,2.0,1.0,1.0
1466,CHP04000,酸模,1.27836913,2.0,2.0,0.0,0.0
1467,CHP02182,兰花,1.27567429,3.0,3.0,0.0,0.0
1468,CHP05766,鳖甲,1.27035444,2.0,2.0,0.0,0.0
1469,CHP04330,蕹菜,1.2513755,2.0,2.0,1.0,1.0
1470,CHP06035,蜈蚣,1.2439648399999998,2.0,2.0,1.0,1.0
1471,CHP03606,山芝麻,1.24164602,2.0,2.0,1.0,1.0
1472,CHP04956,羊耳蒜,1.23756512,2.0,2.0,1.0,1.0
1473,CHP04171,铁轴草,1.22951966,2.0,2.0,1.0,1.0
1474,CHP04543,线叶金鸡菊,1.22651504,2.0,2.0,0.0,0.0
1475,CHP03440,沙冬青,1.20210537,2.0,2.0,1.0,1.0
1476,CHP03650,蛇果黄堇,1.19740154,2.0,2.0,1.0,1.0
1477,CHP02539,绿笋片,1.19650674,2.0,2.0,0.0,0.0
1478,CHP05121,夜合花,1.18568248,2.0,2.0,1.0,1.0
1479,CHP02515,骆驼蓬子,1.18425343,2.0,2.0,0.0,0.0
1480,CHP05681,紫穗槐,1.1754475,2.0,2.0,1.0,1.0
1481,CHP04270,瓦松,1.1714164,2.0,2.0,1.0,1.0
1482,CHP03889,水芹,1.15267155,2.0,2.0,1.0,1.0
1483,CHP04334,窝儿七,1.14381636,2.0,2.0,1.0,1.0
1484,CHP02084,苦艾,1.13921246,2.0,2.0,1.0,1.0
1485,CHP03321,人参芦,1.12839273,2.0,2.0,1.0,1.0
1486,CHP03520,山胡椒叶,1.12773976,2.0,2.0,1.0,1.0
1487,CHP05555,猪殃殃,1.08731934,2.0,2.0,0.0,0.0
1488,CHP01775,鸡蛋果,1.0835384,2.0,2.0,0.0,0.0
1489,CHP02120,苦楝实,1.08208591,3.0,3.0,0.0,0.0
1490,CHP01255,拐芹,1.08115462,2.0,2.0,0.0,0.0
1491,CHP05450,照山白,1.07989003,2.0,2.0,1.0,1.0
1492,CHP02293,栗树皮,1.0495564,2.0,2.0,0.0,0.0
1493,CHP05463,珍珠菜,1.0443251,2.0,2.0,0.0,0.0
1494,CHP01935,金雀根,1.0,1.0,1.0,1.0,1.0
1495,CHP02519,落葵,1.0,1.0,1.0,1.0,1.0
1496,CHP01963,金樱叶,1.0,1.0,1.0,1.0,1.0
1497,CHP00176,百蕊草,1.0,1.0,1.0,1.0,1.0
1498,CHP05729,总状绿绒蒿,1.0,1.0,1.0,1.0,1.0
1499,CHP05481,栀子叶,1.0,1.0,1.0,1.0,1.0
1500,CHP00225,暴马子皮,1.0,1.0,1.0,1.0,1.0
1501,CHP03113,苹果,1.0,1.0,1.0,1.0,1.0
1502,CHP02049,卷丹,1.0,1.0,1.0,1.0,1.0
1503,CHP05467,真藓,1.0,1.0,1.0,1.0,1.0
1504,CHP05592,苎麻根,1.0,1.0,1.0,1.0,1.0
1505,CHP03216,窃衣,1.0,1.0,1.0,1.0,1.0
1506,CHP03212,乔木紫珠,1.0,1.0,1.0,1.0,1.0
1507,CHP00671,地丁,1.0,1.0,1.0,1.0,1.0
1508,CHP04328,文竹,1.0,1.0,1.0,1.0,1.0
1509,CHP04869,鸭儿芹,1.0,1.0,1.0,1.0,1.0
1510,CHP01170,高山辣根菜,1.0,1.0,1.0,1.0,1.0
1511,CHP04933,岩乌头,1.0,1.0,1.0,1.0,1.0
1512,CHP00667,地柏枝,1.0,1.0,1.0,1.0,1.0
1513,CHP00430,椿白皮,1.0,1.0,1.0,1.0,1.0
1514,CHP00635,淡竹叶,1.0,1.0,1.0,1.0,1.0
1515,CHP05032,野菰,1.0,1.0,1.0,1.0,1.0
1516,CHP00988,番木瓜叶,1.0,1.0,1.0,1.0,1.0
1517,CHP04666,小花盾叶薯蓣,1.0,1.0,1.0,1.0,1.0
