rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
983,CHP03500,山豆根,0.9993642589999998,52.0,52.0,31.0,30.0
984,CHP01245,骨碎补,0.9993581945714287,37.0,37.0,35.0,35.0
985,CHP02861,木防己,0.9993557120000001,13.0,13.0,5.0,5.0
986,CHP01346,含羞草,0.9993274200000001,8.0,8.0,3.0,3.0
987,CHP01824,荠菜,0.999319775882353,51.0,51.0,18.0,17.0
988,CHP03148,铺地蜈蚣,0.9992888571428572,14.0,14.0,14.0,14.0
989,CHP03778,柿叶,0.9992865542857142,14.0,14.0,8.0,7.0
990,CHP02323,两面针,0.9992812265384615,43.0,43.0,28.0,26.0
991,CHP01933,金荞麦,0.9992767600000001,23.0,23.0,15.0,15.0
992,CHP04612,象皮木,0.9992727166666667,10.0,10.0,6.0,6.0
993,CHP02308,莲生桂子花,0.9992677166666667,11.0,11.0,6.0,6.0
994,CHP03177,千解草,0.99926385,4.0,4.0,2.0,2.0
995,CHP01236,枸杞子,0.9992612208888888,137.0,137.0,93.0,90.0
996,CHP00445,刺槐花,0.9992581657142857,14.0,14.0,7.0,7.0
997,CHP02842,牡丹皮,0.9992568202222223,67.0,67.0,45.0,45.0
998,CHP00168,百部,0.9992563956097562,181.0,181.0,124.0,123.0
999,CHP02298,连翘,0.9992475140243903,116.0,116.0,86.0,82.0
1000,CHP02831,魔芋,0.99924326,1.0,1.0,1.0,1.0
1001,CHP01780,鸡骨草,0.9992342633333334,47.0,47.0,23.0,21.0
1002,CHP03732,石榴皮,0.9992305591666667,18.0,18.0,12.0,12.0
1003,CHP00772,跌打老,0.9992288454545455,16.0,16.0,12.0,11.0
1004,CHP05361,芸香草,0.9992272,4.0,4.0,1.0,1.0
1005,CHP01261,关木通,0.9992220516666667,12.0,12.0,6.0,6.0
1006,CHP00885,杜仲叶,0.999220675,73.0,73.0,53.0,52.0
1007,CHP02441,芦根,0.9992182272727272,24.0,24.0,11.0,11.0
1008,CHP04822,萱草根,0.9992139833333334,5.0,5.0,3.0,3.0
1009,CHP00853,毒芹根,0.9992079875,10.0,10.0,4.0,4.0
1010,CHP05663,紫茉莉根,0.9992036799999999,3.0,3.0,2.0,2.0
1011,CHP02055,决明,0.9992036011111112,17.0,17.0,9.0,9.0
1012,CHP02531,绿豆皮,0.99919653,2.0,2.0,2.0,2.0
1013,CHP00812,冬瓜皮,0.999192471190476,174.0,174.0,84.0,84.0
1014,CHP03213,荞麦,0.9991871649999999,14.0,14.0,9.0,8.0
1015,CHP01543,槲寄生,0.999182493611111,61.0,61.0,36.0,36.0
1016,CHP00256,鞭叶铁线蕨,0.9991586575,12.0,12.0,8.0,8.0
1017,CHP05690,紫薇,0.9991480500000001,12.0,12.0,4.0,3.0
1018,CHP03718,石荠苎,0.9991473519999999,8.0,8.0,5.0,5.0
1019,CHP02017,桔梗,0.9991386283544303,99.0,99.0,79.0,79.0
1020,CHP00519,大戟,0.9991324189655172,107.0,107.0,58.0,58.0
1021,CHP03838,水飞蓟,0.9991310434782609,38.0,38.0,24.0,23.0
1022,CHP00775,丁公藤,0.9991210662162162,60.0,60.0,37.0,37.0
1023,CHP02131,苦树皮,0.9991076263157894,58.0,58.0,20.0,19.0
1024,CHP06134,云芝,0.9991026518181818,16.0,16.0,11.0,11.0
1025,CHP03229,青蒿,0.9991021197500001,120.0,120.0,81.0,80.0
1026,CHP00872,独一味,0.99909949375,26.0,26.0,17.0,16.0
1027,CHP04054,唐松草,0.999089894,68.0,68.0,32.0,30.0
1028,CHP00376,赤瓟,0.999083328,8.0,8.0,5.0,5.0
1029,CHP00303,苍术,0.9990773867213115,111.0,111.0,61.0,61.0
1030,CHP03491,山慈菇,0.9990723891666665,50.0,50.0,25.0,24.0
1031,CHP03302,瞿麦,0.9990416625,10.0,10.0,8.0,8.0
1032,CHP03178,千斤拔,0.9990403757894738,37.0,37.0,19.0,19.0
1033,CHP01347,韩信草,0.9990337499999999,4.0,4.0,2.0,2.0
1034,CHP02640,芒果叶,0.99903095,2.0,2.0,1.0,1.0
1035,CHP01905,金钗凤尾蕨,0.9990279514285714,11.0,11.0,7.0,7.0
1036,CHP04525,仙茅,0.9990219244736842,60.0,60.0,38.0,38.0
1037,CHP01015,飞廉,0.999017425,11.0,11.0,4.0,4.0
1038,CHP02405,龙葵,0.9990012461538461,55.0,55.0,39.0,39.0
1039,CHP03518,山胡椒,0.998994725,5.0,5.0,2.0,2.0
1040,CHP04006,酸枣仁,0.9989829147368422,27.0,27.0,19.0,19.0
1041,CHP02623,曼陀罗叶,0.9989702285714286,14.0,14.0,7.0,7.0
1042,CHP05896,僵蚕,0.9989696046153846,26.0,26.0,14.0,13.0
1043,CHP03753,石蒜,0.9989583875,16.0,16.0,9.0,8.0
1044,CHP00114,白蔹,0.998945434,102.0,102.0,53.0,50.0
1045,CHP04838,雪莲,0.9989391730000001,26.0,26.0,10.0,10.0
1046,CHP04951,燕麦,0.99893768,10.0,10.0,6.0,5.0
1047,CHP01260,关黄柏,0.9989242873913042,70.0,70.0,46.0,46.0
1048,CHP02748,没药,0.998917722016129,291.0,291.0,251.0,248.0
1049,CHP02057,蕨菜,0.9988923264285715,47.0,47.0,14.0,14.0
1050,CHP01211,狗脊,0.99887538,29.0,29.0,3.0,3.0
1051,CHP02543,麻风树,0.9988730706666668,25.0,25.0,15.0,15.0
1052,CHP03323,人参叶,0.9988639376470587,75.0,75.0,51.0,51.0
1053,CHP02254,雷公藤,0.9988637127807486,257.0,257.0,189.0,187.0
1054,CHP00241,萆薢,0.9988544237777778,74.0,74.0,45.0,45.0
1055,CHP02019,菊花,0.9988477969387755,81.0,81.0,49.0,49.0
1056,CHP03981,苏铁,0.9988466874999999,7.0,7.0,4.0,4.0
1057,CHP01771,藿香,0.998846396,72.0,72.0,35.0,35.0
1058,CHP05805,蜂胶,0.9988385433333333,83.0,83.0,33.0,33.0
1059,CHP03397,三七,0.9988148918181817,117.0,117.0,58.0,55.0
1060,CHP02489,罗布麻叶,0.9987906716666667,25.0,25.0,12.0,12.0
1061,CHP02972,柠檬皮,0.9987870999999999,6.0,6.0,3.0,2.0
1062,CHP01923,金莲花,0.9987779618181819,38.0,38.0,22.0,22.0
1063,CHP00212,半枝莲,0.9987737717857144,113.0,113.0,56.0,56.0
1064,CHP00604,大叶紫珠,0.9987725600000001,9.0,9.0,5.0,5.0
1065,CHP02621,曼陀罗,0.998766517,44.0,44.0,30.0,30.0
1066,CHP00520,大蓟,0.9987595564864865,69.0,69.0,38.0,37.0
1067,CHP03193,前胡,0.9987527657407407,85.0,85.0,56.0,54.0
1068,CHP00394,臭牡丹,0.9987331666666667,4.0,4.0,3.0,3.0
1069,CHP03707,石胆草,0.9987257333333334,6.0,6.0,3.0,3.0
1070,CHP01045,风藤,0.9987153043333333,89.0,89.0,61.0,60.0
1071,CHP05880,鸡脑,0.998704665,3.0,3.0,2.0,2.0
1072,CHP00984,番荔枝,0.9986991200684933,285.0,285.0,149.0,146.0
1073,CHP00108,白兰花,0.9986908647058825,63.0,63.0,17.0,17.0
1074,CHP03561,山柰,0.998676286,20.0,20.0,11.0,10.0
1075,CHP01620,槐,0.99866323125,13.0,13.0,9.0,8.0
1076,CHP05646,紫金牛,0.9986581544615385,122.0,122.0,68.0,65.0
1077,CHP01630,黄柏,0.9986480563636364,54.0,54.0,33.0,33.0
1078,CHP02030,橘红,0.9986366751724137,52.0,52.0,29.0,29.0
1079,CHP01801,鸡血藤,0.9986308400000001,96.0,96.0,53.0,53.0
1080,CHP03635,芍药,0.9986298842465753,107.0,107.0,75.0,73.0
1081,CHP03771,柿蒂,0.9986145814285713,39.0,39.0,28.0,28.0
1082,CHP04085,天花粉,0.9986072,5.0,5.0,3.0,3.0
1083,CHP03709,石刁柏,0.998605314,12.0,12.0,6.0,5.0
1084,CHP02023,菊苣,0.9986022931250002,70.0,70.0,48.0,48.0
1085,CHP00412,川贝母,0.9985884668181818,228.0,228.0,134.0,132.0
1086,CHP00361,陈皮,0.9985788061764707,103.0,103.0,37.0,34.0
1087,CHP02631,蔓荆子,0.9985783668965517,38.0,38.0,29.0,29.0
1088,CHP02808,绵萆薢,0.9985744566666668,53.0,53.0,36.0,36.0
1089,CHP01367,核桃仁,0.9985720879310344,58.0,58.0,31.0,29.0
1090,CHP03182,千里光,0.9985703638095238,35.0,35.0,22.0,21.0
1091,CHP01486,红藤,0.9985676457894737,29.0,29.0,19.0,19.0
1092,CHP01351,诃子,0.9985468327999999,34.0,34.0,25.0,25.0
1093,CHP01964,金樱子,0.998546102,45.0,45.0,35.0,35.0
1094,CHP01206,钩藤,0.998543024574468,174.0,174.0,98.0,94.0
1095,CHP04914,岩黄连,0.9985378,4.0,4.0,2.0,2.0
1096,CHP02443,芦荟,0.9985349591891892,65.0,65.0,38.0,37.0
1097,CHP04093,天麻,0.99851225,11.0,11.0,4.0,4.0
1098,CHP03449,沙塘木,0.9984921,9.0,9.0,1.0,1.0
1099,CHP00246,蓖麻子,0.9984874490476189,37.0,37.0,22.0,21.0
1100,CHP00573,大叶柴胡,0.99846448,9.0,9.0,5.0,5.0
1101,CHP00513,大黄,0.9984549720634921,205.0,205.0,127.0,126.0
1102,CHP05428,长果荜茇,0.9984546666666666,4.0,4.0,3.0,3.0
1103,CHP03698,十大功劳叶,0.9984502704545455,67.0,67.0,44.0,44.0
1104,CHP05489,止泻木皮,0.9984211433333333,43.0,43.0,24.0,24.0
1105,CHP00859,独角莲,0.9984211,8.0,8.0,5.0,3.0
1106,CHP00292,布渣叶,0.9984148090909091,20.0,20.0,11.0,11.0
1107,CHP00726,灯心草,0.9984129053333334,37.0,37.0,16.0,15.0
1108,CHP04987,杨梅树皮,0.9984079625,21.0,21.0,8.0,8.0
1109,CHP00037,巴豆,0.9983982140000001,137.0,137.0,77.0,75.0
1110,CHP04419,五味子,0.9983982132163743,239.0,239.0,173.0,171.0
1111,CHP04862,寻骨风,0.998376374,17.0,17.0,5.0,5.0
1112,CHP05782,蟾酥,0.9983731220000001,71.0,71.0,45.0,45.0
1113,CHP04458,西洋参,0.9983642119047619,49.0,49.0,42.0,42.0
1114,CHP04306,威灵仙,0.9983489342857144,40.0,40.0,28.0,28.0
1115,CHP01681,黄荆子,0.9983327351851853,103.0,103.0,56.0,54.0
1116,CHP00003,阿魏,0.9983255453521127,133.0,133.0,75.0,71.0
1117,CHP00229,北沙参,0.9983117960227272,105.0,105.0,88.0,88.0
1118,CHP02178,莱菔,0.998311,5.0,5.0,2.0,2.0
1119,CHP00101,白芥,0.9983015,3.0,3.0,1.0,1.0
1120,CHP04231,土槿皮,0.9982996949122807,71.0,71.0,57.0,57.0
1121,CHP02104,苦瓜,0.9982966799999999,4.0,4.0,2.0,2.0
1122,CHP00957,鹅不食草,0.9982857928947367,49.0,49.0,38.0,38.0
1123,CHP03565,山萩,0.9982839866666667,5.0,5.0,3.0,3.0
1124,CHP05051,野菊花,0.9982825681481481,54.0,54.0,28.0,27.0
1125,CHP02604,买麻藤,0.9982626327999999,39.0,39.0,25.0,25.0
1126,CHP01907,金粉蕨,0.99826151,7.0,7.0,3.0,3.0
1127,CHP05041,野花椒皮,0.9982607,2.0,2.0,1.0,1.0
1128,CHP05676,紫苏,0.9982604161111112,38.0,38.0,21.0,18.0
1129,CHP01795,鸡屎藤,0.9982540943478261,35.0,35.0,24.0,23.0
1130,CHP00408,楮树根,0.9982526784615384,46.0,46.0,13.0,13.0
1131,CHP01310,鬼箭羽,0.9982526615384616,42.0,42.0,14.0,13.0
1132,CHP03450,沙糖根,0.9982178833333334,8.0,8.0,3.0,3.0
1133,CHP01222,狗牙花,0.9982074696666666,45.0,45.0,30.0,30.0
1134,CHP02122,苦楝子,0.9982033227272727,31.0,31.0,22.0,22.0
1135,CHP02400,龙胆草,0.9981973495,65.0,65.0,41.0,40.0
1136,CHP03808,鼠尾草,0.9981960674358975,59.0,59.0,40.0,39.0
1137,CHP00443,刺果甘草,0.9981850063636363,22.0,22.0,11.0,11.0
1138,CHP00360,沉香,0.998184582132353,259.0,259.0,137.0,136.0
1139,CHP02074,榼藤子,0.9981697333333334,5.0,5.0,3.0,3.0
1140,CHP00884,杜仲,0.9981694843548388,85.0,85.0,64.0,62.0
1141,CHP01519,胡萝卜子,0.9981648481481481,43.0,43.0,27.0,27.0
1142,CHP03309,雀梅藤,0.9981612,2.0,2.0,1.0,1.0
1143,CHP02985,牛蒡子,0.9981403277777778,21.0,21.0,18.0,18.0
1144,CHP03215,茄子根,0.9981272,4.0,4.0,3.0,3.0
1145,CHP00227,北豆,0.9981246840000001,16.0,16.0,10.0,10.0
1146,CHP03135,蒲黄,0.998084957142857,12.0,12.0,8.0,7.0
1147,CHP02676,毛萼香茶菜,0.998084244,39.0,39.0,25.0,25.0
1148,CHP03434,桑枝,0.9980821515789473,35.0,35.0,20.0,19.0
1149,CHP04477,细茎石斛,0.9980786500000001,4.0,4.0,2.0,2.0
1150,CHP03486,山沉香,0.9980732771428571,16.0,16.0,7.0,7.0
1151,CHP03352,乳香,0.9980707950000001,77.0,77.0,63.0,62.0
1152,CHP00258,扁豆,0.9980586515217391,93.0,93.0,49.0,46.0
1153,CHP00175,百脉根,0.9980456999999999,15.0,15.0,5.0,5.0
1154,CHP02940,南蛇藤果,0.9980375166666667,24.0,24.0,12.0,12.0
1155,CHP02568,马兜铃,0.9980345284090909,85.0,85.0,45.0,44.0
1156,CHP00583,大叶蒟,0.9980236499999999,2.0,2.0,2.0,2.0
1157,CHP02585,马钱子,0.9980187482857144,39.0,39.0,35.0,35.0
1158,CHP01679,黄荆叶,0.9980103600000001,31.0,31.0,14.0,13.0
1159,CHP05853,猴枣,0.9979947,1.0,1.0,1.0,1.0
1160,CHP00039,巴戟天,0.9979927953333334,153.0,153.0,61.0,60.0
1161,CHP01717,黄芪,0.9979925513636364,171.0,171.0,110.0,110.0
1162,CHP00146,白头翁,0.9979873419354839,93.0,93.0,64.0,62.0
1163,CHP02837,墨旱莲,0.9979839505000001,53.0,53.0,40.0,40.0
1164,CHP05754,斑蝥,0.9979836083333332,18.0,18.0,7.0,6.0
1165,CHP03226,青果,0.9979822888888888,14.0,14.0,9.0,9.0
1166,CHP00415,川木通,0.9979720293333333,96.0,96.0,46.0,45.0
1167,CHP00030,八角茴香,0.997968774661017,266.0,266.0,121.0,118.0
1168,CHP00103,白金果榄,0.997968275,10.0,10.0,4.0,4.0
1169,CHP00240,荜澄茄,0.9979648439473687,62.0,62.0,38.0,38.0
1170,CHP03979,苏木,0.9979555713793103,50.0,50.0,31.0,29.0
1171,CHP01745,黄药子,0.9979480787878787,64.0,64.0,33.0,33.0
1172,CHP02618,满山红,0.9979473468965516,43.0,43.0,29.0,29.0
1173,CHP01663,黄花稔,0.99794085,11.0,11.0,4.0,4.0
1174,CHP06091,茯苓皮,0.9979373847826087,39.0,39.0,24.0,23.0
1175,CHP01299,广西莪术,0.9979373833333334,12.0,12.0,6.0,6.0
1176,CHP01246,瓜蒌,0.9979305533846156,90.0,90.0,68.0,65.0
1177,CHP02495,罗汉果,0.997926970597015,102.0,102.0,69.0,67.0
1178,CHP03716,石斛,0.997926552173913,74.0,74.0,23.0,23.0
1179,CHP00327,侧柏枝节,0.9979237170833333,42.0,42.0,24.0,24.0
1180,CHP00252,萹蓄,0.9979059387037038,73.0,73.0,54.0,54.0
1181,CHP02537,绿绒蒿,0.9979050111764705,30.0,30.0,18.0,17.0
1182,CHP00617,丹参,0.9978805963068182,235.0,235.0,183.0,176.0
1183,CHP05572,竹沥,0.9978678624999999,15.0,15.0,4.0,4.0
1184,CHP00306,藏红花,0.9978636942307694,134.0,134.0,79.0,78.0
1185,CHP03010,牛奶树,0.99784386,4.0,4.0,1.0,1.0
1186,CHP00142,白术,0.9978340684375,118.0,118.0,67.0,64.0
1187,CHP00642,刀豆,0.9978317295238094,25.0,25.0,21.0,21.0
1188,CHP01242,谷精草,0.9978308692857143,20.0,20.0,14.0,14.0
1189,CHP01207,钩吻,0.9978094499999999,77.0,77.0,38.0,36.0
1190,CHP03120,婆罗门皂荚,0.9977734333333333,9.0,9.0,3.0,3.0
1191,CHP02340,列当,0.9977440833333334,5.0,5.0,4.0,3.0
1192,CHP02967,柠檬,0.997705775,8.0,8.0,4.0,4.0
1193,CHP00274,槟榔,0.9976871923611113,172.0,172.0,76.0,72.0
1194,CHP00608,大枣,0.9976298262135922,164.0,164.0,108.0,103.0
1195,CHP02656,猫须草,0.9976248926923076,49.0,49.0,26.0,26.0
1196,CHP01338,海金砂,0.9976220869999999,28.0,28.0,12.0,10.0
1197,CHP01840,假百合,0.9975863466666667,5.0,5.0,3.0,3.0
1198,CHP03134,蒲公英,0.9975858599999999,34.0,34.0,13.0,11.0
1199,CHP06015,水蛭,0.9975800671428571,9.0,9.0,7.0,7.0
1200,CHP01958,金银花,0.9975763393939393,146.0,146.0,100.0,99.0
1201,CHP00316,草果,0.997562823125,29.0,29.0,16.0,16.0
1202,CHP02872,木姜子,0.997558908,8.0,8.0,5.0,5.0
1203,CHP03683,生姜,0.9975430913846153,75.0,75.0,66.0,65.0
1204,CHP00424,垂盆草,0.9975190872222223,67.0,67.0,36.0,36.0
1205,CHP02796,米仔兰,0.9975173236363635,12.0,12.0,11.0,11.0
1206,CHP02090,苦参,0.9975054992957745,94.0,94.0,71.0,71.0
1207,CHP02557,麻叶,0.997491895,13.0,13.0,9.0,8.0
1208,CHP05383,泽珍珠菜,0.99749095,2.0,2.0,2.0,2.0
1209,CHP05623,紫草,0.9974813000000001,20.0,20.0,6.0,5.0
1210,CHP00298,苍耳,0.9974676930000002,17.0,17.0,10.0,10.0
1211,CHP01508,厚朴,0.9974670268965519,121.0,121.0,60.0,58.0
1212,CHP01983,荆芥,0.9974662463157895,81.0,81.0,59.0,57.0
1213,CHP04523,夏至草,0.99745739,13.0,13.0,8.0,8.0
1214,CHP01936,金雀花,0.9974323253846153,19.0,19.0,13.0,13.0
1215,CHP01625,槐角,0.9974278016666668,18.0,18.0,12.0,12.0
1216,CHP03423,桑白皮,0.9974215241176471,147.0,147.0,104.0,102.0
1217,CHP00422,穿心莲,0.9974009101754385,100.0,100.0,58.0,57.0
1218,CHP02048,卷柏,0.9973700935294119,25.0,25.0,18.0,17.0
1219,CHP00887,短瓣花,0.997364145,14.0,14.0,8.0,8.0
1220,CHP05501,枳实,0.9973640433333334,6.0,6.0,5.0,3.0
1221,CHP03353,入地蜈蚣,0.997336405,13.0,13.0,8.0,8.0
1222,CHP00068,白杜鹃花,0.9973108285714286,18.0,18.0,7.0,7.0
1223,CHP03487,山橙,0.99728625,6.0,6.0,4.0,4.0
1224,CHP03159,桤木,0.9972280849999999,3.0,3.0,2.0,2.0
1225,CHP00106,白蜡树皮,0.9972143689285714,82.0,82.0,32.0,28.0
1226,CHP03373,三白草,0.9971697825,34.0,34.0,24.0,24.0
1227,CHP03977,苏合香,0.9971696607142857,21.0,21.0,15.0,14.0
1228,CHP05834,蛤蚧,0.99715085,3.0,3.0,2.0,2.0
1229,CHP00059,白菖,0.9971507795238095,61.0,61.0,22.0,21.0
1230,CHP03884,水茄,0.99714865,17.0,17.0,14.0,14.0
1231,CHP00326,侧柏叶,0.9971391102272726,90.0,90.0,47.0,44.0
1232,CHP03532,山姜,0.9971366233333333,18.0,18.0,12.0,12.0
1233,CHP00972,儿茶,0.9971197218518518,41.0,41.0,27.0,27.0
1234,CHP01065,凤尾草,0.9971189973333332,56.0,56.0,30.0,30.0
1235,CHP03342,肉豆蔻,0.9971139712121211,57.0,57.0,33.0,33.0
1236,CHP00228,北豆根,0.9970801212820513,72.0,72.0,40.0,39.0
1237,CHP05565,竹节参,0.9970788111111111,12.0,12.0,9.0,9.0
1238,CHP01342,海南买麻藤,0.9970290242857143,13.0,13.0,7.0,7.0
1239,CHP01809,积雪草,0.9970021070833334,41.0,41.0,24.0,24.0
1240,CHP05283,玉兰,0.9969957617241378,44.0,44.0,29.0,29.0
1241,CHP01695,黄栌,0.99694395,5.0,5.0,3.0,2.0
1242,CHP04259,菟丝子,0.9969400171428572,11.0,11.0,7.0,7.0
1243,CHP00557,大蒜,0.9969326955263158,80.0,80.0,38.0,38.0
1244,CHP00386,赤杨,0.99690990625,31.0,31.0,17.0,16.0
1245,CHP02155,款冬花,0.9968907007142859,79.0,79.0,60.0,56.0
1246,CHP02909,木竹子,0.9968899925,64.0,64.0,16.0,16.0
1247,CHP01337,海红豆,0.9968882666666667,6.0,6.0,3.0,3.0
1248,CHP02172,辣椒,0.9968384412765958,108.0,108.0,52.0,47.0
1249,CHP03704,石菖蒲,0.9968163926923078,45.0,45.0,27.0,26.0
1250,CHP02901,木通,0.9967981694444445,62.0,62.0,36.0,36.0
1251,CHP04985,杨梅根,0.996770815,7.0,7.0,4.0,4.0
1252,CHP00355,车前草,0.9967664777,197.0,197.0,103.0,100.0
1253,CHP01614,桦树皮,0.996760935,5.0,5.0,4.0,4.0
1254,CHP00341,柴胡,0.9967468170351759,299.0,299.0,206.0,199.0
1255,CHP00216,薄荷,0.9967459773684211,252.0,252.0,140.0,133.0
1256,CHP01864,姜黄,0.9967349134615385,48.0,48.0,27.0,26.0
1257,CHP00456,刺五加,0.9967233157894736,53.0,53.0,39.0,38.0
1258,CHP02176,辣木,0.9967161381707316,118.0,118.0,82.0,82.0
1259,CHP01723,黄芩,0.9967012225925926,46.0,46.0,28.0,27.0
1260,CHP04896,烟窝草,0.9966396,9.0,9.0,4.0,4.0
1261,CHP01988,粳米,0.9966393625000001,9.0,9.0,8.0,8.0
1262,CHP00419,川芎,0.996635230289855,127.0,127.0,71.0,69.0
1263,CHP05140,一枝黄花,0.9966221018181819,19.0,19.0,11.0,11.0
1264,CHP04065,桃仁,0.9965735336734692,72.0,72.0,49.0,49.0
1265,CHP05173,银不换,0.9965695,1.0,1.0,1.0,1.0
1266,CHP04995,洋蓍草,0.99656248,7.0,7.0,3.0,3.0
1267,CHP03657,蛇葡萄,0.996554225,21.0,21.0,13.0,12.0
1268,CHP00333,茶叶,0.9965442682456142,125.0,125.0,58.0,57.0
1269,CHP01957,金叶子,0.9965361033333333,10.0,10.0,9.0,9.0
1270,CHP00396,臭山羊,0.9965236983333333,17.0,17.0,6.0,6.0
1271,CHP00201,半边莲,0.9965043328333333,96.0,96.0,60.0,60.0
1272,CHP00874,杜衡,0.9964913725,9.0,9.0,4.0,4.0
1273,CHP00014,艾叶,0.996470030558659,397.0,397.0,188.0,179.0
1274,CHP02353,灵香草,0.996461656,26.0,26.0,16.0,15.0
1275,CHP00294,菜蓟,0.996414425,4.0,4.0,4.0,4.0
1276,CHP05169,茵陈,0.9964013771428571,16.0,16.0,7.0,7.0
1277,CHP04807,绣线菊,0.9963901022222222,33.0,33.0,18.0,18.0
1278,CHP04293,王不留行,0.996351225,19.0,19.0,16.0,16.0
1279,CHP01180,藁本,0.996347098,37.0,37.0,21.0,20.0
1280,CHP01992,景天三七,0.9963458082352941,22.0,22.0,17.0,17.0
1281,CHP00322,草乌,0.9963360024000001,79.0,79.0,50.0,50.0
1282,CHP01172,高山唐松草,0.9963210699999999,3.0,3.0,3.0,3.0
1283,CHP02750,玫瑰花,0.9962940751851852,49.0,49.0,29.0,27.0
1284,CHP01676,黄荆,0.9962042375,15.0,15.0,8.0,8.0
1285,CHP00170,百合,0.9962032144047619,137.0,137.0,84.0,84.0
1286,CHP00670,地胆草,0.9960579666666667,10.0,10.0,6.0,6.0
1287,CHP00683,地瓜子,0.9960406581818183,25.0,25.0,12.0,11.0
1288,CHP04902,芫荽子,0.996039766,17.0,17.0,10.0,10.0
1289,CHP00630,淡豆豉,0.9960126061111111,23.0,23.0,18.0,18.0
1290,CHP01312,鬼针草,0.996008045,15.0,15.0,10.0,10.0
1291,CHP04372,无患子,0.9960060615384616,16.0,16.0,13.0,13.0
1292,CHP02410,龙脑膏香,0.9960010963636364,15.0,15.0,11.0,11.0
1293,CHP03258,青叶胆,0.9959814133333332,19.0,19.0,12.0,12.0
1294,CHP03314,蘘荷,0.9959283280000001,11.0,11.0,5.0,5.0
1295,CHP01091,佛手,0.995914835,51.0,51.0,30.0,26.0
1296,CHP01644,黄瓜,0.9959116581249999,22.0,22.0,16.0,16.0
1297,CHP04368,无花果,0.9958985614285715,25.0,25.0,9.0,7.0
1298,CHP01366,核桃楸果仁,0.9958785450000001,6.0,6.0,3.0,2.0
1299,CHP03051,欧活血丹,0.99585024,8.0,8.0,5.0,5.0
1300,CHP01871,降香,0.9958375211363637,94.0,94.0,45.0,44.0
1301,CHP05687,紫菀,0.9957983975,28.0,28.0,16.0,16.0
1302,CHP04777,新疆藁本,0.99579495,2.0,2.0,1.0,1.0
1303,CHP00640,当药,0.9957674,3.0,3.0,1.0,1.0
1304,CHP04469,喜树,0.9957667076923078,23.0,23.0,15.0,13.0
1305,CHP04171,铁轴草,0.99574935,2.0,2.0,1.0,1.0
1306,CHP02541,葎草,0.9957486718749999,31.0,31.0,16.0,16.0
1307,CHP00638,当归,0.9956914470731707,171.0,171.0,84.0,82.0
1308,CHP00076,白附子,0.9955797821052632,58.0,58.0,19.0,19.0
1309,CHP00288,补骨脂,0.995569702254902,181.0,181.0,102.0,102.0
1310,CHP01623,槐花,0.99556144703125,112.0,112.0,65.0,64.0
1311,CHP01356,合欢皮,0.9955597695652173,35.0,35.0,23.0,23.0
1312,CHP01118,甘草,0.9955510137714285,341.0,341.0,177.0,175.0
1313,CHP00857,独活,0.9955343881481481,108.0,108.0,55.0,54.0
1314,CHP00124,白茅根,0.9955114155,59.0,59.0,41.0,40.0
1315,CHP04764,缬草,0.9954849438461537,31.0,31.0,13.0,13.0
1316,CHP04047,檀香,0.9954786868421053,27.0,27.0,20.0,19.0
1317,CHP04994,洋蒲桃叶,0.9953999400000001,10.0,10.0,6.0,6.0
1318,CHP00543,板蓝根,0.995367430762712,193.0,193.0,124.0,118.0
1319,CHP00048,菝葜,0.9953535802083332,90.0,90.0,49.0,48.0
1320,CHP03461,砂仁,0.9953471984375,64.0,64.0,34.0,32.0
1321,CHP01054,枫香寄生,0.99534162,3.0,3.0,3.0,3.0
1322,CHP01058,蜂斗菜,0.9952476779069768,94.0,94.0,46.0,43.0
1323,CHP01234,枸杞,0.9952303925000001,15.0,15.0,8.0,8.0
1324,CHP02406,龙葵根,0.9952139403125,48.0,48.0,33.0,32.0
1325,CHP00140,白首乌,0.99520905,40.0,40.0,24.0,24.0
1326,CHP00362,柽柳,0.9951599514999998,53.0,53.0,21.0,20.0
1327,CHP02583,马铃薯,0.99513468,5.0,5.0,3.0,2.0
1328,CHP01126,甘薯,0.995120225,8.0,8.0,6.0,6.0
1329,CHP03070,胖大海,0.9950984063636364,19.0,19.0,11.0,11.0
1330,CHP01999,九里香,0.995057973235294,104.0,104.0,36.0,34.0
1331,CHP03444,沙棘,0.9950518562222223,90.0,90.0,46.0,45.0
1332,CHP04482,细辛,0.9950496450000001,23.0,23.0,10.0,10.0
1333,CHP01007,防风,0.9950374414285715,38.0,38.0,30.0,28.0
1334,CHP01096,浮萍,0.9950362792307691,38.0,38.0,27.0,26.0
1335,CHP06131,香蕈,0.99502285,9.0,9.0,8.0,8.0
1336,CHP01693,黄龙胆,0.9950129857142856,16.0,16.0,7.0,7.0
1337,CHP02638,芒果,0.9949842935,36.0,36.0,21.0,20.0
1338,CHP01334,海带,0.9949672100000001,65.0,65.0,26.0,25.0
1339,CHP01911,金果榄,0.9949317400000001,15.0,15.0,11.0,11.0
1340,CHP01561,花椒,0.994856399,83.0,83.0,44.0,40.0
1341,CHP04075,藤黄,0.9948233054545454,96.0,96.0,34.0,33.0
1342,CHP02222,老鹳草,0.9948130825,22.0,22.0,12.0,12.0
