rank,CHP_ID,Chinese_herbal_pieces,high_quality_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
849,CHP04359,乌药,0.9996043610526315,19.0,19.0,19.0,19.0
850,CHP02898,木天蓼,0.9995997230769231,25.0,25.0,13.0,13.0
851,CHP04216,土贝母,0.9995955254545454,24.0,24.0,22.0,22.0
852,CHP03663,射干,0.9995924571428573,63.0,63.0,35.0,35.0
853,CHP00974,耳草,0.999585748,11.0,11.0,5.0,5.0
854,CHP00313,草苁蓉,0.999581747,36.0,36.0,20.0,20.0
855,CHP03283,秋水仙,0.99957695,5.0,5.0,2.0,2.0
856,CHP04858,血桐,0.9995683384615386,21.0,21.0,13.0,13.0
857,CHP00243,蓖麻根,0.999550275,8.0,8.0,2.0,2.0
858,CHP03084,蓬莱草,0.99954175,5.0,5.0,2.0,2.0
859,CHP02920,南川升麻,0.99954045,2.0,2.0,1.0,1.0
860,CHP02498,罗汉松,0.9995361050000001,18.0,18.0,10.0,10.0
861,CHP00389,臭柏,0.9995339,4.0,4.0,2.0,2.0
862,CHP03130,葡萄,0.99953152,12.0,12.0,5.0,5.0
863,CHP05650,紫堇,0.9995278,8.0,8.0,4.0,4.0
864,CHP00689,地黄,0.99950908828125,285.0,285.0,192.0,192.0
865,CHP03605,山楂叶,0.9995010692307692,29.0,29.0,13.0,13.0
866,CHP00121,白毛藤,0.9994999320512821,121.0,121.0,78.0,78.0
867,CHP04683,小接筋草,0.9994806333333334,7.0,7.0,3.0,3.0
868,CHP01505,厚皮树,0.99947282,5.0,5.0,2.0,2.0
869,CHP03179,千金藤,0.9994579879166666,41.0,41.0,24.0,24.0
870,CHP05402,獐牙菜,0.9994579227272727,37.0,37.0,11.0,11.0
871,CHP02009,韭菜子,0.9994336799999999,19.0,19.0,5.0,5.0
872,CHP02063,开口箭,0.9994325858620691,50.0,50.0,29.0,29.0
873,CHP01886,绞股蓝,0.9994316073568282,247.0,247.0,227.0,227.0
874,CHP01228,枸骨叶,0.9994160567647059,44.0,44.0,34.0,34.0
875,CHP01551,虎耳草,0.9994134899999999,7.0,7.0,5.0,5.0
876,CHP01748,黄紫堇,0.9993983166666668,3.0,3.0,3.0,3.0
877,CHP00882,杜松,0.999394945,17.0,17.0,10.0,10.0
878,CHP03395,三面刀,0.9993850125,14.0,14.0,8.0,8.0
879,CHP04223,土当归,0.9993770514285714,12.0,12.0,7.0,7.0
880,CHP05882,鸡肉,0.99937093,1.0,1.0,1.0,1.0
881,CHP01245,骨碎补,0.9993581945714287,37.0,37.0,35.0,35.0
882,CHP02861,木防己,0.9993557120000001,13.0,13.0,5.0,5.0
883,CHP01346,含羞草,0.9993274200000001,8.0,8.0,3.0,3.0
884,CHP01416,红豆杉,0.9993079882822086,548.0,548.0,326.0,325.0
885,CHP03148,铺地蜈蚣,0.9992888571428572,14.0,14.0,14.0,14.0
886,CHP01933,金荞麦,0.9992767600000001,23.0,23.0,15.0,15.0
887,CHP04612,象皮木,0.9992727166666667,10.0,10.0,6.0,6.0
888,CHP02308,莲生桂子花,0.9992677166666667,11.0,11.0,6.0,6.0
889,CHP03177,千解草,0.99926385,4.0,4.0,2.0,2.0
890,CHP00445,刺槐花,0.9992581657142857,14.0,14.0,7.0,7.0
891,CHP02842,牡丹皮,0.9992568202222223,67.0,67.0,45.0,45.0
892,CHP02831,魔芋,0.99924326,1.0,1.0,1.0,1.0
893,CHP03732,石榴皮,0.9992305591666667,18.0,18.0,12.0,12.0
894,CHP05361,芸香草,0.9992272,4.0,4.0,1.0,1.0
895,CHP01261,关木通,0.9992220516666667,12.0,12.0,6.0,6.0
896,CHP02441,芦根,0.9992182272727272,24.0,24.0,11.0,11.0
897,CHP04822,萱草根,0.9992139833333334,5.0,5.0,3.0,3.0
898,CHP00853,毒芹根,0.9992079875,10.0,10.0,4.0,4.0
899,CHP05663,紫茉莉根,0.9992036799999999,3.0,3.0,2.0,2.0
900,CHP02055,决明,0.9992036011111112,17.0,17.0,9.0,9.0
901,CHP02531,绿豆皮,0.99919653,2.0,2.0,2.0,2.0
902,CHP00812,冬瓜皮,0.999192471190476,174.0,174.0,84.0,84.0
903,CHP01543,槲寄生,0.999182493611111,61.0,61.0,36.0,36.0
904,CHP00256,鞭叶铁线蕨,0.9991586575,12.0,12.0,8.0,8.0
905,CHP03718,石荠苎,0.9991473519999999,8.0,8.0,5.0,5.0
906,CHP02017,桔梗,0.9991386283544303,99.0,99.0,79.0,79.0
907,CHP00519,大戟,0.9991324189655172,107.0,107.0,58.0,58.0
908,CHP00775,丁公藤,0.9991210662162162,60.0,60.0,37.0,37.0
909,CHP06134,云芝,0.9991026518181818,16.0,16.0,11.0,11.0
910,CHP00376,赤瓟,0.999083328,8.0,8.0,5.0,5.0
911,CHP00303,苍术,0.9990773867213115,111.0,111.0,61.0,61.0
912,CHP03302,瞿麦,0.9990416625,10.0,10.0,8.0,8.0
913,CHP03178,千斤拔,0.9990403757894738,37.0,37.0,19.0,19.0
914,CHP01347,韩信草,0.9990337499999999,4.0,4.0,2.0,2.0
915,CHP02640,芒果叶,0.99903095,2.0,2.0,1.0,1.0
916,CHP01905,金钗凤尾蕨,0.9990279514285714,11.0,11.0,7.0,7.0
917,CHP04525,仙茅,0.9990219244736842,60.0,60.0,38.0,38.0
918,CHP01015,飞廉,0.999017425,11.0,11.0,4.0,4.0
919,CHP02405,龙葵,0.9990012461538461,55.0,55.0,39.0,39.0
920,CHP03518,山胡椒,0.998994725,5.0,5.0,2.0,2.0
921,CHP04006,酸枣仁,0.9989829147368422,27.0,27.0,19.0,19.0
922,CHP02623,曼陀罗叶,0.9989702285714286,14.0,14.0,7.0,7.0
923,CHP04838,雪莲,0.9989391730000001,26.0,26.0,10.0,10.0
924,CHP01260,关黄柏,0.9989242873913042,70.0,70.0,46.0,46.0
925,CHP02057,蕨菜,0.9988923264285715,47.0,47.0,14.0,14.0
926,CHP01211,狗脊,0.99887538,29.0,29.0,3.0,3.0
927,CHP02543,麻风树,0.9988730706666668,25.0,25.0,15.0,15.0
928,CHP03323,人参叶,0.9988639376470587,75.0,75.0,51.0,51.0
929,CHP00241,萆薢,0.9988544237777778,74.0,74.0,45.0,45.0
930,CHP02019,菊花,0.9988477969387755,81.0,81.0,49.0,49.0
931,CHP03981,苏铁,0.9988466874999999,7.0,7.0,4.0,4.0
932,CHP01771,藿香,0.998846396,72.0,72.0,35.0,35.0
933,CHP05805,蜂胶,0.9988385433333333,83.0,83.0,33.0,33.0
934,CHP02489,罗布麻叶,0.9987906716666667,25.0,25.0,12.0,12.0
935,CHP01923,金莲花,0.9987779618181819,38.0,38.0,22.0,22.0
936,CHP00212,半枝莲,0.9987737717857144,113.0,113.0,56.0,56.0
937,CHP00604,大叶紫珠,0.9987725600000001,9.0,9.0,5.0,5.0
938,CHP02621,曼陀罗,0.998766517,44.0,44.0,30.0,30.0
939,CHP00394,臭牡丹,0.9987331666666667,4.0,4.0,3.0,3.0
940,CHP03707,石胆草,0.9987257333333334,6.0,6.0,3.0,3.0
941,CHP05880,鸡脑,0.998704665,3.0,3.0,2.0,2.0
942,CHP00108,白兰花,0.9986908647058825,63.0,63.0,17.0,17.0
943,CHP01630,黄柏,0.9986480563636364,54.0,54.0,33.0,33.0
944,CHP02030,橘红,0.9986366751724137,52.0,52.0,29.0,29.0
945,CHP01801,鸡血藤,0.9986308400000001,96.0,96.0,53.0,53.0
946,CHP03771,柿蒂,0.9986145814285713,39.0,39.0,28.0,28.0
947,CHP04085,天花粉,0.9986072,5.0,5.0,3.0,3.0
948,CHP02023,菊苣,0.9986022931250002,70.0,70.0,48.0,48.0
949,CHP02631,蔓荆子,0.9985783668965517,38.0,38.0,29.0,29.0
950,CHP02808,绵萆薢,0.9985744566666668,53.0,53.0,36.0,36.0
951,CHP01486,红藤,0.9985676457894737,29.0,29.0,19.0,19.0
952,CHP01351,诃子,0.9985468327999999,34.0,34.0,25.0,25.0
953,CHP01964,金樱子,0.998546102,45.0,45.0,35.0,35.0
954,CHP04914,岩黄连,0.9985378,4.0,4.0,2.0,2.0
955,CHP04093,天麻,0.99851225,11.0,11.0,4.0,4.0
956,CHP03449,沙塘木,0.9984921,9.0,9.0,1.0,1.0
957,CHP00573,大叶柴胡,0.99846448,9.0,9.0,5.0,5.0
958,CHP05428,长果荜茇,0.9984546666666666,4.0,4.0,3.0,3.0
959,CHP03698,十大功劳叶,0.9984502704545455,67.0,67.0,44.0,44.0
960,CHP05489,止泻木皮,0.9984211433333333,43.0,43.0,24.0,24.0
961,CHP00292,布渣叶,0.9984148090909091,20.0,20.0,11.0,11.0
962,CHP04987,杨梅树皮,0.9984079625,21.0,21.0,8.0,8.0
963,CHP03319,人参,0.9983797647222222,128.0,128.0,108.0,107.0
964,CHP04862,寻骨风,0.998376374,17.0,17.0,5.0,5.0
965,CHP05782,蟾酥,0.9983731220000001,71.0,71.0,45.0,45.0
966,CHP04458,西洋参,0.9983642119047619,49.0,49.0,42.0,42.0
967,CHP04306,威灵仙,0.9983489342857144,40.0,40.0,28.0,28.0
968,CHP00229,北沙参,0.9983117960227272,105.0,105.0,88.0,88.0
969,CHP02178,莱菔,0.998311,5.0,5.0,2.0,2.0
970,CHP00101,白芥,0.9983015,3.0,3.0,1.0,1.0
971,CHP04231,土槿皮,0.9982996949122807,71.0,71.0,57.0,57.0
972,CHP02104,苦瓜,0.9982966799999999,4.0,4.0,2.0,2.0
973,CHP00957,鹅不食草,0.9982857928947367,49.0,49.0,38.0,38.0
974,CHP03565,山萩,0.9982839866666667,5.0,5.0,3.0,3.0
975,CHP02604,买麻藤,0.9982626327999999,39.0,39.0,25.0,25.0
976,CHP01907,金粉蕨,0.99826151,7.0,7.0,3.0,3.0
977,CHP05041,野花椒皮,0.9982607,2.0,2.0,1.0,1.0
978,CHP00408,楮树根,0.9982526784615384,46.0,46.0,13.0,13.0
979,CHP03450,沙糖根,0.9982178833333334,8.0,8.0,3.0,3.0
980,CHP01222,狗牙花,0.9982074696666666,45.0,45.0,30.0,30.0
981,CHP02122,苦楝子,0.9982033227272727,31.0,31.0,22.0,22.0
982,CHP00443,刺果甘草,0.9981850063636363,22.0,22.0,11.0,11.0
983,CHP02074,榼藤子,0.9981697333333334,5.0,5.0,3.0,3.0
984,CHP01519,胡萝卜子,0.9981648481481481,43.0,43.0,27.0,27.0
985,CHP03309,雀梅藤,0.9981612,2.0,2.0,1.0,1.0
986,CHP02985,牛蒡子,0.9981403277777778,21.0,21.0,18.0,18.0
987,CHP03215,茄子根,0.9981272,4.0,4.0,3.0,3.0
988,CHP00227,北豆,0.9981246840000001,16.0,16.0,10.0,10.0
989,CHP02676,毛萼香茶菜,0.998084244,39.0,39.0,25.0,25.0
990,CHP04477,细茎石斛,0.9980786500000001,4.0,4.0,2.0,2.0
991,CHP03486,山沉香,0.9980732771428571,16.0,16.0,7.0,7.0
992,CHP00175,百脉根,0.9980456999999999,15.0,15.0,5.0,5.0
993,CHP02940,南蛇藤果,0.9980375166666667,24.0,24.0,12.0,12.0
994,CHP00583,大叶蒟,0.9980236499999999,2.0,2.0,2.0,2.0
995,CHP00431,椿皮,0.9980206232142858,95.0,95.0,56.0,55.0
996,CHP02585,马钱子,0.9980187482857144,39.0,39.0,35.0,35.0
997,CHP05853,猴枣,0.9979947,1.0,1.0,1.0,1.0
998,CHP01717,黄芪,0.9979925513636364,171.0,171.0,110.0,110.0
999,CHP02837,墨旱莲,0.9979839505000001,53.0,53.0,40.0,40.0
1000,CHP03226,青果,0.9979822888888888,14.0,14.0,9.0,9.0
1001,CHP00103,白金果榄,0.997968275,10.0,10.0,4.0,4.0
1002,CHP00240,荜澄茄,0.9979648439473687,62.0,62.0,38.0,38.0
1003,CHP01745,黄药子,0.9979480787878787,64.0,64.0,33.0,33.0
1004,CHP02618,满山红,0.9979473468965516,43.0,43.0,29.0,29.0
1005,CHP01663,黄花稔,0.99794085,11.0,11.0,4.0,4.0
1006,CHP01299,广西莪术,0.9979373833333334,12.0,12.0,6.0,6.0
1007,CHP03716,石斛,0.997926552173913,74.0,74.0,23.0,23.0
1008,CHP00327,侧柏枝节,0.9979237170833333,42.0,42.0,24.0,24.0
1009,CHP00252,萹蓄,0.9979059387037038,73.0,73.0,54.0,54.0
1010,CHP05572,竹沥,0.9978678624999999,15.0,15.0,4.0,4.0
1011,CHP03010,牛奶树,0.99784386,4.0,4.0,1.0,1.0
1012,CHP00642,刀豆,0.9978317295238094,25.0,25.0,21.0,21.0
1013,CHP01242,谷精草,0.9978308692857143,20.0,20.0,14.0,14.0
1014,CHP00168,百部,0.997775967016129,181.0,181.0,124.0,123.0
1015,CHP03120,婆罗门皂荚,0.9977734333333333,9.0,9.0,3.0,3.0
1016,CHP03198,茜草,0.9977623175,74.0,74.0,48.0,47.0
1017,CHP02967,柠檬,0.997705775,8.0,8.0,4.0,4.0
1018,CHP02656,猫须草,0.9976248926923076,49.0,49.0,26.0,26.0
1019,CHP02254,雷公藤,0.9975901065608466,257.0,257.0,189.0,187.0
1020,CHP01840,假百合,0.9975863466666667,5.0,5.0,3.0,3.0
1021,CHP06015,水蛭,0.9975800671428571,9.0,9.0,7.0,7.0
1022,CHP00316,草果,0.997562823125,29.0,29.0,16.0,16.0
1023,CHP02872,木姜子,0.997558908,8.0,8.0,5.0,5.0
1024,CHP00424,垂盆草,0.9975190872222223,67.0,67.0,36.0,36.0
1025,CHP02796,米仔兰,0.9975173236363635,12.0,12.0,11.0,11.0
1026,CHP02090,苦参,0.9975054992957745,94.0,94.0,71.0,71.0
1027,CHP05383,泽珍珠菜,0.99749095,2.0,2.0,2.0,2.0
1028,CHP01516,胡芦巴,0.9974842903157894,144.0,144.0,95.0,93.0
1029,CHP00298,苍耳,0.9974676930000002,17.0,17.0,10.0,10.0
1030,CHP04523,夏至草,0.99745739,13.0,13.0,8.0,8.0
1031,CHP01936,金雀花,0.9974323253846153,19.0,19.0,13.0,13.0
1032,CHP01625,槐角,0.9974278016666668,18.0,18.0,12.0,12.0
1033,CHP01110,附子,0.9974246702857142,81.0,81.0,70.0,69.0
1034,CHP00360,沉香,0.9973833822627738,259.0,259.0,137.0,136.0
1035,CHP00887,短瓣花,0.997364145,14.0,14.0,8.0,8.0
1036,CHP03353,入地蜈蚣,0.997336405,13.0,13.0,8.0,8.0
1037,CHP00068,白杜鹃花,0.9973108285714286,18.0,18.0,7.0,7.0
1038,CHP03487,山橙,0.99728625,6.0,6.0,4.0,4.0
1039,CHP00513,大黄,0.997240102992126,205.0,205.0,127.0,126.0
1040,CHP03159,桤木,0.9972280849999999,3.0,3.0,2.0,2.0
1041,CHP03102,枇杷叶,0.9972273591935484,89.0,89.0,62.0,61.0
1042,CHP03229,青蒿,0.9972238565432099,120.0,120.0,81.0,80.0
1043,CHP00885,杜仲叶,0.99720399,73.0,73.0,53.0,52.0
1044,CHP02748,没药,0.9971896215139443,291.0,291.0,251.0,248.0
1045,CHP03373,三白草,0.9971697825,34.0,34.0,24.0,24.0
1046,CHP05834,蛤蚧,0.99715085,3.0,3.0,2.0,2.0
1047,CHP03884,水茄,0.99714865,17.0,17.0,14.0,14.0
1048,CHP03532,山姜,0.9971366233333333,18.0,18.0,12.0,12.0
1049,CHP00972,儿茶,0.9971197218518518,41.0,41.0,27.0,27.0
1050,CHP01065,凤尾草,0.9971189973333332,56.0,56.0,30.0,30.0
1051,CHP03342,肉豆蔻,0.9971139712121211,57.0,57.0,33.0,33.0
1052,CHP05565,竹节参,0.9970788111111111,12.0,12.0,9.0,9.0
1053,CHP01342,海南买麻藤,0.9970290242857143,13.0,13.0,7.0,7.0
1054,CHP01809,积雪草,0.9970021070833334,41.0,41.0,24.0,24.0
1055,CHP05283,玉兰,0.9969957617241378,44.0,44.0,29.0,29.0
1056,CHP04259,菟丝子,0.9969400171428572,11.0,11.0,7.0,7.0
1057,CHP00557,大蒜,0.9969326955263158,80.0,80.0,38.0,38.0
1058,CHP01045,风藤,0.9969025009836066,89.0,89.0,61.0,60.0
1059,CHP02909,木竹子,0.9968899925,64.0,64.0,16.0,16.0
1060,CHP01337,海红豆,0.9968882666666667,6.0,6.0,3.0,3.0
1061,CHP02606,麦冬,0.996856896388889,70.0,70.0,36.0,35.0
1062,CHP02901,木通,0.9967981694444445,62.0,62.0,36.0,36.0
1063,CHP04985,杨梅根,0.996770815,7.0,7.0,4.0,4.0
1064,CHP01614,桦树皮,0.996760935,5.0,5.0,4.0,4.0
1065,CHP02176,辣木,0.9967161381707316,118.0,118.0,82.0,82.0
1066,CHP04896,烟窝草,0.9966396,9.0,9.0,4.0,4.0
1067,CHP01988,粳米,0.9966393625000001,9.0,9.0,8.0,8.0
1068,CHP05140,一枝黄花,0.9966221018181819,19.0,19.0,11.0,11.0
1069,CHP04065,桃仁,0.9965735336734692,72.0,72.0,49.0,49.0
1070,CHP05173,银不换,0.9965695,1.0,1.0,1.0,1.0
1071,CHP04995,洋蓍草,0.99656248,7.0,7.0,3.0,3.0
1072,CHP01957,金叶子,0.9965361033333333,10.0,10.0,9.0,9.0
1073,CHP00417,川乌,0.9965254829411765,268.0,268.0,153.0,150.0
1074,CHP00396,臭山羊,0.9965236983333333,17.0,17.0,6.0,6.0
1075,CHP00201,半边莲,0.9965043328333333,96.0,96.0,60.0,60.0
1076,CHP00874,杜衡,0.9964913725,9.0,9.0,4.0,4.0
1077,CHP04419,五味子,0.9964805893641617,239.0,239.0,173.0,171.0
1078,CHP00294,菜蓟,0.996414425,4.0,4.0,4.0,4.0
1079,CHP05169,茵陈,0.9964013771428571,16.0,16.0,7.0,7.0
1080,CHP01514,胡黄连,0.9964011826666668,74.0,74.0,45.0,44.0
1081,CHP04807,绣线菊,0.9963901022222222,33.0,33.0,18.0,18.0
1082,CHP01958,金银花,0.9963711719999999,146.0,146.0,100.0,99.0
1083,CHP04293,王不留行,0.996351225,19.0,19.0,16.0,16.0
1084,CHP01992,景天三七,0.9963458082352941,22.0,22.0,17.0,17.0
1085,CHP00322,草乌,0.9963360024000001,79.0,79.0,50.0,50.0
1086,CHP01172,高山唐松草,0.9963210699999999,3.0,3.0,3.0,3.0
1087,CHP00412,川贝母,0.9963144531343283,228.0,228.0,134.0,132.0
1088,CHP01676,黄荆,0.9962042375,15.0,15.0,8.0,8.0
1089,CHP00170,百合,0.9962032144047619,137.0,137.0,84.0,84.0
1090,CHP02098,苦丁茶,0.996153591954023,127.0,127.0,87.0,85.0
1091,CHP00137,白屈菜,0.9960691447826089,58.0,58.0,46.0,45.0
1092,CHP00989,番茄,0.9960608190322582,53.0,53.0,31.0,30.0
1093,CHP00670,地胆草,0.9960579666666667,10.0,10.0,6.0,6.0
1094,CHP04902,芫荽子,0.996039766,17.0,17.0,10.0,10.0
1095,CHP00630,淡豆豉,0.9960126061111111,23.0,23.0,18.0,18.0
1096,CHP01312,鬼针草,0.996008045,15.0,15.0,10.0,10.0
1097,CHP04372,无患子,0.9960060615384616,16.0,16.0,13.0,13.0
1098,CHP02410,龙脑膏香,0.9960010963636364,15.0,15.0,11.0,11.0
1099,CHP03258,青叶胆,0.9959814133333332,19.0,19.0,12.0,12.0
1100,CHP03314,蘘荷,0.9959283280000001,11.0,11.0,5.0,5.0
1101,CHP01644,黄瓜,0.9959116581249999,22.0,22.0,16.0,16.0
1102,CHP03051,欧活血丹,0.99585024,8.0,8.0,5.0,5.0
1103,CHP05687,紫菀,0.9957983975,28.0,28.0,16.0,16.0
1104,CHP04777,新疆藁本,0.99579495,2.0,2.0,1.0,1.0
1105,CHP00640,当药,0.9957674,3.0,3.0,1.0,1.0
1106,CHP04171,铁轴草,0.99574935,2.0,2.0,1.0,1.0
1107,CHP02541,葎草,0.9957486718749999,31.0,31.0,16.0,16.0
1108,CHP00984,番荔枝,0.9956664013422818,285.0,285.0,149.0,146.0
1109,CHP03683,生姜,0.9956607612121213,75.0,75.0,66.0,65.0
1110,CHP00306,藏红花,0.9956376702531646,134.0,134.0,79.0,78.0
1111,CHP00076,白附子,0.9955797821052632,58.0,58.0,19.0,19.0
1112,CHP02400,龙胆草,0.9955775019512195,65.0,65.0,41.0,40.0
1113,CHP00288,补骨脂,0.995569702254902,181.0,181.0,102.0,102.0
1114,CHP01356,合欢皮,0.9955597695652173,35.0,35.0,23.0,23.0
1115,CHP04764,缬草,0.9954849438461537,31.0,31.0,13.0,13.0
1116,CHP03352,乳香,0.995476295079365,77.0,77.0,63.0,62.0
1117,CHP03500,山豆根,0.9954377635483871,52.0,52.0,31.0,30.0
1118,CHP04994,洋蒲桃叶,0.9953999400000001,10.0,10.0,6.0,6.0
1119,CHP01054,枫香寄生,0.99534162,3.0,3.0,3.0,3.0
1120,CHP00520,大蓟,0.9952380234210526,69.0,69.0,38.0,37.0
1121,CHP01234,枸杞,0.9952303925000001,15.0,15.0,8.0,8.0
1122,CHP00140,白首乌,0.99520905,40.0,40.0,24.0,24.0
1123,CHP01126,甘薯,0.995120225,8.0,8.0,6.0,6.0
1124,CHP03070,胖大海,0.9950984063636364,19.0,19.0,11.0,11.0
1125,CHP04482,细辛,0.9950496450000001,23.0,23.0,10.0,10.0
1126,CHP06131,香蕈,0.99502285,9.0,9.0,8.0,8.0
1127,CHP01693,黄龙胆,0.9950129857142856,16.0,16.0,7.0,7.0
1128,CHP03423,桑白皮,0.994943535096154,147.0,147.0,104.0,102.0
1129,CHP01911,金果榄,0.9949317400000001,15.0,15.0,11.0,11.0
1130,CHP00039,巴戟天,0.9949171281967214,153.0,153.0,61.0,60.0
1131,CHP05319,远志,0.9948788499999999,120.0,120.0,73.0,70.0
1132,CHP02222,老鹳草,0.9948130825,22.0,22.0,12.0,12.0
1133,CHP05051,野菊花,0.9947660639285714,54.0,54.0,28.0,27.0
1134,CHP02869,木蝴蝶,0.994741365,22.0,22.0,16.0,16.0
1135,CHP03759,石枣子,0.994731522,9.0,9.0,5.0,5.0
1136,CHP03838,水飞蓟,0.9947083979166665,38.0,38.0,24.0,23.0
1137,CHP03491,山慈菇,0.9947078095999999,50.0,50.0,25.0,24.0
1138,CHP01515,胡椒,0.9946658321917808,134.0,134.0,73.0,73.0
1139,CHP00037,巴豆,0.9945960738961039,137.0,137.0,77.0,75.0
1140,CHP03193,前胡,0.9945662982142858,85.0,85.0,56.0,54.0
1141,CHP04389,吴茱萸,0.9945626589655172,56.0,56.0,29.0,29.0
1142,CHP00173,百里香,0.994472006,23.0,23.0,5.0,5.0
1143,CHP00729,灯盏细辛,0.9944263657142856,17.0,17.0,14.0,14.0
1144,CHP02314,莲子心,0.9943513685714286,11.0,11.0,7.0,7.0
1145,CHP05967,牛靥,0.9943017333333333,6.0,6.0,3.0,3.0
1146,CHP05778,蝉蜕,0.9942612566666668,8.0,8.0,6.0,6.0
1147,CHP04828,旋覆花,0.9942230039130434,28.0,28.0,23.0,22.0
1148,CHP05962,牛黄,0.99414682,19.0,19.0,15.0,15.0
1149,CHP02327,两头尖,0.9941434305882353,26.0,26.0,17.0,17.0
1150,CHP00641,党参,0.9940834341999999,65.0,65.0,50.0,50.0
1151,CHP00415,川木通,0.9940274208695652,96.0,96.0,46.0,45.0
1152,CHP00422,穿心莲,0.9940267306896552,100.0,100.0,58.0,57.0
1153,CHP01236,枸杞子,0.9939726535483869,137.0,137.0,93.0,90.0
1154,CHP01118,甘草,0.9939423000564972,341.0,341.0,177.0,175.0
1155,CHP04918,岩椒草,0.9939257333333334,13.0,13.0,3.0,3.0
1156,CHP03635,芍药,0.9939078997333335,107.0,107.0,75.0,73.0
1157,CHP00421,穿龙薯蓣,0.993889894117647,37.0,37.0,17.0,17.0
1158,CHP02272,藜芦,0.9938668504347825,38.0,38.0,23.0,22.0
1159,CHP04521,夏天无,0.993860072,5.0,5.0,5.0,5.0
1160,CHP02258,棱子芹,0.99384451,4.0,4.0,2.0,2.0
1161,CHP02568,马兜铃,0.9938425908888889,85.0,85.0,45.0,44.0
1162,CHP00030,八角茴香,0.9938224797520662,266.0,266.0,121.0,118.0
1163,CHP00187,败酱草,0.9937985049999999,70.0,70.0,30.0,29.0
1164,CHP02495,罗汉果,0.9937484743478261,102.0,102.0,69.0,67.0
1165,CHP02443,芦荟,0.9936974839473685,65.0,65.0,38.0,37.0
1166,CHP00456,刺五加,0.9936653553846153,53.0,53.0,39.0,38.0
1167,CHP01824,荠菜,0.9936108305555555,51.0,51.0,18.0,17.0
1168,CHP00150,白薇,0.9935678005172414,85.0,85.0,58.0,56.0
1169,CHP02175,辣蓼草,0.9935359488888889,17.0,17.0,9.0,9.0
1170,CHP03601,山楂,0.9935092222222222,25.0,25.0,9.0,9.0
1171,CHP06111,灵芝,0.9934816891826923,283.0,283.0,208.0,201.0
1172,CHP00088,白花菜子,0.9933892521276595,94.0,94.0,47.0,45.0
1173,CHP00819,冬葵果,0.9933597658139535,80.0,80.0,43.0,41.0
1174,CHP00048,菝葜,0.9933459071428572,90.0,90.0,49.0,48.0
1175,CHP01016,飞龙掌血,0.99332555,11.0,11.0,2.0,2.0
1176,CHP03182,千里光,0.9932971609090907,35.0,35.0,22.0,21.0
1177,CHP02131,苦树皮,0.9932905635000001,58.0,58.0,20.0,19.0
1178,CHP00146,白头翁,0.99328603203125,93.0,93.0,64.0,62.0
1179,CHP03808,鼠尾草,0.99326060175,59.0,59.0,40.0,39.0
1180,CHP00806,东风橘根,0.9932428120000001,27.0,27.0,5.0,5.0
1181,CHP02562,马鞭草,0.9932197231818182,42.0,42.0,22.0,22.0
1182,CHP00333,茶叶,0.9932146331034484,125.0,125.0,58.0,57.0
1183,CHP02658,猫爪草,0.9932042550000001,22.0,22.0,12.0,12.0
1184,CHP02207,狼把草,0.99320047,13.0,13.0,5.0,5.0
1185,CHP02440,漏芦,0.9930646214285714,26.0,26.0,14.0,14.0
1186,CHP01871,降香,0.9930639895555557,94.0,94.0,45.0,44.0
1187,CHP01477,红芪,0.9930504939130435,47.0,47.0,23.0,23.0
1188,CHP00124,白茅根,0.9930345517073171,59.0,59.0,41.0,40.0
1189,CHP01681,黄荆子,0.9929995117857143,103.0,103.0,56.0,54.0
1190,CHP06122,桑黄,0.99296138625,16.0,16.0,8.0,8.0
1191,CHP03364,瑞香根,0.992940525,4.0,4.0,4.0,4.0
1192,CHP03704,石菖蒲,0.9929310374074073,45.0,45.0,27.0,26.0
1193,CHP01409,红车轴草,0.9928219,21.0,21.0,7.0,7.0
1194,CHP00884,杜仲,0.99281363328125,85.0,85.0,64.0,62.0
1195,CHP01623,槐花,0.9927797570769231,112.0,112.0,65.0,64.0
1196,CHP00355,车前草,0.9927529789320387,197.0,197.0,103.0,100.0
1197,CHP00857,独活,0.9927279829090909,108.0,108.0,55.0,54.0
1198,CHP06033,乌梢蛇,0.99271476,3.0,3.0,1.0,1.0
1199,CHP02528,绿豆,0.9926476675,38.0,38.0,20.0,20.0
1200,CHP01983,荆芥,0.9926418177966102,81.0,81.0,59.0,57.0
1201,CHP04326,文殊兰,0.9926376434375,60.0,60.0,32.0,32.0
1202,CHP00455,刺桐,0.9925893551219512,104.0,104.0,41.0,41.0
1203,CHP01508,厚朴,0.9925073626666667,121.0,121.0,60.0,58.0
1204,CHP02563,马槟榔,0.9924944,2.0,2.0,2.0,2.0
1205,CHP01206,钩藤,0.9924717732653061,174.0,174.0,98.0,94.0
1206,CHP00059,白菖,0.992454290909091,61.0,61.0,22.0,21.0
1207,CHP03341,肉苁蓉,0.9924444470588234,64.0,64.0,51.0,49.0
1208,CHP04083,天冬,0.9924054983333334,54.0,54.0,30.0,28.0
1209,CHP05679,紫苏叶,0.99228667875,12.0,12.0,8.0,8.0
1210,CHP06091,茯苓皮,0.99224574375,39.0,39.0,24.0,23.0
1211,CHP00228,北豆根,0.99223669175,72.0,72.0,40.0,39.0
