rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
1169,CHP05975,青蛙,0.97856665,4.0,4.0,2.0,2.0
1170,CHP00514,大黄花,0.978327,9.0,9.0,3.0,3.0
1171,CHP03527,山黄皮,0.978195,26.0,26.0,8.0,5.0
1172,CHP04851,血竭,0.9781765,4.0,4.0,1.0,1.0
1173,CHP00595,大叶糖胶树,0.97813016,45.0,45.0,5.0,3.0
1174,CHP05229,油柑叶,0.97788393,6.0,6.0,1.0,1.0
1175,CHP03679,肾子草,0.9778679,7.0,7.0,2.0,2.0
1176,CHP02218,莨菪根,0.9777392,4.0,4.0,2.0,1.0
1177,CHP02054,绢毛蔷薇,0.97720325,3.0,3.0,2.0,1.0
1178,CHP01211,狗脊,0.9770894,29.0,29.0,21.0,15.0
1179,CHP01905,金钗凤尾蕨,0.9767636,11.0,11.0,3.0,3.0
1180,CHP01919,金橘,0.9765221,2.0,2.0,1.0,1.0
1181,CHP01992,景天三七,0.97646534,22.0,22.0,4.0,1.0
1182,CHP00466,粗榧子,0.9758671,8.0,8.0,3.0,3.0
1183,CHP05139,一枝蒿,0.9756195,4.0,4.0,1.0,1.0
1184,CHP01996,九节茶,0.97560626,12.0,12.0,3.0,2.0
1185,CHP02658,猫爪草,0.9752463,22.0,22.0,4.0,3.0
1186,CHP04578,香薷,0.97516423,8.0,8.0,1.0,1.0
1187,CHP00803,东方荚果蕨,0.97478896,9.0,9.0,3.0,2.0
1188,CHP02457,陆英,0.9747245,2.0,2.0,1.0,1.0
1189,CHP05105,野芝麻根,0.9747187,8.0,8.0,8.0,7.0
1190,CHP04085,天花粉,0.9747015,5.0,5.0,1.0,1.0
1191,CHP00245,蓖麻油,0.9746946,7.0,7.0,2.0,2.0
1192,CHP01568,花楸,0.97462904,5.0,5.0,1.0,1.0
1193,CHP03810,薯莨,0.9745488,1.0,1.0,1.0,1.0
1194,CHP01957,金叶子,0.974548,10.0,10.0,1.0,1.0
1195,CHP03363,瑞香,0.9744276,19.0,19.0,2.0,2.0
1196,CHP02293,栗树皮,0.9743886,2.0,2.0,2.0,2.0
1197,CHP00208,半枫荷,0.9743258,3.0,3.0,1.0,1.0
1198,CHP00015,安哥拉八角枫,0.97427016,9.0,9.0,3.0,1.0
1199,CHP05392,粘毛鼠尾草,0.97425807,4.0,4.0,2.0,2.0
1200,CHP05012,野百合,0.973835,3.0,3.0,1.0,1.0
1201,CHP02270,藜草,0.9737733,3.0,3.0,1.0,1.0
1202,CHP04918,岩椒草,0.9734705,13.0,13.0,4.0,2.0
1203,CHP00366,橙皮,0.9733869,3.0,3.0,2.0,2.0
1204,CHP03184,千年艾,0.9732086,1.0,1.0,1.0,1.0
1205,CHP00308,藏青果,0.9731762,3.0,3.0,1.0,1.0
1206,CHP00381,赤麻,0.9728447,3.0,3.0,1.0,1.0
1207,CHP05302,元宝草,0.9727629,8.0,8.0,4.0,1.0
1208,CHP00480,大驳骨,0.9726208,13.0,13.0,3.0,2.0
1209,CHP00640,当药,0.9724755,3.0,3.0,3.0,2.0
1210,CHP04903,岩白菜,0.9721813,3.0,3.0,1.0,1.0
1211,CHP05380,泽泻,0.9719326,24.0,24.0,1.0,1.0
1212,CHP04848,血风藤,0.9717041,10.0,10.0,9.0,7.0
1213,CHP00973,儿茶钩藤,0.9715624,10.0,10.0,3.0,2.0
1214,CHP05320,月桂叶,0.97148687,6.0,6.0,2.0,2.0
1215,CHP00604,大叶紫珠,0.9709892,9.0,9.0,4.0,3.0
1216,CHP05704,紫玉盘,0.9701289,21.0,21.0,8.0,7.0
1217,CHP01697,黄栌枝叶,0.97012126,2.0,2.0,1.0,1.0
1218,CHP05218,永宁独活,0.9699011,5.0,5.0,1.0,1.0
1219,CHP06047,熊胆,0.9698232,6.0,6.0,1.0,1.0
1220,CHP01907,金粉蕨,0.96961147,7.0,7.0,3.0,2.0
1221,CHP03518,山胡椒,0.969546,5.0,5.0,2.0,2.0
1222,CHP04858,血桐,0.9692255,21.0,21.0,3.0,3.0
1223,CHP01858,见血清,0.9689463,3.0,3.0,2.0,2.0
1224,CHP04272,歪脖子果,0.9685998,6.0,6.0,5.0,3.0
1225,CHP02429,龙眼叶,0.9684943,6.0,6.0,3.0,3.0
1226,CHP00210,半夏曲,0.96829987,2.0,2.0,1.0,1.0
1227,CHP06120,绒白乳菇,0.9681093,15.0,15.0,3.0,3.0
1228,CHP01990,景天,0.9680356,5.0,5.0,3.0,2.0
1229,CHP03685,生漆,0.9676796,3.0,3.0,3.0,2.0
1230,CHP01941,金丝梅,0.9670967,1.0,1.0,1.0,1.0
1231,CHP05887,鸡子白,0.9669668,1.0,1.0,1.0,1.0
1232,CHP03111,平贝母,0.9665891,24.0,24.0,2.0,2.0
1233,CHP01028,榧子,0.96651447,1.0,1.0,1.0,1.0
1234,CHP02563,马槟榔,0.9661635,2.0,2.0,1.0,1.0
1235,CHP03223,青黛,0.9659387,2.0,2.0,1.0,1.0
1236,CHP03135,蒲黄,0.9659357,12.0,12.0,3.0,1.0
1237,CHP01366,核桃楸果仁,0.96593267,6.0,6.0,2.0,1.0
1238,CHP00746,滇茜草,0.9653103,31.0,31.0,2.0,2.0
1239,CHP00970,鄂北贝母,0.96481764,8.0,8.0,2.0,2.0
1240,CHP02149,块茎糙苏,0.9647581,1.0,1.0,1.0,1.0
1241,CHP01450,红筷子,0.96465385,3.0,3.0,2.0,2.0
1242,CHP00165,白珠树,0.9643775,18.0,18.0,4.0,1.0
1243,CHP03545,山莨菪,0.96326077,5.0,5.0,1.0,1.0
1244,CHP02785,猕猴桃根,0.9631767,5.0,5.0,1.0,1.0
1245,CHP01625,槐角,0.9629668,18.0,18.0,3.0,2.0
1246,CHP00628,胆木,0.96292084,13.0,13.0,3.0,2.0
1247,CHP00373,齿叶草,0.9625759,3.0,3.0,2.0,1.0
1248,CHP02649,莽草根,0.96247864,2.0,2.0,1.0,1.0
1249,CHP03838,水飞蓟,0.9621248,38.0,38.0,11.0,3.0
1250,CHP01740,黄心果,0.9619071,15.0,15.0,6.0,5.0
1251,CHP05159,益智,0.96178514,12.0,12.0,1.0,1.0
1252,CHP04826,悬钩子,0.96161187,5.0,5.0,1.0,1.0
1253,CHP06118,木耳,0.96109456,1.0,1.0,1.0,1.0
1254,CHP01610,化香树果,0.9605362,1.0,1.0,1.0,1.0
1255,CHP00083,白鹤灵芝,0.9598514,13.0,13.0,3.0,2.0
1256,CHP03547,山里红,0.9593377,6.0,6.0,1.0,1.0
1257,CHP00897,短小蛇根草,0.9592597,1.0,1.0,1.0,1.0
1258,CHP04106,天竺黄,0.95922554,26.0,26.0,3.0,2.0
1259,CHP01763,火索麻,0.95909023,8.0,8.0,2.0,1.0
1260,CHP01598,华桑,0.9585382,14.0,14.0,6.0,3.0
1261,CHP00349,常春卫矛,0.9585063,6.0,6.0,1.0,1.0
1262,CHP01299,广西莪术,0.95847017,12.0,12.0,3.0,2.0
1263,CHP03970,松叶,0.9580536,4.0,4.0,4.0,4.0
1264,CHP05403,樟梨,0.95742494,5.0,5.0,1.0,1.0
1265,CHP04057,桃儿七,0.95649004,10.0,10.0,3.0,3.0
1266,CHP02469,鹿衔草,0.9552865,11.0,11.0,3.0,2.0
1267,CHP05638,紫花景天,0.9548116,3.0,3.0,2.0,1.0
1268,CHP05690,紫薇,0.95418346,12.0,12.0,6.0,5.0
1269,CHP00648,倒地铃,0.95399797,1.0,1.0,1.0,1.0
1270,CHP01302,广西九里香,0.9534936,6.0,6.0,3.0,2.0
1271,CHP02100,苦豆子,0.9534623,2.0,2.0,1.0,1.0
1272,CHP05912,灵猫香,0.9527262,2.0,2.0,1.0,1.0
1273,CHP02582,马蔺子,0.9526043,3.0,3.0,1.0,1.0
1274,CHP02670,毛大丁草,0.95203364,9.0,9.0,3.0,1.0
1275,CHP00560,大头橐吾,0.9520012,6.0,6.0,3.0,2.0
1276,CHP02182,兰花,0.95158845,3.0,3.0,3.0,3.0
1277,CHP02545,麻花,0.9510419,6.0,6.0,1.0,1.0
1278,CHP03504,山矾根,0.9509632,4.0,4.0,2.0,2.0
1279,CHP00448,刺梨,0.95063066,5.0,5.0,2.0,1.0
1280,CHP02333,亮叶桦皮,0.9496951,3.0,3.0,1.0,1.0
1281,CHP03051,欧活血丹,0.94911253,8.0,8.0,2.0,2.0
1282,CHP00742,滇黄芩,0.9490169,10.0,10.0,4.0,2.0
1283,CHP06128,松萝,0.94739646,27.0,27.0,7.0,2.0
1284,CHP00289,补血草,0.94704646,1.0,1.0,1.0,1.0
1285,CHP02095,苦地丁,0.94650364,27.0,27.0,2.0,1.0
1286,CHP03969,松香,0.94605845,6.0,6.0,1.0,1.0
1287,CHP01774,鸡蛋参,0.9440734,2.0,2.0,1.0,1.0
1288,CHP01463,红毛野海棠,0.94319963,2.0,2.0,1.0,1.0
1289,CHP03116,萍蓬草,0.9431673,6.0,6.0,2.0,2.0
1290,CHP04170,铁仔,0.9429264,3.0,3.0,1.0,1.0
1291,CHP03105,辟汗草,0.9426265,1.0,1.0,1.0,1.0
1292,CHP05040,野花椒根,0.94255495,5.0,5.0,1.0,1.0
1293,CHP03450,沙糖根,0.9424633,8.0,8.0,5.0,4.0
1294,CHP03099,枇杷核,0.94198626,6.0,6.0,2.0,2.0
1295,CHP02633,蔓性千斤拔,0.9419324,3.0,3.0,2.0,1.0
1296,CHP05831,龟甲,0.9417325,5.0,5.0,2.0,1.0
1297,CHP02133,苦檀子,0.94090194,6.0,6.0,1.0,1.0
1298,CHP00801,东当归,0.9393446,2.0,2.0,1.0,1.0
1299,CHP04233,土连翘,0.9384195,1.0,1.0,1.0,1.0
1300,CHP03254,青葙,0.93692887,3.0,3.0,2.0,2.0
1301,CHP04956,羊耳蒜,0.9360348,2.0,2.0,1.0,1.0
1302,CHP05547,猪毛菜,0.9358824,4.0,4.0,1.0,1.0
1303,CHP04583,香唐松草,0.93497545,3.0,3.0,1.0,1.0
1304,CHP05409,樟树皮,0.932439,4.0,4.0,1.0,1.0
1305,CHP01775,鸡蛋果,0.9323205,2.0,2.0,1.0,1.0
1306,CHP00393,臭茉莉,0.93102896,2.0,2.0,1.0,1.0
1307,CHP04390,梧桐,0.9299823,8.0,8.0,3.0,2.0
1308,CHP01716,黄皮叶,0.9292677,4.0,4.0,1.0,1.0
1309,CHP00508,大花糙苏,0.9290597,2.0,2.0,1.0,1.0
1310,CHP02908,木贼,0.9276902,16.0,16.0,4.0,1.0
1311,CHP02531,绿豆皮,0.9267005,2.0,2.0,1.0,1.0
1312,CHP04527,仙人掌,0.9254587,3.0,3.0,1.0,1.0
1313,CHP03653,蛇莓,0.9245202,3.0,3.0,2.0,2.0
1314,CHP05804,蜂房,0.9242643,4.0,4.0,1.0,1.0
1315,CHP02488,罗布麻,0.9228069,12.0,12.0,1.0,1.0
1316,CHP00642,刀豆,0.92263126,25.0,25.0,1.0,1.0
1317,CHP05337,云南榧树,0.9225782,3.0,3.0,2.0,2.0
1318,CHP05297,郁金香根,0.9222423,1.0,1.0,1.0,1.0
1319,CHP04253,兔儿伞,0.9216442,2.0,2.0,1.0,1.0
1320,CHP00824,冬凌草,0.91826934,50.0,50.0,3.0,1.0
1321,CHP05379,泽藓,0.91783637,1.0,1.0,1.0,1.0
1322,CHP04900,芫花根,0.91720164,3.0,3.0,1.0,1.0
1323,CHP01916,金鸡纳,0.9170844,24.0,24.0,6.0,2.0
1324,CHP00285,伯乐树,0.916134,1.0,1.0,1.0,1.0
1325,CHP04110,田旋花,0.9155661,1.0,1.0,1.0,1.0
1326,CHP03306,拳参,0.9153902,3.0,3.0,1.0,1.0
1327,CHP04693,小连翘,0.91518897,6.0,6.0,1.0,1.0
1328,CHP02035,橘子,0.9145235,6.0,6.0,3.0,1.0
1329,CHP02306,莲蓬草,0.9139021,3.0,3.0,2.0,1.0
1330,CHP04737,小叶黑柴胡,0.9123222,2.0,2.0,1.0,1.0
1331,CHP01525,胡桃叶,0.9112333,2.0,2.0,1.0,1.0
1332,CHP04378,无距耧斗菜,0.9110292,3.0,3.0,2.0,2.0
1333,CHP00854,毒蛆草,0.90990037,3.0,3.0,1.0,1.0
1334,CHP01897,芥蓝,0.90941924,6.0,6.0,1.0,1.0
1335,CHP05889,鸡子壳,0.90914315,1.0,1.0,1.0,1.0
1336,CHP02942,南酸枣,0.90908587,4.0,4.0,2.0,2.0
1337,CHP05548,猪毛蒿,0.9044914,3.0,3.0,1.0,1.0
1338,CHP04612,象皮木,0.9043251,10.0,10.0,1.0,1.0
1339,CHP04798,杏子,0.9042796,1.0,1.0,1.0,1.0
1340,CHP02085,苦芺,0.90126723,3.0,3.0,1.0,1.0
1341,CHP02567,马蛋果,0.8966238,2.0,2.0,1.0,0.0
1342,CHP00571,大叶桉叶,0.89657,7.0,7.0,2.0,0.0
1343,CHP05486,蜘蛛香,0.8965624,10.0,10.0,4.0,0.0
1344,CHP01903,金草,0.8961606,2.0,2.0,1.0,0.0
1345,CHP02683,毛贯众,0.8959619,4.0,4.0,3.0,0.0
1346,CHP01054,枫香寄生,0.8956257,3.0,3.0,1.0,0.0
1347,CHP03177,千解草,0.8955782,4.0,4.0,2.0,0.0
1348,CHP03449,沙塘木,0.89532006,9.0,9.0,3.0,0.0
1349,CHP00149,白土茯苓,0.8945354,1.0,1.0,1.0,0.0
1350,CHP05807,蜂蜜,0.89431906,5.0,5.0,1.0,0.0
1351,CHP05778,蝉蜕,0.89205915,8.0,8.0,1.0,0.0
1352,CHP01910,金光菊,0.8914727,2.0,2.0,1.0,0.0
1353,CHP04535,咸酸蔃,0.89139605,1.0,1.0,1.0,0.0
1354,CHP00374,齿叶橐吾,0.88813317,2.0,2.0,1.0,0.0
1355,CHP02258,棱子芹,0.8877212,4.0,4.0,1.0,0.0
1356,CHP00053,白背叶,0.88732177,7.0,7.0,4.0,0.0
1357,CHP06156,红粉,0.88695973,1.0,1.0,1.0,0.0
1358,CHP06125,石花,0.88403463,7.0,7.0,1.0,0.0
1359,CHP00729,灯盏细辛,0.88317215,17.0,17.0,1.0,0.0
1360,CHP04171,铁轴草,0.8821575,2.0,2.0,1.0,0.0
1361,CHP01398,黑种草,0.88004446,7.0,7.0,1.0,0.0
1362,CHP03243,青皮,0.8788971,2.0,2.0,1.0,0.0
1363,CHP04985,杨梅根,0.8786458,7.0,7.0,1.0,0.0
1364,CHP05712,紫珠,0.8782011,1.0,1.0,1.0,0.0
1365,CHP02920,南川升麻,0.87601596,2.0,2.0,1.0,0.0
1366,CHP03194,芡实,0.87201107,3.0,3.0,1.0,0.0
1367,CHP01255,拐芹,0.8703969,2.0,2.0,1.0,0.0
1368,CHP02026,橘白,0.868528,1.0,1.0,1.0,0.0
1369,CHP05955,蜜蜡,0.8683798,3.0,3.0,1.0,0.0
1370,CHP00042,巴西胡桐,0.8649782,10.0,10.0,2.0,0.0
1371,CHP03365,瑞香花,0.86469495,2.0,2.0,1.0,0.0
1372,CHP01040,粪箕笃,0.8641958,4.0,4.0,2.0,0.0
1373,CHP02296,痢止蒿,0.8616918,4.0,4.0,1.0,0.0
1374,CHP04299,网脉橐吾,0.8616358,2.0,2.0,1.0,0.0
1375,CHP01020,飞扬草,0.86126864,1.0,1.0,1.0,0.0
1376,CHP01432,红花绿绒蒿,0.86122817,9.0,9.0,2.0,0.0
1377,CHP01349,旱莲花,0.860839,2.0,2.0,1.0,0.0
1378,CHP04329,问荆,0.86045074,4.0,4.0,1.0,0.0
1379,CHP00061,白刺,0.8581411,4.0,4.0,1.0,0.0
1380,CHP05681,紫穗槐,0.8543515,2.0,2.0,1.0,0.0
1381,CHP05252,柚子,0.8530753,1.0,1.0,1.0,0.0
1382,CHP01909,金冠鳞毛蕨,0.8527724,1.0,1.0,1.0,0.0
1383,CHP05175,银粉背蕨,0.851503,1.0,1.0,1.0,0.0
1384,CHP04409,五气朝阳草,0.84660757,9.0,9.0,1.0,0.0
1385,CHP03606,山芝麻,0.8434452,2.0,2.0,1.0,0.0
1386,CHP05042,野花椒叶,0.8429918,4.0,4.0,1.0,0.0
1387,CHP04667,小花鬼针草,0.8420334,6.0,6.0,1.0,0.0
1388,CHP01677,黄荆根,0.8406021,2.0,2.0,1.0,0.0
1389,CHP05163,翼首草,0.8389018,14.0,14.0,1.0,0.0
1390,CHP05612,梓木,0.83705777,7.0,7.0,2.0,0.0
1391,CHP03921,水杨枝叶,0.8365184,1.0,1.0,1.0,0.0
1392,CHP04897,延胡索,0.83606863,19.0,19.0,1.0,0.0
1393,CHP03270,苘麻子,0.8344229,3.0,3.0,1.0,0.0
1394,CHP01232,枸橘核,0.8336972,4.0,4.0,1.0,0.0
1395,CHP02416,龙须藤,0.8314894,28.0,28.0,1.0,0.0
1396,CHP03401,三色堇,0.83131313,1.0,1.0,1.0,0.0
1397,CHP04839,雪莲花,0.8305065,4.0,4.0,1.0,0.0
1398,CHP06134,云芝,0.83021414,16.0,16.0,2.0,0.0
1399,CHP00276,柄果槲寄生,0.82814896,1.0,1.0,1.0,0.0
1400,CHP03456,沙枣树皮,0.8259531,2.0,2.0,1.0,0.0
1401,CHP00359,车桑仔叶,0.8252858,5.0,5.0,1.0,0.0
1402,CHP04150,铁力木,0.82153463,17.0,17.0,1.0,0.0
1403,CHP03050,欧当归,0.8179498,3.0,3.0,1.0,0.0
1404,CHP01888,接骨丹,0.81757534,1.0,1.0,1.0,0.0
1405,CHP00141,白薯莨,0.8164406,2.0,2.0,1.0,0.0
1406,CHP02031,橘络,0.8143303,8.0,8.0,1.0,0.0
1407,CHP04139,铁海棠,0.8117503,6.0,6.0,1.0,0.0
1408,CHP04344,乌桕木根皮,0.8087455,2.0,2.0,1.0,0.0
1409,CHP02456,陆地棉,0.8040186,3.0,3.0,1.0,0.0
1410,CHP00332,茶条槭,0.80143327,2.0,2.0,1.0,0.0
1411,CHP01030,分心木,0.7967149,4.0,4.0,0.0,0.0
1412,CHP00882,杜松,0.7950562,17.0,17.0,0.0,0.0
1413,CHP03440,沙冬青,0.79357827,2.0,2.0,0.0,0.0
1414,CHP05171,银背藤,0.79180807,1.0,1.0,0.0,0.0
1415,CHP03696,十大功劳,0.7833675,12.0,12.0,0.0,0.0
1416,CHP01918,金锦香,0.77753574,1.0,1.0,0.0,0.0
1417,CHP02250,了哥王根,0.77738726,7.0,7.0,0.0,0.0
1418,CHP05188,银叶树,0.7763033,1.0,1.0,0.0,0.0
1419,CHP03770,柿,0.7758301,1.0,1.0,0.0,0.0
1420,CHP00965,鹅掌楸,0.7739617,12.0,12.0,0.0,0.0
1421,CHP02861,木防己,0.773128,13.0,13.0,0.0,0.0
1422,CHP03673,肾茶,0.7714881,27.0,27.0,0.0,0.0
1423,CHP00807,东莨菪,0.7689793,2.0,2.0,0.0,0.0
1424,CHP03911,水仙根,0.768326,6.0,6.0,0.0,0.0
1425,CHP03689,胜红蓟,0.76662695,1.0,1.0,0.0,0.0
1426,CHP03113,苹果,0.76411927,1.0,1.0,0.0,0.0
1427,CHP04224,土丁桂,0.76345193,1.0,1.0,0.0,0.0
1428,CHP05361,芸香草,0.7515969,4.0,4.0,0.0,0.0
1429,CHP01499,红直獐牙菜,0.7507661,1.0,1.0,0.0,0.0
1430,CHP03425,桑根,0.7484662,2.0,2.0,0.0,0.0
1431,CHP00286,博落回,0.74005705,3.0,3.0,0.0,0.0
1432,CHP01369,鹤草芽,0.7381382,3.0,3.0,0.0,0.0
1433,CHP00239,荜茇根,0.73586255,3.0,3.0,0.0,0.0
1434,CHP01111,阜康阿魏根,0.73493683,7.0,7.0,0.0,0.0
1435,CHP03002,牛筋果,0.7337398,7.0,7.0,0.0,0.0
1436,CHP00004,阿育魏实,0.72922313,1.0,1.0,0.0,0.0
1437,CHP05663,紫茉莉根,0.72802466,3.0,3.0,0.0,0.0
1438,CHP02640,芒果叶,0.7279003,2.0,2.0,0.0,0.0
1439,CHP05329,越橘叶,0.7229141,3.0,3.0,0.0,0.0
1440,CHP02012,酒饼叶,0.7185774,7.0,7.0,0.0,0.0
1441,CHP02739,茅膏菜,0.7156567,3.0,3.0,0.0,0.0
1442,CHP05170,茵芋,0.7114424,2.0,2.0,0.0,0.0
1443,CHP05121,夜合花,0.7095728,2.0,2.0,0.0,0.0
1444,CHP04899,芫花,0.7075046,1.0,1.0,0.0,0.0
1445,CHP05790,虫白蜡,0.6922024,4.0,4.0,0.0,0.0
1446,CHP01348,蔊菜,0.6869788,2.0,2.0,0.0,0.0
1447,CHP01420,红根草,0.68393815,6.0,6.0,0.0,0.0
1448,CHP05373,皂角刺,0.6780709,2.0,2.0,0.0,0.0
1449,CHP04367,无根藤,0.67542434,4.0,4.0,0.0,0.0
1450,CHP01012,防己叶菝葜,0.67447674,1.0,1.0,0.0,0.0
1451,CHP01797,鸡嗉子,0.669966,4.0,4.0,0.0,0.0
1452,CHP05194,罂粟,0.6655636,7.0,7.0,0.0,0.0
1453,CHP04322,榅桲,0.66285527,1.0,1.0,0.0,0.0
1454,CHP03364,瑞香根,0.66135204,4.0,4.0,0.0,0.0
1455,CHP05005,药用倒提壶,0.6603857,3.0,3.0,0.0,0.0
1456,CHP00799,东北延胡索,0.65276176,4.0,4.0,0.0,0.0
1457,CHP05692,紫薇花,0.64822763,1.0,1.0,0.0,0.0
1458,CHP03094,披针叶野决明,0.64218754,5.0,5.0,0.0,0.0
1459,CHP05795,地龙,0.6413456,1.0,1.0,0.0,0.0
1460,CHP04359,乌药,0.639994,19.0,19.0,0.0,0.0
1461,CHP00599,大叶香薷,0.6380356,1.0,1.0,0.0,0.0
1462,CHP03258,青叶胆,0.63577634,19.0,19.0,0.0,0.0
1463,CHP01563,花椒簕,0.6345231,1.0,1.0,0.0,0.0
1464,CHP01665,黄花铁线莲,0.63156426,3.0,3.0,0.0,0.0
1465,CHP02007,韭菜,0.6310774,4.0,4.0,0.0,0.0
1466,CHP02872,木姜子,0.63031083,8.0,8.0,0.0,0.0
1467,CHP05456,浙贝母,0.62500346,3.0,3.0,0.0,0.0
1468,CHP02971,柠檬根,0.6249037,2.0,2.0,0.0,0.0
1469,CHP02178,莱菔,0.6244607,5.0,5.0,0.0,0.0
1470,CHP05041,野花椒皮,0.6240004,2.0,2.0,0.0,0.0
1471,CHP05192,印度九里香,0.62059355,1.0,1.0,0.0,0.0
1472,CHP04181,通脉丹,0.61835605,2.0,2.0,0.0,0.0
1473,CHP00104,白菊花根,0.6134542,1.0,1.0,0.0,0.0
1474,CHP00038,巴豆霜,0.6130371,1.0,1.0,0.0,0.0
1475,CHP01829,蓟罂粟,0.61281097,7.0,7.0,0.0,0.0
1476,CHP05096,野罂粟,0.61164945,6.0,6.0,0.0,0.0
1477,CHP04270,瓦松,0.6089487,2.0,2.0,0.0,0.0
1478,CHP03124,破布木,0.6084467,5.0,5.0,0.0,0.0
1479,CHP04174,通草,0.6056507,24.0,24.0,0.0,0.0
1480,CHP02547,麻黄根,0.6034259,21.0,21.0,0.0,0.0
1481,CHP00079,白果槲寄生,0.6012096,4.0,4.0,0.0,0.0
1482,CHP02074,榼藤子,0.597185,5.0,5.0,0.0,0.0
1483,CHP03918,水杨梅,0.5899335,2.0,2.0,0.0,0.0
1484,CHP01847,假连翘,0.58778775,6.0,6.0,0.0,0.0
1485,CHP04330,蕹菜,0.58702123,2.0,2.0,0.0,0.0
1486,CHP05753,斑鸠,0.5835145,1.0,1.0,0.0,0.0
1487,CHP00629,胆南星,0.565899,1.0,1.0,0.0,0.0
1488,CHP01885,角茴香,0.5520259,4.0,4.0,0.0,0.0
1489,CHP03520,山胡椒叶,0.54571635,2.0,2.0,0.0,0.0
1490,CHP06060,原蚕沙,0.5455531,6.0,6.0,0.0,0.0
1491,CHP01520,胡麻仁,0.5324575,1.0,1.0,0.0,0.0
1492,CHP00265,扁竹根,0.5324019,1.0,1.0,0.0,0.0
1493,CHP01505,厚皮树,0.52518624,5.0,5.0,0.0,0.0
1494,CHP00086,白花菜,0.5251116,2.0,2.0,0.0,0.0
1495,CHP00294,菜蓟,0.5152483,4.0,4.0,0.0,0.0
1496,CHP03464,砂生槐,0.4961233,1.0,1.0,0.0,0.0
1497,CHP05591,苎麻,0.49406418,3.0,3.0,0.0,0.0
1498,CHP03075,泡桐,0.49058732,4.0,4.0,0.0,0.0
1499,CHP02544,麻根,0.4896814,6.0,6.0,0.0,0.0
1500,CHP00991,番石榴干,0.48881197,1.0,1.0,0.0,0.0
1501,CHP03159,桤木,0.48784837,3.0,3.0,0.0,0.0
1502,CHP00993,番石榴皮,0.48464346,2.0,2.0,0.0,0.0
1503,CHP04717,小通草,0.4737509,14.0,14.0,0.0,0.0
1504,CHP02084,苦艾,0.4736762,2.0,2.0,0.0,0.0
1505,CHP04352,乌蔹莓,0.4696241,1.0,1.0,0.0,0.0
1506,CHP01566,花锚,0.46393847,4.0,4.0,0.0,0.0
1507,CHP00586,大叶马尾连,0.44469517,13.0,13.0,0.0,0.0
1508,CHP01935,金雀根,0.4436024,1.0,1.0,0.0,0.0
1509,CHP05791,穿山甲,0.43610412,3.0,3.0,0.0,0.0
1510,CHP05450,照山白,0.4301068,2.0,2.0,0.0,0.0
1511,CHP01614,桦树皮,0.42103213,5.0,5.0,0.0,0.0
1512,CHP01963,金樱叶,0.42040485,1.0,1.0,0.0,0.0
1513,CHP04475,细果角茴香,0.41941577,1.0,1.0,0.0,0.0
1514,CHP02925,南瓜,0.40942964,3.0,3.0,0.0,0.0
1515,CHP03077,泡桐果,0.39067227,2.0,2.0,0.0,0.0
1516,CHP02946,南天竹梗,0.38439822,1.0,1.0,0.0,0.0
1517,CHP03889,水芹,0.37832418,2.0,2.0,0.0,0.0
1518,CHP02561,马比木,0.36881194,1.0,1.0,0.0,0.0
1519,CHP05191,淫羊藿根,0.36393735,1.0,1.0,0.0,0.0
1520,CHP04238,土木香,0.35611326,2.0,2.0,0.0,0.0
1521,CHP02784,猕猴桃,0.35286465,2.0,2.0,0.0,0.0
1522,CHP05877,鸡胆,0.33209056,2.0,2.0,0.0,0.0
1523,CHP03718,石荠苎,0.32821742,8.0,8.0,0.0,0.0
1524,CHP02589,马桑根,0.3222847,1.0,1.0,0.0,0.0
1525,CHP01802,鸡眼草,0.32054386,2.0,2.0,0.0,0.0
1526,CHP01029,肺形草,0.3200209,5.0,5.0,0.0,0.0
1527,CHP01050,风箱树叶,0.3185884,1.0,1.0,0.0,0.0
1528,CHP02000,九里香根,0.31710613,2.0,2.0,0.0,0.0
1529,CHP04869,鸭儿芹,0.31093234,1.0,1.0,0.0,0.0
1530,CHP00272,滨海前胡,0.31004173,2.0,2.0,0.0,0.0
1531,CHP01201,功劳子,0.30964333,1.0,1.0,0.0,0.0
1532,CHP02591,马桑叶,0.30617774,4.0,4.0,0.0,0.0
1533,CHP02032,橘皮,0.3058458,7.0,7.0,0.0,0.0
1534,CHP00394,臭牡丹,0.3045886,4.0,4.0,0.0,0.0
1535,CHP05325,月见草,0.29957616,2.0,2.0,0.0,0.0
1536,CHP00671,地丁,0.29581735,1.0,1.0,0.0,0.0
1537,CHP02983,牛蒡根,0.28899053,3.0,3.0,0.0,0.0
1538,CHP04113,甜菜,0.288084,3.0,3.0,0.0,0.0
1539,CHP00372,齿瓣延胡索,0.28457412,2.0,2.0,0.0,0.0
1540,CHP01013,飞机草,0.27750307,2.0,2.0,0.0,0.0
1541,CHP01675,黄堇,0.2728122,3.0,3.0,0.0,0.0
1542,CHP03212,乔木紫珠,0.27176383,1.0,1.0,0.0,0.0
1543,CHP03053,欧鼠李,0.27149788,2.0,2.0,0.0,0.0
1544,CHP05280,禹州漏芦,0.27132398,6.0,6.0,0.0,0.0
1545,CHP05009,椰子皮,0.2704962,1.0,1.0,0.0,0.0
