rank,CHP_ID,Chinese_herbal_pieces,high_quality_ratio,total_compounds,effective_count,high_quality_count,ultra_high_count
1508,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1509,CHP01847,假连翘,0.0,6.0,6.0,0.0,0.0
1510,CHP01856,见血飞,0.0,3.0,3.0,0.0,0.0
1511,CHP01868,浆果苋,0.0,1.0,1.0,0.0,0.0
1512,CHP00939,多伞阿魏,0.0,12.0,12.0,0.0,0.0
1513,CHP00965,鹅掌楸,0.0,12.0,12.0,0.0,0.0
1514,CHP02007,韭菜,0.0,4.0,4.0,0.0,0.0
1515,CHP03541,山蒟,0.0,2.0,2.0,0.0,0.0
1516,CHP03552,山萝卜,0.0,1.0,1.0,0.0,0.0
1517,CHP03568,山稔叶,0.0,1.0,1.0,0.0,0.0
1518,CHP03569,山珊瑚,0.0,1.0,1.0,0.0,0.0
1519,CHP04163,铁树叶,0.0,1.0,1.0,0.0,0.0
1520,CHP04174,通草,0.0,24.0,24.0,0.0,0.0
1521,CHP04181,通脉丹,0.0,2.0,2.0,0.0,0.0
1522,CHP04208,透骨草,0.0,2.0,2.0,0.0,0.0
1523,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1524,CHP04238,土木香,0.0,2.0,2.0,0.0,0.0
1525,CHP04270,瓦松,0.0,2.0,2.0,0.0,0.0
1526,CHP04283,碗蕨,0.0,2.0,2.0,0.0,0.0
1527,CHP03081,炮姜,0.0,1.0,1.0,0.0,0.0
1528,CHP03094,披针叶野决明,0.0,5.0,5.0,0.0,0.0
1529,CHP03110,飘拂草,0.0,1.0,1.0,0.0,0.0
1530,CHP03113,苹果,0.0,1.0,1.0,0.0,0.0
1531,CHP03124,破布木,0.0,5.0,5.0,0.0,0.0
1532,CHP03148,铺地蜈蚣,0.0,14.0,14.0,0.0,0.0
1533,CHP03159,桤木,0.0,3.0,3.0,0.0,0.0
1534,CHP04899,芫花,0.0,1.0,1.0,0.0,0.0
1535,CHP04920,岩筋菜,0.0,4.0,4.0,0.0,0.0
1536,CHP04933,岩乌头,0.0,1.0,1.0,0.0,0.0
1537,CHP01472,红楠,0.0,6.0,6.0,0.0,0.0
1538,CHP03520,山胡椒叶,0.0,2.0,2.0,0.0,0.0
1539,CHP03056,藕节,0.0,1.0,1.0,0.0,0.0
1540,CHP03075,泡桐,0.0,4.0,4.0,0.0,0.0
1541,CHP03077,泡桐果,0.0,2.0,2.0,0.0,0.0
1542,CHP02831,魔芋,0.0,1.0,1.0,0.0,0.0
1543,CHP02844,牡蒿,0.0,2.0,2.0,0.0,0.0
1544,CHP04960,羊角棉,0.0,2.0,2.0,0.0,0.0
1545,CHP04972,羊蹄草,0.0,1.0,1.0,0.0,0.0
1546,CHP02427,龙眼肉,0.0,1.0,1.0,0.0,0.0
1547,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1548,CHP00394,臭牡丹,0.0,4.0,4.0,0.0,0.0
1549,CHP05005,药用倒提壶,0.0,3.0,3.0,0.0,0.0
1550,CHP02659,毛八角枫,0.0,1.0,1.0,0.0,0.0
1551,CHP02697,毛莲蒿,0.0,1.0,1.0,0.0,0.0
1552,CHP02707,毛葡萄,0.0,1.0,1.0,0.0,0.0
1553,CHP02739,茅膏菜,0.0,3.0,3.0,0.0,0.0
1554,CHP02777,蒙自草胡椒,0.0,9.0,9.0,0.0,0.0
1555,CHP02782,迷果芹,0.0,1.0,1.0,0.0,0.0
1556,CHP02784,猕猴桃,0.0,2.0,2.0,0.0,0.0
1557,CHP02813,绵藤,0.0,1.0,1.0,0.0,0.0
1558,CHP00807,东莨菪,0.0,2.0,2.0,0.0,0.0
1559,CHP01348,蔊菜,0.0,2.0,2.0,0.0,0.0
1560,CHP00882,杜松,0.0,17.0,17.0,0.0,0.0
1561,CHP03696,十大功劳,0.0,12.0,12.0,0.0,0.0
1562,CHP03718,石荠苎,0.0,8.0,8.0,0.0,0.0
1563,CHP01480,红雀珊瑚,0.0,2.0,2.0,0.0,0.0
1564,CHP01499,红直獐牙菜,0.0,1.0,1.0,0.0,0.0
1565,CHP02640,芒果叶,0.0,2.0,2.0,0.0,0.0
1566,CHP03649,蛇菰,0.0,19.0,19.0,0.0,0.0
1567,CHP03650,蛇果黄堇,0.0,2.0,2.0,0.0,0.0
1568,CHP03656,蛇婆子,0.0,3.0,3.0,0.0,0.0
1569,CHP03673,肾茶,0.0,27.0,27.0,0.0,0.0
1570,CHP01359,河套大黄,0.0,2.0,2.0,0.0,0.0
1571,CHP03689,胜红蓟,0.0,1.0,1.0,0.0,0.0
1572,CHP00795,东北蛔蒿,0.0,3.0,3.0,0.0,0.0
1573,CHP00799,东北延胡索,0.0,4.0,4.0,0.0,0.0
1574,CHP01829,蓟罂粟,0.0,7.0,7.0,0.0,0.0
1575,CHP01362,荷梗,0.0,1.0,1.0,0.0,0.0
1576,CHP05170,茵芋,0.0,2.0,2.0,0.0,0.0
1577,CHP05171,银背藤,0.0,1.0,1.0,0.0,0.0
1578,CHP05173,银不换,0.0,1.0,1.0,0.0,0.0
1579,CHP05188,银叶树,0.0,1.0,1.0,0.0,0.0
1580,CHP05191,淫羊藿根,0.0,1.0,1.0,0.0,0.0
1581,CHP00928,多花蒿,0.0,10.0,10.0,0.0,0.0
1582,CHP01748,黄紫堇,0.0,3.0,3.0,0.0,0.0
1583,CHP01758,茴香根,0.0,1.0,1.0,0.0,0.0
1584,CHP01764,火炭母草,0.0,1.0,1.0,0.0,0.0
1585,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1586,CHP01797,鸡嗉子,0.0,4.0,4.0,0.0,0.0
1587,CHP01802,鸡眼草,0.0,2.0,2.0,0.0,0.0
1588,CHP01810,姬蕨,0.0,6.0,6.0,0.0,0.0
1589,CHP01811,吉林乌头,0.0,1.0,1.0,0.0,0.0
1590,CHP02609,麦瓶草,0.0,1.0,1.0,0.0,0.0
1591,CHP01369,鹤草芽,0.0,3.0,3.0,0.0,0.0
1592,CHP01420,红根草,0.0,6.0,6.0,0.0,0.0
1593,CHP05096,野罂粟,0.0,6.0,6.0,0.0,0.0
1594,CHP05121,夜合花,0.0,2.0,2.0,0.0,0.0
1595,CHP02459,鹿葱,0.0,1.0,1.0,0.0,0.0
1596,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1597,CHP01733,黄蜀葵花,0.0,1.0,1.0,0.0,0.0
1598,CHP05009,椰子皮,0.0,1.0,1.0,0.0,0.0
1599,CHP05032,野菰,0.0,1.0,1.0,0.0,0.0
1600,CHP05041,野花椒皮,0.0,2.0,2.0,0.0,0.0
1601,CHP05066,野茉莉,0.0,12.0,12.0,0.0,0.0
1602,CHP02547,麻黄根,0.0,21.0,21.0,0.0,0.0
1603,CHP02561,马比木,0.0,1.0,1.0,0.0,0.0
1604,CHP02589,马桑根,0.0,1.0,1.0,0.0,0.0
1605,CHP02591,马桑叶,0.0,4.0,4.0,0.0,0.0
1606,CHP02511,萝藦子,0.0,5.0,5.0,0.0,0.0
1607,CHP02519,落葵,0.0,1.0,1.0,0.0,0.0
1608,CHP01201,功劳子,0.0,1.0,1.0,0.0,0.0
1609,CHP01216,狗屎花,0.0,1.0,1.0,0.0,0.0
1610,CHP02472,路路通,0.0,10.0,10.0,0.0,0.0
1611,CHP01226,枸骨根,0.0,1.0,1.0,0.0,0.0
1612,CHP05383,泽珍珠菜,0.0,2.0,2.0,0.0,0.0
1613,CHP01262,观音草,0.0,1.0,1.0,0.0,0.0
1614,CHP05435,长尾复叶耳蕨,0.0,1.0,1.0,0.0,0.0
1615,CHP05450,照山白,0.0,2.0,2.0,0.0,0.0
1616,CHP00768,钓樟枝叶,0.0,1.0,1.0,0.0,0.0
1617,CHP03053,欧鼠李,0.0,2.0,2.0,0.0,0.0
1618,CHP05192,印度九里香,0.0,1.0,1.0,0.0,0.0
1619,CHP05194,罂粟,0.0,7.0,7.0,0.0,0.0
1620,CHP05195,罂粟壳,0.0,3.0,3.0,0.0,0.0
1621,CHP02504,罗勒子,0.0,1.0,1.0,0.0,0.0
1622,CHP05456,浙贝母,0.0,3.0,3.0,0.0,0.0
1623,CHP04113,甜菜,0.0,3.0,3.0,0.0,0.0
1624,CHP04119,甜瓜蒂,0.0,4.0,4.0,0.0,0.0
1625,CHP05461,鹧鸪菜,0.0,1.0,1.0,0.0,0.0
1626,CHP00662,稻芽,0.0,2.0,2.0,0.0,0.0
1627,CHP00667,地柏枝,0.0,1.0,1.0,0.0,0.0
1628,CHP00671,地丁,0.0,1.0,1.0,0.0,0.0
1629,CHP05467,真藓,0.0,1.0,1.0,0.0,0.0
1630,CHP02000,九里香根,0.0,2.0,2.0,0.0,0.0
1631,CHP03889,水芹,0.0,2.0,2.0,0.0,0.0
1632,CHP03911,水仙根,0.0,6.0,6.0,0.0,0.0
1633,CHP03918,水杨梅,0.0,2.0,2.0,0.0,0.0
1634,CHP03933,睡菜根,0.0,1.0,1.0,0.0,0.0
1635,CHP05481,栀子叶,0.0,1.0,1.0,0.0,0.0
1636,CHP04021,锁阳,0.0,2.0,2.0,0.0,0.0
1637,CHP04052,唐古特青兰,0.0,2.0,2.0,0.0,0.0
1638,CHP05539,珠芽半支,0.0,2.0,2.0,0.0,0.0
1639,CHP03201,茜草藤,0.0,1.0,1.0,0.0,0.0
1640,CHP03212,乔木紫珠,0.0,1.0,1.0,0.0,0.0
1641,CHP03216,窃衣,0.0,1.0,1.0,0.0,0.0
1642,CHP03257,青羊参,0.0,2.0,2.0,0.0,0.0
1643,CHP03258,青叶胆,0.0,19.0,19.0,0.0,0.0
1644,CHP03266,清明花,0.0,5.0,5.0,0.0,0.0
1645,CHP05795,地龙,0.0,1.0,1.0,0.0,0.0
1646,CHP02178,莱菔,0.0,5.0,5.0,0.0,0.0
1647,CHP02250,了哥王根,0.0,7.0,7.0,0.0,0.0
1648,CHP02284,栗柄金粉蕨,0.0,1.0,1.0,0.0,0.0
1649,CHP02304,莲房,0.0,5.0,5.0,0.0,0.0
1650,CHP02339,蓼实,0.0,2.0,2.0,0.0,0.0
1651,CHP05591,苎麻,0.0,3.0,3.0,0.0,0.0
1652,CHP01935,金雀根,0.0,1.0,1.0,0.0,0.0
1653,CHP01963,金樱叶,0.0,1.0,1.0,0.0,0.0
1654,CHP05329,越橘叶,0.0,3.0,3.0,0.0,0.0
1655,CHP05353,云实,0.0,1.0,1.0,0.0,0.0
1656,CHP05790,虫白蜡,0.0,4.0,4.0,0.0,0.0
1657,CHP05791,穿山甲,0.0,3.0,3.0,0.0,0.0
1658,CHP05866,鲩鱼,0.0,1.0,1.0,0.0,0.0
1659,CHP05877,鸡胆,0.0,2.0,2.0,0.0,0.0
1660,CHP05882,鸡肉,0.0,1.0,1.0,0.0,0.0
1661,CHP01505,厚皮树,0.0,5.0,5.0,0.0,0.0
1662,CHP02544,麻根,0.0,6.0,6.0,0.0,0.0
1663,CHP05267,鱼腥草,0.0,1.0,1.0,0.0,0.0
1664,CHP05274,榆树,0.0,1.0,1.0,0.0,0.0
1665,CHP05280,禹州漏芦,0.0,6.0,6.0,0.0,0.0
1666,CHP05295,芋头,0.0,4.0,4.0,0.0,0.0
1667,CHP05304,圆柏,0.0,5.0,5.0,0.0,0.0
1668,CHP05306,圆萼刺参,0.0,2.0,2.0,0.0,0.0
1669,CHP05325,月见草,0.0,2.0,2.0,0.0,0.0
1670,CHP00069,白椴,0.0,1.0,1.0,0.0,0.0
1671,CHP00057,白草莓,0.0,2.0,2.0,0.0,0.0
1672,CHP05824,狗肉,0.0,1.0,1.0,0.0,0.0
1673,CHP00050,白八角莲,0.0,1.0,1.0,0.0,0.0
1674,CHP00086,白花菜,0.0,2.0,2.0,0.0,0.0
1675,CHP06060,原蚕沙,0.0,6.0,6.0,0.0,0.0
1676,CHP00004,阿育魏实,0.0,1.0,1.0,0.0,0.0
1677,CHP00038,巴豆霜,0.0,1.0,1.0,0.0,0.0
1678,CHP00239,荜茇根,0.0,3.0,3.0,0.0,0.0
1679,CHP00247,薜荔,0.0,2.0,2.0,0.0,0.0
1680,CHP00250,篦子三尖杉,0.0,1.0,1.0,0.0,0.0
1681,CHP00104,白菊花根,0.0,1.0,1.0,0.0,0.0
1682,CHP06099,红曲,0.0,2.0,2.0,0.0,0.0
1683,CHP01604,华中瘤足蕨,0.0,1.0,1.0,0.0,0.0
1684,CHP01614,桦树皮,0.0,5.0,5.0,0.0,0.0
1685,CHP01724,黄秦艽,0.0,2.0,2.0,0.0,0.0
1686,CHP03425,桑根,0.0,2.0,2.0,0.0,0.0
1687,CHP03440,沙冬青,0.0,2.0,2.0,0.0,0.0
1688,CHP03453,沙枣,0.0,1.0,1.0,0.0,0.0
1689,CHP03464,砂生槐,0.0,1.0,1.0,0.0,0.0
1690,CHP03487,山橙,0.0,6.0,6.0,0.0,0.0
1691,CHP05355,云实叶,0.0,1.0,1.0,0.0,0.0
1692,CHP05361,芸香草,0.0,4.0,4.0,0.0,0.0
1693,CHP05364,仔榄树,0.0,2.0,2.0,0.0,0.0
1694,CHP05800,鹅臎,0.0,1.0,1.0,0.0,0.0
1695,CHP02130,苦绳,0.0,3.0,3.0,0.0,0.0
1696,CHP00988,番木瓜叶,0.0,1.0,1.0,0.0,0.0
1697,CHP00991,番石榴干,0.0,1.0,1.0,0.0,0.0
1698,CHP00993,番石榴皮,0.0,2.0,2.0,0.0,0.0
1699,CHP00994,番石榴叶,0.0,3.0,3.0,0.0,0.0
1700,CHP03364,瑞香根,0.0,4.0,4.0,0.0,0.0
1701,CHP03375,三叉凤尾蕨,0.0,1.0,1.0,0.0,0.0
