rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
1230,CHP04000,酸模,1.0,2.0,2.0,1.0,1.0
1231,CHP02824,明党参,1.0,4.0,4.0,2.0,1.0
1232,CHP02834,茉莉花,1.0,2.0,2.0,1.0,1.0
1233,CHP02847,木半夏根,1.0,3.0,3.0,1.0,1.0
1234,CHP02166,腊梅花,1.0,5.0,5.0,1.0,1.0
1235,CHP02908,木贼,1.0,16.0,16.0,4.0,1.0
1236,CHP02914,苜蓿根,1.0,2.0,2.0,1.0,1.0
1237,CHP00763,吊兰,1.0,1.0,1.0,1.0,1.0
1238,CHP00969,鄂报春,1.0,3.0,3.0,1.0,1.0
1239,CHP04527,仙人掌,1.0,3.0,3.0,1.0,1.0
1240,CHP03907,水蜈蚣,1.0,3.0,3.0,1.0,1.0
1241,CHP03910,水仙,1.0,7.0,7.0,3.0,1.0
1242,CHP03934,睡莲,1.0,5.0,5.0,1.0,1.0
1243,CHP03969,松香,1.0,6.0,6.0,1.0,1.0
1244,CHP03975,松子仁,1.0,15.0,15.0,1.0,1.0
1245,CHP05408,樟脑,1.0,1.0,1.0,1.0,1.0
1246,CHP05409,樟树皮,1.0,4.0,4.0,1.0,1.0
1247,CHP05428,长果荜茇,1.0,4.0,4.0,1.0,1.0
1248,CHP00165,白珠树,1.0,18.0,18.0,4.0,1.0
1249,CHP02785,猕猴桃根,1.0,5.0,5.0,1.0,1.0
1250,CHP04571,香茅,1.0,3.0,3.0,1.0,1.0
1251,CHP04578,香薷,1.0,8.0,8.0,1.0,1.0
1252,CHP04583,香唐松草,1.0,3.0,3.0,1.0,1.0
1253,CHP05548,猪毛蒿,1.0,3.0,3.0,1.0,1.0
1254,CHP00178,百眼藤,1.0,5.0,5.0,3.0,1.0
1255,CHP00183,柏树叶,1.0,6.0,6.0,2.0,1.0
1256,CHP00208,半枫荷,1.0,3.0,3.0,1.0,1.0
1257,CHP00210,半夏曲,1.0,2.0,2.0,1.0,1.0
1258,CHP00222,报春花,1.0,2.0,2.0,1.0,1.0
1259,CHP05380,泽泻,1.0,24.0,24.0,1.0,1.0
1260,CHP05403,樟梨,1.0,5.0,5.0,1.0,1.0
1261,CHP04098,天茄子,1.0,4.0,4.0,1.0,1.0
1262,CHP01086,芙蓉花,1.0,1.0,1.0,1.0,1.0
1263,CHP02062,咖啡,1.0,2.0,2.0,1.0,1.0
1264,CHP05581,竹叶柴胡,1.0,2.0,2.0,1.0,1.0
1265,CHP05610,姊妹树,1.0,1.0,1.0,1.0,1.0
1266,CHP05638,紫花景天,1.0,3.0,3.0,2.0,1.0
1267,CHP05650,紫堇,1.0,8.0,8.0,1.0,1.0
1268,CHP00156,白叶藤,1.0,2.0,2.0,1.0,1.0
1269,CHP04085,天花粉,1.0,5.0,5.0,1.0,1.0
1270,CHP04108,田葱,1.0,4.0,4.0,1.0,1.0
1271,CHP04110,田旋花,1.0,1.0,1.0,1.0,1.0
1272,CHP04114,甜茶,1.0,2.0,2.0,1.0,1.0
1273,CHP01099,浮叶眼子菜,1.0,13.0,13.0,1.0,1.0
1274,CHP01122,甘葛藤根,1.0,3.0,3.0,2.0,1.0
1275,CHP01126,甘薯,1.0,8.0,8.0,1.0,1.0
1276,CHP01144,干冬菜,1.0,2.0,2.0,1.0,1.0
1277,CHP01072,凤仙花,1.0,1.0,1.0,1.0,1.0
1278,CHP01163,高粱,1.0,6.0,6.0,1.0,1.0
1279,CHP01167,高山黄华,1.0,6.0,6.0,1.0,1.0
1280,CHP00130,白牛胆,1.0,1.0,1.0,1.0,1.0
1281,CHP06033,乌梢蛇,1.0,3.0,3.0,1.0,1.0
1282,CHP06035,蜈蚣,1.0,2.0,2.0,1.0,1.0
1283,CHP06038,犀角,1.0,2.0,2.0,1.0,1.0
1284,CHP05912,灵猫香,1.0,2.0,2.0,1.0,1.0
1285,CHP00947,多足蕨,1.0,9.0,9.0,1.0,1.0
1286,CHP04335,乌棒子,1.0,2.0,2.0,1.0,1.0
1287,CHP04358,乌苏里瓦韦,1.0,2.0,2.0,1.0,1.0
1288,CHP04374,无患子皮,1.0,5.0,5.0,1.0,1.0
1289,CHP01008,防风草,1.0,4.0,4.0,1.0,1.0
1290,CHP01028,榧子,1.0,1.0,1.0,1.0,1.0
1291,CHP01063,凤凰木,1.0,1.0,1.0,1.0,1.0
1292,CHP01066,凤尾茶,1.0,4.0,4.0,2.0,1.0
1293,CHP04431,五爪龙,1.0,6.0,6.0,2.0,1.0
1294,CHP04460,西洋梨,1.0,3.0,3.0,1.0,1.0
1295,CHP04463,锡生藤,1.0,9.0,9.0,4.0,1.0
1296,CHP04481,细香葱,1.0,1.0,1.0,1.0,1.0
1297,CHP04521,夏天无,1.0,5.0,5.0,1.0,1.0
1298,CHP00897,短小蛇根草,1.0,1.0,1.0,1.0,1.0
1299,CHP00902,断节参,1.0,3.0,3.0,1.0,1.0
1300,CHP00936,多裂委陵菜,1.0,3.0,3.0,1.0,1.0
1301,CHP02746,茅香,1.0,2.0,2.0,1.0,1.0
1302,CHP02644,芒萁骨,1.0,2.0,2.0,1.0,1.0
1303,CHP02077,刻裂紫堇,1.0,13.0,13.0,1.0,1.0
1304,CHP02085,苦芺,1.0,3.0,3.0,1.0,1.0
1305,CHP02095,苦地丁,1.0,27.0,27.0,2.0,1.0
1306,CHP02096,苦碟子,1.0,2.0,2.0,1.0,1.0
1307,CHP02100,苦豆子,1.0,2.0,2.0,1.0,1.0
1308,CHP02333,亮叶桦皮,1.0,3.0,3.0,1.0,1.0
1309,CHP05837,海参,1.0,1.0,1.0,1.0,1.0
1310,CHP05766,鳖甲,1.0,2.0,2.0,2.0,1.0
1311,CHP05796,灯心柳珊瑚,1.0,1.0,1.0,1.0,1.0
1312,CHP05804,蜂房,1.0,4.0,4.0,1.0,1.0
1313,CHP05694,紫薇叶,1.0,1.0,1.0,1.0,1.0
1314,CHP06167,硫磺,1.0,2.0,2.0,1.0,1.0
1315,CHP01876,胶质鼠尾草,1.0,3.0,3.0,1.0,1.0
1316,CHP03306,拳参,1.0,3.0,3.0,1.0,1.0
1317,CHP02484,轮环藤,1.0,15.0,15.0,1.0,1.0
1318,CHP02488,罗布麻,1.0,12.0,12.0,1.0,1.0
1319,CHP06118,木耳,1.0,1.0,1.0,1.0,1.0
1320,CHP02515,骆驼蓬子,1.0,2.0,2.0,2.0,1.0
1321,CHP02516,落地生根,1.0,5.0,5.0,1.0,1.0
1322,CHP02525,驴蹄草,1.0,1.0,1.0,1.0,1.0
1323,CHP05831,龟甲,1.0,5.0,5.0,2.0,1.0
1324,CHP05834,蛤蚧,1.0,3.0,3.0,1.0,1.0
1325,CHP05547,猪毛菜,1.0,4.0,4.0,1.0,1.0
1326,CHP02540,绿玉树,1.0,2.0,2.0,1.0,1.0
1327,CHP02545,麻花,1.0,6.0,6.0,1.0,1.0
1328,CHP02557,麻叶,1.0,13.0,13.0,2.0,1.0
1329,CHP01172,高山唐松草,1.0,3.0,3.0,1.0,1.0
1330,CHP04127,甜叶菊,1.0,3.0,3.0,1.0,1.0
1331,CHP02457,陆英,1.0,2.0,2.0,1.0,1.0
1332,CHP02477,露蕊乌头,1.0,5.0,5.0,3.0,1.0
1333,CHP05919,鹿角,1.0,2.0,2.0,1.0,1.0
1334,CHP06136,猪苓,1.0,9.0,9.0,1.0,1.0
1335,CHP06157,琥珀,1.0,1.0,1.0,1.0,1.0
1336,CHP06047,熊胆,1.0,6.0,6.0,1.0,1.0
1337,CHP05881,鸡内金,1.0,3.0,3.0,1.0,1.0
1338,CHP00285,伯乐树,1.0,1.0,1.0,1.0,1.0
1339,CHP00289,补血草,1.0,1.0,1.0,1.0,1.0
1340,CHP05495,枳椇根,1.0,1.0,1.0,1.0,1.0
1341,CHP00004,阿育魏实,0.0,1.0,1.0,0.0,0.0
1342,CHP00061,白刺,0.0,4.0,4.0,1.0,0.0
1343,CHP00069,白椴,0.0,1.0,1.0,0.0,0.0
1344,CHP06039,象胆,0.0,1.0,1.0,0.0,0.0
1345,CHP00086,白花菜,0.0,2.0,2.0,0.0,0.0
1346,CHP00104,白菊花根,0.0,1.0,1.0,0.0,0.0
1347,CHP05790,虫白蜡,0.0,4.0,4.0,0.0,0.0
1348,CHP05791,穿山甲,0.0,3.0,3.0,0.0,0.0
1349,CHP05795,地龙,0.0,1.0,1.0,0.0,0.0
1350,CHP02074,榼藤子,0.0,5.0,5.0,0.0,0.0
1351,CHP02084,苦艾,0.0,2.0,2.0,0.0,0.0
1352,CHP02697,毛莲蒿,0.0,1.0,1.0,0.0,0.0
1353,CHP02707,毛葡萄,0.0,1.0,1.0,0.0,0.0
1354,CHP02739,茅膏菜,0.0,3.0,3.0,0.0,0.0
1355,CHP02659,毛八角枫,0.0,1.0,1.0,0.0,0.0
1356,CHP02683,毛贯众,0.0,4.0,4.0,3.0,0.0
1357,CHP05663,紫茉莉根,0.0,3.0,3.0,0.0,0.0
1358,CHP05621,紫菜,0.0,2.0,2.0,0.0,0.0
1359,CHP00149,白土茯苓,0.0,1.0,1.0,1.0,0.0
1360,CHP05591,苎麻,0.0,3.0,3.0,0.0,0.0
1361,CHP05592,苎麻根,0.0,1.0,1.0,0.0,0.0
1362,CHP00276,柄果槲寄生,0.0,1.0,1.0,1.0,0.0
1363,CHP02339,蓼实,0.0,2.0,2.0,0.0,0.0
1364,CHP02416,龙须藤,0.0,28.0,28.0,1.0,0.0
1365,CHP02427,龙眼肉,0.0,1.0,1.0,0.0,0.0
1366,CHP02861,木防己,0.0,13.0,13.0,0.0,0.0
1367,CHP02777,蒙自草胡椒,0.0,9.0,9.0,0.0,0.0
1368,CHP02782,迷果芹,0.0,1.0,1.0,0.0,0.0
1369,CHP02784,猕猴桃,0.0,2.0,2.0,0.0,0.0
1370,CHP02813,绵藤,0.0,1.0,1.0,0.0,0.0
1371,CHP05383,泽珍珠菜,0.0,2.0,2.0,0.0,0.0
1372,CHP00176,百蕊草,0.0,1.0,1.0,0.0,0.0
1373,CHP05612,梓木,0.0,7.0,7.0,2.0,0.0
1374,CHP02296,痢止蒿,0.0,4.0,4.0,1.0,0.0
1375,CHP02304,莲房,0.0,5.0,5.0,0.0,0.0
1376,CHP02640,芒果叶,0.0,2.0,2.0,0.0,0.0
1377,CHP02872,木姜子,0.0,8.0,8.0,0.0,0.0
1378,CHP02878,木槿花,0.0,3.0,3.0,0.0,0.0
1379,CHP02920,南川升麻,0.0,2.0,2.0,1.0,0.0
1380,CHP02831,魔芋,0.0,1.0,1.0,0.0,0.0
1381,CHP02844,牡蒿,0.0,2.0,2.0,0.0,0.0
1382,CHP04270,瓦松,0.0,2.0,2.0,0.0,0.0
1383,CHP04283,碗蕨,0.0,2.0,2.0,0.0,0.0
1384,CHP04297,王孙,0.0,1.0,1.0,0.0,0.0
1385,CHP04299,网脉橐吾,0.0,2.0,2.0,1.0,0.0
1386,CHP04322,榅桲,0.0,1.0,1.0,0.0,0.0
1387,CHP04208,透骨草,0.0,2.0,2.0,0.0,0.0
1388,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1389,CHP04238,土木香,0.0,2.0,2.0,0.0,0.0
1390,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1391,CHP04465,溪黄草,0.0,7.0,7.0,0.0,0.0
1392,CHP01076,凤眼草,0.0,8.0,8.0,0.0,0.0
1393,CHP01226,枸骨根,0.0,1.0,1.0,0.0,0.0
1394,CHP01232,枸橘核,0.0,4.0,4.0,1.0,0.0
1395,CHP01255,拐芹,0.0,2.0,2.0,1.0,0.0
1396,CHP01262,观音草,0.0,1.0,1.0,0.0,0.0
1397,CHP04021,锁阳,0.0,2.0,2.0,0.0,0.0
1398,CHP04334,窝儿七,0.0,2.0,2.0,0.0,0.0
1399,CHP04340,乌骨藤,0.0,1.0,1.0,0.0,0.0
1400,CHP04344,乌桕木根皮,0.0,2.0,2.0,1.0,0.0
1401,CHP00928,多花蒿,0.0,10.0,10.0,0.0,0.0
1402,CHP00939,多伞阿魏,0.0,12.0,12.0,0.0,0.0
1403,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1404,CHP00882,杜松,0.0,17.0,17.0,0.0,0.0
1405,CHP04459,西洋接骨木,0.0,4.0,4.0,0.0,0.0
1406,CHP04359,乌药,0.0,19.0,19.0,0.0,0.0
1407,CHP04367,无根藤,0.0,4.0,4.0,0.0,0.0
1408,CHP00993,番石榴皮,0.0,2.0,2.0,0.0,0.0
1409,CHP00994,番石榴叶,0.0,3.0,3.0,0.0,0.0
1410,CHP04324,文冠果,0.0,4.0,4.0,0.0,0.0
1411,CHP04328,文竹,0.0,1.0,1.0,0.0,0.0
1412,CHP04329,问荆,0.0,4.0,4.0,1.0,0.0
1413,CHP04330,蕹菜,0.0,2.0,2.0,0.0,0.0
1414,CHP04052,唐古特青兰,0.0,2.0,2.0,0.0,0.0
1415,CHP01216,狗屎花,0.0,1.0,1.0,0.0,0.0
1416,CHP01570,花生油,0.0,3.0,3.0,0.0,0.0
1417,CHP01580,华东膜蕨,0.0,25.0,25.0,0.0,0.0
1418,CHP03689,胜红蓟,0.0,1.0,1.0,0.0,0.0
1419,CHP03696,十大功劳,0.0,12.0,12.0,0.0,0.0
1420,CHP03718,石荠苎,0.0,8.0,8.0,0.0,0.0
1421,CHP01348,蔊菜,0.0,2.0,2.0,0.0,0.0
1422,CHP01480,红雀珊瑚,0.0,2.0,2.0,0.0,0.0
1423,CHP03881,水木草,0.0,1.0,1.0,0.0,0.0
1424,CHP03889,水芹,0.0,2.0,2.0,0.0,0.0
1425,CHP01111,阜康阿魏根,0.0,7.0,7.0,0.0,0.0
1426,CHP01123,甘菊,0.0,2.0,2.0,0.0,0.0
1427,CHP01156,岗松,0.0,1.0,1.0,0.0,0.0
1428,CHP04113,甜菜,0.0,3.0,3.0,0.0,0.0
1429,CHP04119,甜瓜蒂,0.0,4.0,4.0,0.0,0.0
1430,CHP00799,东北延胡索,0.0,4.0,4.0,0.0,0.0
1431,CHP00807,东莨菪,0.0,2.0,2.0,0.0,0.0
1432,CHP04622,小百部,0.0,1.0,1.0,0.0,0.0
1433,CHP04666,小花盾叶薯蓣,0.0,1.0,1.0,0.0,0.0
1434,CHP04667,小花鬼针草,0.0,6.0,6.0,1.0,0.0
1435,CHP04535,咸酸蔃,0.0,1.0,1.0,1.0,0.0
1436,CHP04550,香柏,0.0,3.0,3.0,0.0,0.0
1437,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1438,CHP04163,铁树叶,0.0,1.0,1.0,0.0,0.0
1439,CHP04171,铁轴草,0.0,2.0,2.0,1.0,0.0
1440,CHP04174,通草,0.0,24.0,24.0,0.0,0.0
1441,CHP04181,通脉丹,0.0,2.0,2.0,0.0,0.0
1442,CHP04379,无漏子,0.0,1.0,1.0,0.0,0.0
1443,CHP04404,五加皮,0.0,3.0,3.0,0.0,0.0
1444,CHP04409,五气朝阳草,0.0,9.0,9.0,1.0,0.0
1445,CHP00795,东北蛔蒿,0.0,3.0,3.0,0.0,0.0
1446,CHP01369,鹤草芽,0.0,3.0,3.0,0.0,0.0
1447,CHP01398,黑种草,0.0,7.0,7.0,1.0,0.0
1448,CHP03770,柿,0.0,1.0,1.0,0.0,0.0
1449,CHP03449,沙塘木,0.0,9.0,9.0,3.0,0.0
1450,CHP03453,沙枣,0.0,1.0,1.0,0.0,0.0
1451,CHP03456,沙枣树皮,0.0,2.0,2.0,1.0,0.0
1452,CHP03464,砂生槐,0.0,1.0,1.0,0.0,0.0
1453,CHP03487,山橙,0.0,6.0,6.0,0.0,0.0
1454,CHP00662,稻芽,0.0,2.0,2.0,0.0,0.0
1455,CHP00667,地柏枝,0.0,1.0,1.0,0.0,0.0
1456,CHP00671,地丁,0.0,1.0,1.0,0.0,0.0
1457,CHP04753,小芸木,0.0,4.0,4.0,0.0,0.0
1458,CHP03568,山稔叶,0.0,1.0,1.0,0.0,0.0
1459,CHP03569,山珊瑚,0.0,1.0,1.0,0.0,0.0
1460,CHP01420,红根草,0.0,6.0,6.0,0.0,0.0
1461,CHP01432,红花绿绒蒿,0.0,9.0,9.0,2.0,0.0
1462,CHP01472,红楠,0.0,6.0,6.0,0.0,0.0
1463,CHP00965,鹅掌楸,0.0,12.0,12.0,0.0,0.0
1464,CHP00988,番木瓜叶,0.0,1.0,1.0,0.0,0.0
1465,CHP00991,番石榴干,0.0,1.0,1.0,0.0,0.0
1466,CHP00729,灯盏细辛,0.0,17.0,17.0,1.0,0.0
1467,CHP00768,钓樟枝叶,0.0,1.0,1.0,0.0,0.0
1468,CHP04839,雪莲花,0.0,4.0,4.0,1.0,0.0
1469,CHP00649,倒吊笔,0.0,2.0,2.0,0.0,0.0
1470,CHP01349,旱莲花,0.0,2.0,2.0,1.0,0.0
1471,CHP01359,河套大黄,0.0,2.0,2.0,0.0,0.0
1472,CHP01362,荷梗,0.0,1.0,1.0,0.0,0.0
1473,CHP01201,功劳子,0.0,1.0,1.0,0.0,0.0
1474,CHP03911,水仙根,0.0,6.0,6.0,0.0,0.0
1475,CHP03918,水杨梅,0.0,2.0,2.0,0.0,0.0
1476,CHP03921,水杨枝叶,0.0,1.0,1.0,1.0,0.0
1477,CHP03933,睡菜根,0.0,1.0,1.0,0.0,0.0
1478,CHP01614,桦树皮,0.0,5.0,5.0,0.0,0.0
1479,CHP01665,黄花铁线莲,0.0,3.0,3.0,0.0,0.0
1480,CHP01675,黄堇,0.0,3.0,3.0,0.0,0.0
1481,CHP01677,黄荆根,0.0,2.0,2.0,1.0,0.0
1482,CHP01594,华南皂荚,0.0,1.0,1.0,0.0,0.0
1483,CHP01596,华千金藤,0.0,8.0,8.0,0.0,0.0
1484,CHP01604,华中瘤足蕨,0.0,1.0,1.0,0.0,0.0
1485,CHP03520,山胡椒叶,0.0,2.0,2.0,0.0,0.0
1486,CHP00635,淡竹叶,0.0,1.0,1.0,0.0,0.0
1487,CHP04972,羊蹄草,0.0,1.0,1.0,0.0,0.0
1488,CHP00571,大叶桉叶,0.0,7.0,7.0,2.0,0.0
1489,CHP04920,岩筋菜,0.0,4.0,4.0,0.0,0.0
1490,CHP04933,岩乌头,0.0,1.0,1.0,0.0,0.0
1491,CHP04960,羊角棉,0.0,2.0,2.0,0.0,0.0
1492,CHP04869,鸭儿芹,0.0,1.0,1.0,0.0,0.0
1493,CHP03364,瑞香根,0.0,4.0,4.0,0.0,0.0
1494,CHP03649,蛇菰,0.0,19.0,19.0,0.0,0.0
1495,CHP03650,蛇果黄堇,0.0,2.0,2.0,0.0,0.0
1496,CHP03656,蛇婆子,0.0,3.0,3.0,0.0,0.0
1497,CHP04717,小通草,0.0,14.0,14.0,0.0,0.0
1498,CHP00583,大叶蒟,0.0,2.0,2.0,0.0,0.0
1499,CHP00586,大叶马尾连,0.0,13.0,13.0,0.0,0.0
1500,CHP00599,大叶香薷,0.0,1.0,1.0,0.0,0.0
1501,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
1502,CHP01546,槲叶,0.0,1.0,1.0,0.0,0.0
1503,CHP01563,花椒簕,0.0,1.0,1.0,0.0,0.0
1504,CHP01566,花锚,0.0,4.0,4.0,0.0,0.0
1505,CHP03673,肾茶,0.0,27.0,27.0,0.0,0.0
1506,CHP01499,红直獐牙菜,0.0,1.0,1.0,0.0,0.0
1507,CHP01505,厚皮树,0.0,5.0,5.0,0.0,0.0
1508,CHP01520,胡麻仁,0.0,1.0,1.0,0.0,0.0
1509,CHP03606,山芝麻,0.0,2.0,2.0,1.0,0.0
1510,CHP03365,瑞香花,0.0,2.0,2.0,1.0,0.0
1511,CHP03375,三叉凤尾蕨,0.0,1.0,1.0,0.0,0.0
1512,CHP03401,三色堇,0.0,1.0,1.0,1.0,0.0
1513,CHP03425,桑根,0.0,2.0,2.0,0.0,0.0
1514,CHP01708,黄缅桂,0.0,2.0,2.0,0.0,0.0
1515,CHP01963,金樱叶,0.0,1.0,1.0,0.0,0.0
1516,CHP01856,见血飞,0.0,3.0,3.0,0.0,0.0
1517,CHP01868,浆果苋,0.0,1.0,1.0,0.0,0.0
1518,CHP03258,青叶胆,0.0,19.0,19.0,0.0,0.0
1519,CHP03266,清明花,0.0,5.0,5.0,0.0,0.0
1520,CHP03270,苘麻子,0.0,3.0,3.0,1.0,0.0
1521,CHP01758,茴香根,0.0,1.0,1.0,0.0,0.0
1522,CHP01764,火炭母草,0.0,1.0,1.0,0.0,0.0
1523,CHP01724,黄秦艽,0.0,2.0,2.0,0.0,0.0
1524,CHP01733,黄蜀葵花,0.0,1.0,1.0,0.0,0.0
1525,CHP01748,黄紫堇,0.0,3.0,3.0,0.0,0.0
1526,CHP00428,春福寿草,0.0,3.0,3.0,0.0,0.0
1527,CHP00430,椿白皮,0.0,1.0,1.0,0.0,0.0
1528,CHP05009,椰子皮,0.0,1.0,1.0,0.0,0.0
1529,CHP05032,野菰,0.0,1.0,1.0,0.0,0.0
1530,CHP05041,野花椒皮,0.0,2.0,2.0,0.0,0.0
1531,CHP05042,野花椒叶,0.0,4.0,4.0,1.0,0.0
1532,CHP05066,野茉莉,0.0,12.0,12.0,0.0,0.0
1533,CHP03257,青羊参,0.0,2.0,2.0,0.0,0.0
1534,CHP03541,山蒟,0.0,2.0,2.0,0.0,0.0
1535,CHP03552,山萝卜,0.0,1.0,1.0,0.0,0.0
1536,CHP03440,沙冬青,0.0,2.0,2.0,0.0,0.0
1537,CHP04897,延胡索,0.0,19.0,19.0,1.0,0.0
1538,CHP04899,芫花,0.0,1.0,1.0,0.0,0.0
1539,CHP00463,楤木,0.0,4.0,4.0,0.0,0.0
1540,CHP05096,野罂粟,0.0,6.0,6.0,0.0,0.0
1541,CHP05121,夜合花,0.0,2.0,2.0,0.0,0.0
1542,CHP03002,牛筋果,0.0,7.0,7.0,0.0,0.0
1543,CHP03018,牛尾菜,0.0,1.0,1.0,0.0,0.0
1544,CHP03050,欧当归,0.0,3.0,3.0,1.0,0.0
1545,CHP03194,芡实,0.0,3.0,3.0,1.0,0.0
1546,CHP03201,茜草藤,0.0,1.0,1.0,0.0,0.0
1547,CHP03212,乔木紫珠,0.0,1.0,1.0,0.0,0.0
1548,CHP03216,窃衣,0.0,1.0,1.0,0.0,0.0
1549,CHP03148,铺地蜈蚣,0.0,14.0,14.0,0.0,0.0
1550,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1551,CHP00374,齿叶橐吾,0.0,2.0,2.0,1.0,0.0
1552,CHP05188,银叶树,0.0,1.0,1.0,0.0,0.0
1553,CHP05191,淫羊藿根,0.0,1.0,1.0,0.0,0.0
1554,CHP05192,印度九里香,0.0,1.0,1.0,0.0,0.0
1555,CHP05194,罂粟,0.0,7.0,7.0,0.0,0.0
1556,CHP05195,罂粟壳,0.0,3.0,3.0,0.0,0.0
1557,CHP02998,牛角瓜,0.0,2.0,2.0,0.0,0.0
1558,CHP03243,青皮,0.0,2.0,2.0,1.0,0.0
1559,CHP04985,杨梅根,0.0,7.0,7.0,1.0,0.0
1560,CHP05005,药用倒提壶,0.0,3.0,3.0,0.0,0.0
1561,CHP00394,臭牡丹,0.0,4.0,4.0,0.0,0.0
1562,CHP05252,柚子,0.0,1.0,1.0,1.0,0.0
1563,CHP05267,鱼腥草,0.0,1.0,1.0,0.0,0.0
1564,CHP05274,榆树,0.0,1.0,1.0,0.0,0.0
1565,CHP00359,车桑仔叶,0.0,5.0,5.0,1.0,0.0
1566,CHP01885,角茴香,0.0,4.0,4.0,0.0,0.0
1567,CHP01802,鸡眼草,0.0,2.0,2.0,0.0,0.0
1568,CHP01810,姬蕨,0.0,6.0,6.0,0.0,0.0
1569,CHP01811,吉林乌头,0.0,1.0,1.0,0.0,0.0
1570,CHP01829,蓟罂粟,0.0,7.0,7.0,0.0,0.0
1571,CHP01847,假连翘,0.0,6.0,6.0,0.0,0.0
1572,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1573,CHP01797,鸡嗉子,0.0,4.0,4.0,0.0,0.0
1574,CHP02946,南天竹梗,0.0,1.0,1.0,0.0,0.0
1575,CHP01903,金草,0.0,2.0,2.0,1.0,0.0
1576,CHP01909,金冠鳞毛蕨,0.0,1.0,1.0,1.0,0.0
1577,CHP01910,金光菊,0.0,2.0,2.0,1.0,0.0
1578,CHP01918,金锦香,0.0,1.0,1.0,0.0,0.0
1579,CHP03094,披针叶野决明,0.0,5.0,5.0,0.0,0.0
1580,CHP01888,接骨丹,0.0,1.0,1.0,1.0,0.0
1581,CHP03053,欧鼠李,0.0,2.0,2.0,0.0,0.0
1582,CHP05355,云实叶,0.0,1.0,1.0,0.0,0.0
1583,CHP00294,菜蓟,0.0,4.0,4.0,0.0,0.0
1584,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1585,CHP05306,圆萼刺参,0.0,2.0,2.0,0.0,0.0
1586,CHP05325,月见草,0.0,2.0,2.0,0.0,0.0
1587,CHP05329,越橘叶,0.0,3.0,3.0,0.0,0.0
1588,CHP05280,禹州漏芦,0.0,6.0,6.0,0.0,0.0
1589,CHP02941,南蛇藤叶,0.0,1.0,1.0,0.0,0.0
1590,CHP05171,银背藤,0.0,1.0,1.0,0.0,0.0
1591,CHP05173,银不换,0.0,1.0,1.0,0.0,0.0
1592,CHP05175,银粉背蕨,0.0,1.0,1.0,1.0,0.0
1593,CHP00332,茶条槭,0.0,2.0,2.0,1.0,0.0
1594,CHP05361,芸香草,0.0,4.0,4.0,0.0,0.0
1595,CHP05364,仔榄树,0.0,2.0,2.0,0.0,0.0
1596,CHP05373,皂角刺,0.0,2.0,2.0,0.0,0.0
1597,CHP05353,云实,0.0,1.0,1.0,0.0,0.0
1598,CHP03159,桤木,0.0,3.0,3.0,0.0,0.0
1599,CHP03177,千解草,0.0,4.0,4.0,2.0,0.0
1600,CHP03110,飘拂草,0.0,1.0,1.0,0.0,0.0
1601,CHP03113,苹果,0.0,1.0,1.0,0.0,0.0
1602,CHP03124,破布木,0.0,5.0,5.0,0.0,0.0
1603,CHP01935,金雀根,0.0,1.0,1.0,0.0,0.0
1604,CHP05163,翼首草,0.0,14.0,14.0,1.0,0.0
1605,CHP05170,茵芋,0.0,2.0,2.0,0.0,0.0
1606,CHP02987,牛扁,0.0,3.0,3.0,0.0,0.0
1607,CHP02000,九里香根,0.0,2.0,2.0,0.0,0.0
1608,CHP02007,韭菜,0.0,4.0,4.0,0.0,0.0
1609,CHP02012,酒饼叶,0.0,7.0,7.0,0.0,0.0
1610,CHP02026,橘白,0.0,1.0,1.0,1.0,0.0
1611,CHP02971,柠檬根,0.0,2.0,2.0,0.0,0.0
1612,CHP02983,牛蒡根,0.0,3.0,3.0,0.0,0.0
1613,CHP02925,南瓜,0.0,3.0,3.0,0.0,0.0
1614,CHP05450,照山白,0.0,2.0,2.0,0.0,0.0
1615,CHP05456,浙贝母,0.0,3.0,3.0,0.0,0.0
1616,CHP05461,鹧鸪菜,0.0,1.0,1.0,0.0,0.0
1617,CHP05467,真藓,0.0,1.0,1.0,0.0,0.0
1618,CHP02130,苦绳,0.0,3.0,3.0,0.0,0.0
1619,CHP02031,橘络,0.0,8.0,8.0,1.0,0.0
1620,CHP02032,橘皮,0.0,7.0,7.0,0.0,0.0
1621,CHP02049,卷丹,0.0,1.0,1.0,0.0,0.0
1622,CHP00254,鞭打绣球,0.0,1.0,1.0,0.0,0.0
1623,CHP00261,扁桃斑鸠菊,0.0,2.0,2.0,0.0,0.0
1624,CHP00265,扁竹根,0.0,1.0,1.0,0.0,0.0
1625,CHP00272,滨海前胡,0.0,2.0,2.0,0.0,0.0
1626,CHP05481,栀子叶,0.0,1.0,1.0,0.0,0.0
