rank,CHP_ID,Chinese_herbal_pieces,comprehensive_score,total_score,effective_avg,high_quality_avg,ultra_high_count,high_quality_ratio
522,CHP02429,龙眼叶,0.423928696560557,4.975394509999999,0.8292324183333332,0.8945704866666667,1.0,0.5
523,CHP02656,猫须草,0.4238502885303679,37.266150610000004,0.7605336859183675,0.8781168904545456,4.0,0.4489795918367347
524,CHP05338,云南甘草,0.42382806681699714,10.64265835,0.7601898821428571,0.8792778225,4.0,0.5714285714285714
525,CHP05112,叶底珠,0.42370633804365065,14.31595196,0.7953306644444444,0.8807961933333334,5.0,0.5
526,CHP02137,苦玄参,0.4236899675613156,15.678890889999998,0.7839445445,0.887351535,5.0,0.5
527,CHP02543,麻风树,0.4235522447747665,19.326303859999996,0.7730521543999999,0.8538652207142856,1.0,0.56
528,CHP04057,桃儿七,0.42353582781857524,7.93884363,0.793884363,0.8461332433333332,0.0,0.6
529,CHP02313,莲子草,0.4235320236091087,6.33729147,0.79216143375,0.9143987925,4.0,0.5
530,CHP05615,梓叶,0.4235075247511833,16.3707609,0.7795600428571429,0.8523650566666666,0.0,0.5714285714285714
531,CHP03683,生姜,0.42338089307176324,54.44717192,0.7259622922666668,0.8666976735483871,7.0,0.41333333333333333
532,CHP00972,儿茶,0.42336134629115746,30.920357019999997,0.7541550492682926,0.8524760013636363,0.0,0.5365853658536586
533,CHP01570,花生油,0.423151973818101,2.23075624,0.7435854133333333,0.86440177,0.0,0.6666666666666666
534,CHP05195,罂粟壳,0.4230717146339724,2.23121817,0.74373939,0.860340215,1.0,0.6666666666666666
535,CHP00722,灯笼草,0.42302135527031687,8.09688152,0.809688152,0.8951970900000001,2.0,0.5
536,CHP00114,白蔹,0.42298063418891396,69.57783770999998,0.6821356638235292,0.8496263390697674,7.0,0.4215686274509804
537,CHP02337,辽东楤木,0.4224526364484574,14.686705,0.7729844736842105,0.9048048744444446,8.0,0.47368421052631576
538,CHP05687,紫菀,0.4223847815038384,20.978617820000004,0.7492363507142858,0.8772914446666668,3.0,0.5357142857142857
539,CHP04358,乌苏里瓦韦,0.42238194773170934,1.60928915,0.804644575,0.9231532,1.0,0.5
540,CHP02557,麻叶,0.42225853861103446,9.95916627,0.7660897130769231,0.84195417375,2.0,0.6153846153846154
541,CHP05417,长春花,0.4221464134053797,67.14554911,0.7067952537894737,0.8612364799999999,7.0,0.37894736842105264
542,CHP04521,夏天无,0.42180977588627744,3.94046668,0.788093336,0.8537209933333334,1.0,0.6
543,CHP00032,八角莲,0.42172725208778844,93.72952289,0.679199441231884,0.8868833281249999,12.0,0.2318840579710145
544,CHP03596,山樱桃,0.42172451078694195,3.1828437499999995,0.7957109374999999,0.9198122,2.0,0.5
545,CHP01480,红雀珊瑚,0.42169119309985464,1.6823663,0.84118315,0.8864109,0.0,0.5
546,CHP05051,野菊花,0.42167000746909056,41.06072638,0.7603838218518518,0.8644247073913043,6.0,0.42592592592592593
547,CHP03363,瑞香,0.4215882350226702,15.037741890000003,0.7914600994736843,0.8948028055555556,4.0,0.47368421052631576
548,CHP02250,了哥王根,0.42157074639747444,5.47717185,0.7824531214285715,0.8742402475,1.0,0.5714285714285714
549,CHP01623,槐花,0.4214643663700827,79.64398427,0.7111070024107143,0.8594884614705882,9.0,0.30357142857142855
550,CHP04761,斜基粗叶木,0.4213849997942226,3.2557546399999997,0.8139386599999999,0.90313755,1.0,0.5
551,CHP04033,台湾泽兰,0.4213588840576079,5.6022101499999994,0.8003157357142856,0.85838732,0.0,0.5714285714285714
552,CHP02567,马蛋果,0.42134308320860214,1.58701294,0.79350647,0.9291746,1.0,0.5
553,CHP02443,芦荟,0.4212100025160426,48.16234404,0.7409591390769231,0.8647109851851852,6.0,0.4153846153846154
554,CHP04839,雪莲花,0.42110008748642214,3.25370861,0.8134271525,0.902231625,1.0,0.5
555,CHP02528,绿豆,0.42108535251872226,28.23364912,0.7429907663157894,0.8899829929411764,11.0,0.4473684210526316
556,CHP00670,地胆草,0.4210702209655064,8.08156048,0.8081560480000001,0.887026906,2.0,0.5
557,CHP06125,石花,0.42048305346001325,5.66195232,0.8088503314285714,0.84526541,0.0,0.5714285714285714
558,CHP00906,堆心菊,0.42043400436335504,19.42791149,0.7771164596,0.9258182959999999,9.0,0.4
559,CHP01996,九节茶,0.42019842217952685,9.16253268,0.76354439,0.91299909,5.0,0.5
560,CHP05357,芸薹,0.4200434929817807,1.5892139,0.79460695,0.9215685,1.0,0.5
561,CHP01269,管花肉苁蓉,0.42003394160565566,8.0640501,0.80640501,0.887162232,1.0,0.5
562,CHP02606,麦冬,0.42002612309363735,50.6873026,0.7241043228571429,0.918340353809524,16.0,0.3
563,CHP03226,青果,0.4199183601974271,10.581749700000001,0.7558392642857144,0.87130147875,2.0,0.5714285714285714
564,CHP01708,黄缅桂,0.41990075155205325,1.6476802,0.8238401,0.8949226,0.0,0.5
565,CHP05780,蟾皮,0.41987770167761945,3.13508844,0.78377211,0.92618805,1.0,0.5
566,CHP01350,旱芹,0.4197063789789883,20.571849450000002,0.76192035,0.8827933315384615,6.0,0.48148148148148145
567,CHP02970,柠檬桉叶,0.4195575102232054,3.87947488,0.775894976,0.8583752133333333,0.0,0.6
568,CHP00875,杜茎山,0.41950890372709543,19.56494456,0.7825977824,0.9117293289999999,10.0,0.4
569,CHP06001,麝香,0.41942184516867964,23.0664609,0.6989836636363637,0.8963440882352942,10.0,0.5151515151515151
570,CHP00088,白花菜子,0.4193985062265093,63.730724714000004,0.6779864331276596,0.8736972194594596,8.0,0.39361702127659576
571,CHP01146,干姜,0.41926645531835843,73.00063396,0.6886852260377359,0.8670960082857143,11.0,0.330188679245283
572,CHP02176,辣木,0.41913576139675723,85.86867397,0.7277006268644068,0.839316608,2.0,0.2966101694915254
573,CHP02784,猕猴桃,0.41912836520932334,1.6663088400000001,0.8331544200000001,0.88168144,0.0,0.5
574,CHP00728,灯油藤子,0.41855635160918847,5.46317427,0.7804534671428571,0.8612167,1.0,0.5714285714285714
575,CHP03969,松香,0.418542856334444,4.4876844799999995,0.7479474133333333,0.829130305,0.0,0.6666666666666666
576,CHP04717,小通草,0.4181992011263175,11.350844420000001,0.8107746014285715,0.9017194066666666,5.0,0.42857142857142855
577,CHP04958,羊角拗,0.41806754412509334,7.832989399999999,0.7832989399999999,0.89423206,3.0,0.5
578,CHP03863,水苦荬,0.41803409174834666,4.807633099999999,0.8012721833333333,0.8936422333333334,1.0,0.5
579,CHP04682,小蓟,0.4178311838191734,3.6919065999999994,0.7383813199999999,0.8879107866666667,0.0,0.6
580,CHP01716,黄皮叶,0.41767345139447637,3.1081056699999996,0.7770264174999999,0.918501835,2.0,0.5
581,CHP01983,荆芥,0.41762506908151176,59.76796398,0.7378760985185185,0.8537062780000001,3.0,0.37037037037037035
582,CHP06099,红曲,0.4175365639185869,1.6676716699999998,0.8338358349999999,0.87303627,0.0,0.5
583,CHP00560,大头橐吾,0.4173775755575926,4.867610920000001,0.8112684866666667,0.8801543666666666,1.0,0.5
584,CHP01936,金雀花,0.4172082346047503,14.89398313,0.7838938489473685,0.8555149639999999,0.0,0.5263157894736842
585,CHP02161,昆明山海棠,0.41718860079203535,32.99742244000001,0.7499414190909093,0.8966862055555556,5.0,0.4090909090909091
586,CHP05581,竹叶柴胡,0.41714357530184953,1.5547198999999998,0.7773599499999999,0.9244361,1.0,0.5
587,CHP00220,宝盖草,0.4170281787427145,9.544224290000002,0.7953520241666668,0.9265103,5.0,0.4166666666666667
588,CHP04092,天罗水,0.4169414263344971,9.33948895,0.7782907458333334,0.8918652000000001,2.0,0.5
589,CHP04238,土木香,0.4169276857223539,1.62542364,0.81271182,0.8912631,0.0,0.5
590,CHP02526,吕宋果,0.41687546576610135,7.35649349,0.735649349,0.8660862000000001,2.0,0.6
591,CHP04169,铁线莲,0.4168470720141821,1.5704284,0.7852142,0.9150446,1.0,0.5
592,CHP01058,蜂斗菜,0.4168060766764719,66.87843033,0.7114726630851064,0.862214789090909,4.0,0.35106382978723405
593,CHP01884,角蒿,0.41676210239650135,7.53535897,0.753535897,0.8540189549999999,0.0,0.6
594,CHP00678,地骨皮,0.41624736252513456,25.861866560000003,0.7606431341176472,0.8484731147058824,2.0,0.5
595,CHP02554,麻牛膝,0.4159040763376579,11.79275458,0.7861836386666667,0.88822823,4.0,0.4666666666666667
596,CHP04746,小叶石楠,0.41569998846001904,1.6295948,0.8147974,0.8830245,0.0,0.5
597,CHP02494,罗锅底,0.41569647403870086,6.9684922700000005,0.7742769188888889,0.863258274,0.0,0.5555555555555556
598,CHP00212,半枝莲,0.41567802429663653,77.87932834,0.6891975959292036,0.8645065022857142,6.0,0.30973451327433627
599,CHP02061,君迁子,0.4156301536866437,5.32102839,0.7601469128571429,0.8673875475,1.0,0.5714285714285714
600,CHP05320,月桂叶,0.4156100589963263,4.8096745,0.8016124166666666,0.8811747233333334,1.0,0.5
601,CHP00319,草莓,0.41548784239784753,1.5707016,0.7853508,0.9081109,1.0,0.5
602,CHP01339,海韭菜,0.4154691121579352,3.2244924299999997,0.8061231074999999,0.884987265,0.0,0.5
603,CHP02323,两面针,0.4152508905816834,30.41447337,0.7073133341860465,0.9173900782352941,14.0,0.3953488372093023
604,CHP04114,甜茶,0.4151944904066771,1.5671256,0.7835628,0.9084446,1.0,0.5
605,CHP02985,牛蒡子,0.41498069907561685,16.0375733,0.7636939666666666,0.8876724919999999,3.0,0.47619047619047616
606,CHP01985,荆芥穗,0.4147447374390169,4.68872749,0.7814545816666666,0.8939226966666668,2.0,0.5
607,CHP02122,苦楝子,0.4147357205590626,22.894574879999997,0.738534673548387,0.8819544833333334,3.0,0.4838709677419355
608,CHP01834,夹竹桃,0.41456466630649685,40.593177650000015,0.6998823732758623,0.89553583,11.0,0.39655172413793105
609,CHP05224,油茶子,0.41447393851696274,4.58229674,0.7637161233333334,0.910678,2.0,0.5
610,CHP05211,瘿花香茶菜,0.4144302126205895,4.64671582,0.7744526366666666,0.8994984,2.0,0.5
611,CHP00223,抱茎獐牙菜,0.414226777578141,6.29389519,0.78673689875,0.88045765,2.0,0.5
612,CHP04070,桃子,0.414189592698728,1.5374101,0.76870505,0.9183814,1.0,0.5
613,CHP05183,银线草,0.4138348865935407,5.498735160000001,0.7855335942857143,0.9325388533333333,3.0,0.42857142857142855
614,CHP00708,地刷子,0.41383332814139817,11.03410916,0.7356072773333333,0.8845988925,3.0,0.5333333333333333
615,CHP02339,蓼实,0.41372572477234054,1.64578345,0.822891725,0.86500245,0.0,0.5
616,CHP01042,风轮菜,0.41371771627016224,29.446161529999998,0.7361540382499999,0.8665751210526316,2.0,0.475
617,CHP03013,牛舌草,0.41367265975505585,10.91738592,0.7798132799999999,0.8720055957142856,1.0,0.5
618,CHP03344,肉桂,0.4136563585655447,15.93774231,0.7589401100000001,0.8861524900000001,3.0,0.47619047619047616
619,CHP02391,六棱菊,0.41354515498655653,21.234768900000002,0.7583846035714287,0.8568476050000001,1.0,0.5
620,CHP04002,酸石榴,0.4133670810089305,6.37972776,0.79746597,0.8686357,1.0,0.5
621,CHP01463,红毛野海棠,0.4133497930353311,1.6371925,0.81859625,0.8674482,0.0,0.5
622,CHP03456,沙枣树皮,0.41312120192316903,1.56281561,0.781407805,0.90024817,1.0,0.5
623,CHP04422,五桠果,0.41304932015437373,3.0692958299999997,0.7673239574999999,0.905218865,2.0,0.5
624,CHP04902,芫荽子,0.412988408805674,13.40383179,0.7884606935294117,0.87333215875,1.0,0.47058823529411764
625,CHP01260,关黄柏,0.41262878395794544,51.2498596,0.7321408514285714,0.8526320300000001,3.0,0.38571428571428573
626,CHP02172,辣椒,0.41258071082272096,76.50486138000001,0.7083783461111112,0.8517162865625001,4.0,0.2962962962962963
627,CHP03302,瞿麦,0.412446566228808,7.85778423,0.785778423,0.8705706400000001,1.0,0.5
628,CHP05922,鹿茸,0.41241448334350334,5.32424302,0.7606061457142858,0.854343435,0.0,0.5714285714285714
629,CHP00724,灯笼泡,0.41238767060116793,4.08685102,0.817370204,0.923318875,2.0,0.4
630,CHP00347,常春藤,0.41236052289624753,8.36606479,0.7605513445454545,0.8595055766666667,1.0,0.5454545454545454
631,CHP01712,黄皮根,0.4123217847573651,1.5743133999999999,0.7871566999999999,0.8939668,0.0,0.5
632,CHP00298,苍耳,0.41232105457181856,13.472748179999998,0.7925145988235293,0.8657013549999999,1.0,0.47058823529411764
633,CHP03977,苏合香,0.4122900197077099,15.32887159,0.7299462661904762,0.8782265318181818,2.0,0.5238095238095238
634,CHP01759,茴香茎叶,0.4122247945513857,3.20600234,0.801500585,0.873452625,0.0,0.5
635,CHP00583,大叶蒟,0.41215339197161593,1.43085335,0.715426675,0.96185005,1.0,0.5
636,CHP04842,雪山林,0.4120551875647131,28.07133716,0.7197778758974359,0.8947372099999998,6.0,0.4358974358974359
637,CHP02540,绿玉树,0.4119476674489891,1.6047966,0.8023983,0.8767484,0.0,0.5
638,CHP00415,川木通,0.4117530364663352,70.24729506,0.731742656875,0.861609565,5.0,0.2708333333333333
639,CHP03550,山柳,0.4117438203050157,1.5447395,0.77236975,0.9024623,1.0,0.5
640,CHP01367,核桃仁,0.4117329947044784,41.25287876,0.7112565303448276,0.8510272911111113,1.0,0.46551724137931033
641,CHP00221,保山乌头,0.41172327542181025,8.787251829999999,0.7988410754545453,0.8812391999999999,2.0,0.45454545454545453
642,CHP02029,橘核,0.4117062339938723,1.5171785,0.75858925,0.9161509,1.0,0.5
643,CHP03461,砂仁,0.4116457979553855,45.99184556,0.718622586875,0.8618542812000001,7.0,0.390625
644,CHP00079,白果槲寄生,0.4115342546763167,3.15369174,0.788422935,0.8797551699999999,1.0,0.5
645,CHP02898,木天蓼,0.4115323916662268,19.135823010000003,0.7654329204000001,0.8815348681818183,4.0,0.44
646,CHP01931,金钱草,0.4113162851391033,20.107550019999998,0.7447240748148147,0.8874346866666665,6.0,0.4444444444444444
647,CHP03910,水仙,0.41129043536990323,5.35126395,0.7644662785714286,0.8447689125,0.0,0.5714285714285714
648,CHP03716,石斛,0.4112478962439559,48.726796910000004,0.6584702285135136,0.91815709625,19.0,0.32432432432432434
649,CHP04546,相思藤,0.4111818727305525,11.967793449999999,0.7479870906249999,0.9170695214285713,6.0,0.4375
650,CHP01126,甘薯,0.4111389572457394,5.89175402,0.7364692525,0.829946732,0.0,0.625
651,CHP05919,鹿角,0.41091264540780886,1.6149965000000002,0.8074982500000001,0.8664378,0.0,0.5
652,CHP04971,羊蹄,0.41077140977210413,3.06341119,0.7658527975,0.89882565,1.0,0.5
653,CHP02597,马先蒿,0.4097725786854286,1.58737464,0.79368732,0.87464464,0.0,0.5
654,CHP01040,粪箕笃,0.4096584759505412,3.16223335,0.7905583375,0.871715785,0.0,0.5
655,CHP00049,霸王鞭,0.4096553129400166,14.818957160000002,0.7409478580000001,0.8736852579999999,2.0,0.5
656,CHP02353,灵香草,0.4093174200333848,19.02394478,0.7316901838461539,0.8884387208333333,4.0,0.46153846153846156
657,CHP01185,葛根,0.4091694188878627,32.494248479999996,0.7556801972093022,0.8699206405882353,3.0,0.3953488372093023
658,CHP03431,桑叶,0.40908730844747354,27.34435303,0.6510560245238095,0.8782093049999999,8.0,0.5238095238095238
659,CHP02604,买麻藤,0.40908373374453344,29.246841509999996,0.749919013076923,0.8596616529411766,2.0,0.4358974358974359
660,CHP01011,防己,0.40903497775167347,29.35709783,0.7160267763414634,0.8800667061111112,5.0,0.43902439024390244
661,CHP06073,紫河车,0.40900271043719877,1.53555654,0.76777827,0.8968849,0.0,0.5
662,CHP00227,北豆,0.4089937086617896,11.88890801,0.743056750625,0.8749729225,3.0,0.5
663,CHP02440,漏芦,0.40872260179641423,18.512923129999997,0.7120355049999999,0.8780537215384615,4.0,0.5
664,CHP01525,胡桃叶,0.4084631852117441,1.6240941,0.81204705,0.84961,0.0,0.5
665,CHP05154,异叶梁王茶,0.4082171045798692,6.13776249,0.76722031125,0.8704698900000001,2.0,0.5
666,CHP03098,枇杷,0.40800678998590256,4.579492699999999,0.7632487833333332,0.8858287133333334,0.0,0.5
667,CHP01992,景天三七,0.40797707768254887,16.766249570000003,0.7621022531818183,0.8408593545454547,1.0,0.5
668,CHP04538,藓生马先蒿,0.40785055963603395,3.10426404,0.77606601,0.877370515,0.0,0.5
669,CHP02842,牡丹皮,0.40782454869287244,47.68648269999999,0.7117385477611939,0.8638547523999999,5.0,0.373134328358209
670,CHP00256,鞭叶铁线蕨,0.4077639723213064,8.83830425,0.7365253541666666,0.8894896133333333,2.0,0.5
671,CHP05174,银柴胡,0.4077625317926017,4.354152340000001,0.7256920566666668,0.91243529,3.0,0.5
672,CHP01824,荠菜,0.4077441053386304,37.294773340000006,0.7312700654901962,0.8847599838888889,8.0,0.35294117647058826
673,CHP04052,唐古特青兰,0.4077423645568946,1.6047207,0.80236035,0.8557601,0.0,0.5
674,CHP01669,黄花远志,0.4077382053599692,16.01490206,0.7626143838095238,0.8631326190000002,0.0,0.47619047619047616
675,CHP00300,苍耳子,0.40752163566099203,51.633368649999994,0.727230544366197,0.8488128242307694,2.0,0.36619718309859156
676,CHP02062,咖啡,0.4071558155100614,1.5646139,0.78230695,0.8730205,0.0,0.5
677,CHP03867,水蓼,0.4068907016421592,9.1714083,0.7642840249999999,0.8597086183333332,1.0,0.5
678,CHP02644,芒萁骨,0.40680849065550045,1.54446675,0.772233375,0.88142765,0.0,0.5
679,CHP02913,苜蓿,0.40668270499514225,4.68118247,0.7801970783333334,0.8584010000000001,1.0,0.5
680,CHP03695,蓍实,0.40660829819612254,13.29193973,0.6995757752631578,0.8494370427272727,1.0,0.5789473684210527
681,CHP02739,茅膏菜,0.40658787408661723,2.08048182,0.6934939400000001,0.83219635,0.0,0.6666666666666666
682,CHP06067,雉,0.40642490122962543,1.5439151,0.77195755,0.87978745,0.0,0.5
683,CHP01905,金钗凤尾蕨,0.40619220743228024,8.7419303,0.7947209363636364,0.8648712599999999,0.0,0.45454545454545453
684,CHP04344,乌桕木根皮,0.40609439761632177,1.58046216,0.79023108,0.85973406,0.0,0.5
685,CHP04225,土茯苓,0.40576288568093904,20.469937970000004,0.7581458507407409,0.8590019266666666,2.0,0.4444444444444444
686,CHP02517,落花生,0.4057287200745037,17.502350110000002,0.7292645879166667,0.8633950891666666,0.0,0.5
687,CHP01773,鸡肠狼毒,0.4056225369807095,13.41466919,0.7452593994444444,0.89226483,3.0,0.4444444444444444
688,CHP01780,鸡骨草,0.40548078178403973,32.75552870999999,0.6969261427659573,0.8886225705263158,7.0,0.40425531914893614
689,CHP06167,硫磺,0.40547443676552836,1.6141805,0.80709025,0.8396576,0.0,0.5
690,CHP00483,大车前,0.4054529946362625,15.52262459,0.7391725995238095,0.866349587,3.0,0.47619047619047616
691,CHP00520,大蓟,0.40541598797385725,48.88087962,0.7084185452173913,0.8587263503846153,2.0,0.37681159420289856
692,CHP02510,萝藦,0.40531587411294806,10.79651326,0.7711795185714285,0.8858386716666667,3.0,0.42857142857142855
693,CHP01163,高粱,0.40517421655440555,4.580697,0.7634495,0.8714609333333333,0.0,0.5
694,CHP02478,露水草,0.40505104210194415,7.94094428,0.794094428,0.8999872575,1.0,0.4
695,CHP00772,跌打老,0.40494006312817177,12.7254887,0.79534304375,0.8967581533333332,2.0,0.375
696,CHP05456,浙贝母,0.40479436131823254,2.45739143,0.8191304766666666,0.9427743,1.0,0.3333333333333333
697,CHP02109,苦蒿,0.4047190347684752,9.14105092,0.7617542433333333,0.903471822,4.0,0.4166666666666667
698,CHP02746,茅香,0.4045603775238839,1.56453356,0.78226678,0.86008376,0.0,0.5
699,CHP01222,狗牙花,0.40450027348712775,31.085624199999998,0.6907916488888889,0.8365592108695653,1.0,0.5111111111111111
700,CHP01912,金合欢,0.40447783245668495,8.48589454,0.7714449581818182,0.87345813,2.0,0.45454545454545453
701,CHP05383,泽珍珠菜,0.4042734313192067,1.61882925,0.809414625,0.831312,0.0,0.5
702,CHP01045,风藤,0.40414046096060563,62.62768299,0.7036818313483145,0.8656852876923077,4.0,0.29213483146067415
703,CHP00141,白薯莨,0.40397787448607964,1.53318743,0.766593715,0.87295353,0.0,0.5
704,CHP00187,败酱草,0.4039077019123762,50.19362912,0.7170518445714286,0.8601390039130432,6.0,0.32857142857142857
705,CHP03127,破叶莲,0.40388255066151,8.38138149,0.7619437718181818,0.8838517379999999,1.0,0.45454545454545453
706,CHP00672,地耳草,0.4037603131238035,68.23256243,0.6962506370408164,0.8641549766666666,4.0,0.2755102040816326
707,CHP00422,穿心莲,0.40374022782086094,67.13635755000001,0.6713635755000001,0.8589031475757576,2.0,0.33
708,CHP05679,紫苏叶,0.4036361509142167,8.76064593,0.7300538275,0.8755926199999999,2.0,0.5
709,CHP01065,凤尾草,0.4032512422110061,40.09409909,0.7159660551785715,0.8752086685,5.0,0.35714285714285715
710,CHP00057,白草莓,0.40321196504844165,1.61953775,0.809768875,0.82564795,0.0,0.5
711,CHP01702,黄麻叶,0.4031609972784781,5.457692379999999,0.7796703399999999,0.8921850133333334,1.0,0.42857142857142855
712,CHP05478,栀子,0.4031234063241262,34.51484048,0.7190591766666666,0.8826344570588236,8.0,0.3541666666666667
713,CHP01534,葫芦茶,0.40294303811128307,9.373000690000001,0.7810833908333334,0.8814638479999999,2.0,0.4166666666666667
714,CHP00987,番木瓜,0.40286732822165616,19.0993468,0.7958061166666667,0.8637227955555554,2.0,0.375
715,CHP05778,蝉蜕,0.40286404370138146,6.27186265,0.78398283125,0.8334841625,0.0,0.5
716,CHP00597,大叶仙茅,0.40285567849261333,18.44908517,0.7687118820833333,0.8652791790000001,1.0,0.4166666666666667
717,CHP02357,凌霄花,0.40263588692641517,24.552410039999998,0.7440124254545454,0.8619318757142856,1.0,0.42424242424242425
718,CHP01357,何首乌,0.40261278403998957,24.94120708,0.7335649141176471,0.8547039686666665,2.0,0.4411764705882353
719,CHP00742,滇黄芩,0.40253005241999956,7.52009781,0.752009781,0.8594379960000001,0.0,0.5
720,CHP01114,覆盆子,0.4025232548441218,37.06797585,0.712845689423077,0.8572149757142856,3.0,0.40384615384615385
721,CHP05392,粘毛鼠尾草,0.402473457394066,3.05926936,0.76481734,0.86189045,0.0,0.5
722,CHP00421,穿龙薯蓣,0.4024378717891414,26.65784513,0.7204823008108108,0.9107761661538463,7.0,0.35135135135135137
723,CHP00156,白叶藤,0.40228418974388364,1.5477989399999998,0.7738994699999999,0.85712844,0.0,0.5
724,CHP04413,五色梅,0.4022819432113473,16.989686259999996,0.7386820113043476,0.880433768,2.0,0.43478260869565216
725,CHP05010,椰子瓤,0.4021965549502194,1.54833162,0.77416581,0.85642207,0.0,0.5
726,CHP01767,火焰花,0.4021777197999222,4.549301529999999,0.7582169216666665,0.8618204199999999,0.0,0.5
727,CHP05296,郁金香,0.4020478249929818,6.9713696899999995,0.7745966322222222,0.87451395,1.0,0.4444444444444444
728,CHP00445,刺槐花,0.40199381982911064,10.829456160000001,0.773532582857143,0.8702652249999999,2.0,0.42857142857142855
729,CHP00576,大叶骨碎补,0.4017552895973268,2.9551936199999997,0.7387984049999999,0.8846811800000001,0.0,0.5
730,CHP02821,缅枣,0.401743485242982,3.18889745,0.7972243625,0.8253819,0.0,0.5
731,CHP00879,杜鹃花叶,0.40171359854056243,1.4908307,0.74541535,0.8829581,0.0,0.5
732,CHP03215,茄子根,0.4017122039956709,3.12674522,0.781686305,0.8409801100000001,0.0,0.5
733,CHP05140,一枝黄花,0.40158016946986397,13.973772490000004,0.7354617100000002,0.8614774311111111,2.0,0.47368421052631576
734,CHP05309,圆滑番荔枝,0.40157846288778265,3.55080449,0.710160898,0.8353592500000001,0.0,0.6
735,CHP02892,木麻黄,0.40150451736419557,7.64974794,0.6954316309090909,0.808164,0.0,0.6363636363636364
736,CHP03020,牛尾蒿,0.40136508610358557,10.5369883,0.7526420214285715,0.8890311716666667,2.0,0.42857142857142855
737,CHP00816,冬瓜子,0.40130033954388367,28.553924470000002,0.7321519094871796,0.8688736553333333,5.0,0.38461538461538464
738,CHP01965,金鱼藤,0.40129345746330586,7.840905029999999,0.7128095481818181,0.8502372016666665,2.0,0.5454545454545454
739,CHP05286,玉米须,0.40120929005259265,8.9760033,0.6904617923076923,0.8769584942857144,1.0,0.5384615384615384
740,CHP02769,美人蕉,0.4012084987469509,3.09287965,0.7732199125,0.847045975,0.0,0.5
741,CHP05313,圆叶茅膏菜,0.40115518834425384,1.548546,0.774273,0.8511073,0.0,0.5
742,CHP00859,独角莲,0.40105805360129076,5.70036728,0.71254591,0.8943777374999999,1.0,0.5
743,CHP00293,菜豆树,0.4009974355211368,8.40529708,0.7641179163636364,0.8671686879999999,1.0,0.45454545454545453
744,CHP02308,莲生桂子花,0.40091694972491443,7.9464967799999995,0.7224087981818181,0.903064642,3.0,0.45454545454545453
745,CHP00466,粗榧子,0.40081152497013106,6.19986064,0.77498258,0.9157086799999999,3.0,0.375
746,CHP01272,贯叶连翘,0.40077114948649556,23.22111787,0.7256599334375,0.838713984,2.0,0.46875
747,CHP00003,阿魏,0.40074026794371287,89.21617753000001,0.6707983272932332,0.8380888131249999,1.0,0.24060150375939848
748,CHP03772,柿根,0.40070840971529614,1.5570575,0.77852875,0.844588,0.0,0.5
749,CHP02844,牡蒿,0.4006923956183754,1.57702104,0.78851052,0.8344566,0.0,0.5
750,CHP05779,蟾蜍,0.4004213278506432,8.0701123,0.7336465727272727,0.892422714,2.0,0.45454545454545453
751,CHP01002,繁缕,0.4003112655847988,6.75755813,0.7508397922222222,0.8903329825,1.0,0.4444444444444444
752,CHP03440,沙冬青,0.4002695844703459,1.37751666,0.68875833,0.9292852,1.0,0.5
753,CHP03218,秦艽,0.4001684372667291,18.355761789999995,0.7059908380769229,0.8742259941666667,3.0,0.46153846153846156
754,CHP00288,补骨脂,0.4000930268599847,115.4358904,0.6377673502762431,0.8642286673684211,5.0,0.10497237569060773
755,CHP01524,胡桃树皮,0.40006587433907315,6.19689322,0.7746116525,0.8291257125,0.0,0.5
756,CHP01923,金莲花,0.39978017063363175,28.207384079999997,0.7422995810526315,0.8807105176923078,6.0,0.34210526315789475
757,CHP04863,荨麻,0.39976409645358546,9.6765953,0.7443534846153846,0.8675873766666667,2.0,0.46153846153846156
758,CHP04335,乌棒子,0.39975828602665414,1.52134374,0.76067187,0.8578187,0.0,0.5
759,CHP05486,蜘蛛香,0.3996792349380832,7.667658439999999,0.7667658439999999,0.829913696,0.0,0.5
760,CHP04467,喜旱莲子草,0.3994874384398354,5.28036982,0.7543385457142857,0.8997668633333333,1.0,0.42857142857142855
761,CHP00376,赤瓟,0.3994811018684175,5.95580981,0.74447622625,0.8571772899999999,0.0,0.5
762,CHP02745,茅莓,0.3993963159716933,1.4584707,0.72923535,0.88766444,0.0,0.5
763,CHP02441,芦根,0.39933082308162604,17.64254833,0.7351061804166666,0.8977974777777776,6.0,0.375
764,CHP01801,鸡血藤,0.39928602032453414,65.98386568999999,0.6873319342708332,0.8604387564285715,0.0,0.2916666666666667
765,CHP04075,藤黄,0.39927962564054936,68.48458573,0.7133811013541668,0.8541927691304348,3.0,0.23958333333333334
766,CHP04253,兔儿伞,0.3991924274986777,1.5615229,0.78076145,0.83475983,0.0,0.5
767,CHP03213,荞麦,0.39900529893274633,10.66661115,0.7619007964285714,0.917588568,3.0,0.35714285714285715
768,CHP00228,北豆根,0.3989811923219785,47.294742389999996,0.6568714220833333,0.8950120713636364,14.0,0.3055555555555556
769,CHP03918,水杨梅,0.39893451105484484,1.53132275,0.765661375,0.84867555,0.0,0.5
770,CHP04326,文殊兰,0.39873068458662536,41.30377123,0.6883961871666667,0.8598226699999999,4.0,0.38333333333333336
771,CHP01555,虎尾兰,0.39865139074378936,1.5940819,0.79704095,0.8156617,0.0,0.5
