rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
1231,CHP04000,酸模,0.0,2.0,2.0,0.0,0.0
1232,CHP01369,鹤草芽,0.0,3.0,3.0,1.0,0.0
1233,CHP01375,黑豆衣,0.0,2.0,2.0,1.0,0.0
1234,CHP01381,黑壳楠,0.0,8.0,8.0,1.0,0.0
1235,CHP01387,黑水翠雀,0.0,3.0,3.0,0.0,0.0
1236,CHP01420,红根草,0.0,6.0,6.0,3.0,0.0
1237,CHP01430,红花龙胆,0.0,3.0,3.0,1.0,0.0
1238,CHP03921,水杨枝叶,0.0,1.0,1.0,0.0,0.0
1239,CHP03933,睡菜根,0.0,1.0,1.0,1.0,0.0
1240,CHP03934,睡莲,0.0,5.0,5.0,1.0,0.0
1241,CHP03946,四季青,0.0,17.0,17.0,7.0,0.0
1242,CHP03969,松香,0.0,6.0,6.0,4.0,0.0
1243,CHP03970,松叶,0.0,4.0,4.0,0.0,0.0
1244,CHP03979,苏木,0.0,50.0,50.0,13.0,0.0
1245,CHP03991,粟米,0.0,5.0,5.0,1.0,0.0
1246,CHP01594,华南皂荚,0.0,1.0,1.0,1.0,0.0
1247,CHP03889,水芹,0.0,2.0,2.0,1.0,0.0
1248,CHP03893,水松,0.0,4.0,4.0,1.0,0.0
1249,CHP03898,水苏,0.0,4.0,4.0,0.0,0.0
1250,CHP03905,水团花,0.0,6.0,6.0,3.0,0.0
1251,CHP03907,水蜈蚣,0.0,3.0,3.0,2.0,0.0
1252,CHP03910,水仙,0.0,7.0,7.0,4.0,0.0
1253,CHP03918,水杨梅,0.0,2.0,2.0,1.0,0.0
1254,CHP01347,韩信草,0.0,4.0,4.0,1.0,0.0
1255,CHP01348,蔊菜,0.0,2.0,2.0,1.0,0.0
1256,CHP01349,旱莲花,0.0,2.0,2.0,0.0,0.0
1257,CHP01351,诃子,0.0,34.0,34.0,19.0,0.0
1258,CHP01362,荷梗,0.0,1.0,1.0,0.0,0.0
1259,CHP01366,核桃楸果仁,0.0,6.0,6.0,1.0,0.0
1260,CHP01193,葛蕈,0.0,16.0,16.0,0.0,0.0
1261,CHP01201,功劳子,0.0,1.0,1.0,0.0,0.0
1262,CHP01302,广西九里香,0.0,6.0,6.0,0.0,0.0
1263,CHP01309,鬼箭锦鸡儿,0.0,11.0,11.0,0.0,0.0
1264,CHP01316,桂花,0.0,8.0,8.0,5.0,0.0
1265,CHP01326,桂枝,0.0,57.0,57.0,11.0,0.0
1266,CHP01327,桂竹香,0.0,3.0,3.0,2.0,0.0
1267,CHP01337,海红豆,0.0,6.0,6.0,1.0,0.0
1268,CHP01339,海韭菜,0.0,4.0,4.0,2.0,0.0
1269,CHP01346,含羞草,0.0,8.0,8.0,3.0,0.0
1270,CHP04098,天茄子,0.0,4.0,4.0,1.0,0.0
1271,CHP04108,田葱,0.0,4.0,4.0,1.0,0.0
1272,CHP04110,田旋花,0.0,1.0,1.0,0.0,0.0
1273,CHP04113,甜菜,0.0,3.0,3.0,1.0,0.0
1274,CHP04115,甜茶藤,0.0,4.0,4.0,0.0,0.0
1275,CHP04119,甜瓜蒂,0.0,4.0,4.0,3.0,0.0
1276,CHP04139,铁海棠,0.0,6.0,6.0,0.0,0.0
1277,CHP01299,广西莪术,0.0,12.0,12.0,2.0,0.0
1278,CHP01480,红雀珊瑚,0.0,2.0,2.0,1.0,0.0
1279,CHP01499,红直獐牙菜,0.0,1.0,1.0,0.0,0.0
1280,CHP04021,锁阳,0.0,2.0,2.0,2.0,0.0
1281,CHP04033,台湾泽兰,0.0,7.0,7.0,4.0,0.0
1282,CHP04052,唐古特青兰,0.0,2.0,2.0,1.0,0.0
1283,CHP04057,桃儿七,0.0,10.0,10.0,6.0,0.0
1284,CHP04059,桃根,0.0,1.0,1.0,1.0,0.0
1285,CHP04061,桃金娘,0.0,18.0,18.0,4.0,0.0
1286,CHP04268,娃儿藤,0.0,6.0,6.0,3.0,0.0
1287,CHP04270,瓦松,0.0,2.0,2.0,0.0,0.0
1288,CHP04272,歪脖子果,0.0,6.0,6.0,0.0,0.0
1289,CHP04276,豌豆,0.0,10.0,10.0,6.0,0.0
1290,CHP04283,碗蕨,0.0,2.0,2.0,0.0,0.0
1291,CHP04290,万寿菊,0.0,7.0,7.0,2.0,0.0
1292,CHP04299,网脉橐吾,0.0,2.0,2.0,0.0,0.0
1293,CHP04303,望江南,0.0,9.0,9.0,2.0,0.0
1294,CHP04215,土百部,0.0,1.0,1.0,0.0,0.0
1295,CHP04223,土当归,0.0,12.0,12.0,2.0,0.0
1296,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1297,CHP04232,土荆芥,0.0,8.0,8.0,4.0,0.0
1298,CHP04233,土连翘,0.0,1.0,1.0,1.0,0.0
1299,CHP04238,土木香,0.0,2.0,2.0,1.0,0.0
1300,CHP04253,兔儿伞,0.0,2.0,2.0,1.0,0.0
1301,CHP04259,菟丝子,0.0,11.0,11.0,4.0,0.0
1302,CHP01261,关木通,0.0,12.0,12.0,4.0,0.0
1303,CHP01262,观音草,0.0,1.0,1.0,0.0,0.0
1304,CHP04165,铁丝七,0.0,6.0,6.0,2.0,0.0
1305,CHP04171,铁轴草,0.0,2.0,2.0,0.0,0.0
1306,CHP04174,通草,0.0,24.0,24.0,8.0,0.0
1307,CHP04179,通花根,0.0,2.0,2.0,0.0,0.0
1308,CHP04181,通脉丹,0.0,2.0,2.0,0.0,0.0
1309,CHP04208,透骨草,0.0,2.0,2.0,0.0,0.0
1310,CHP01211,狗脊,0.0,29.0,29.0,0.0,0.0
1311,CHP01216,狗屎花,0.0,1.0,1.0,0.0,0.0
1312,CHP01226,枸骨根,0.0,1.0,1.0,1.0,0.0
1313,CHP01230,枸橘,0.0,12.0,12.0,1.0,0.0
1314,CHP01232,枸橘核,0.0,4.0,4.0,0.0,0.0
1315,CHP01234,枸杞,0.0,15.0,15.0,2.0,0.0
1316,CHP01244,骨节草,0.0,6.0,6.0,5.0,0.0
1317,CHP01255,拐芹,0.0,2.0,2.0,0.0,0.0
1318,CHP01156,岗松,0.0,1.0,1.0,0.0,0.0
1319,CHP01159,杠香藤,0.0,3.0,3.0,1.0,0.0
1320,CHP01163,高粱,0.0,6.0,6.0,3.0,0.0
1321,CHP01167,高山黄华,0.0,6.0,6.0,1.0,0.0
1322,CHP01168,高山火绒草,0.0,17.0,17.0,6.0,0.0
1323,CHP01172,高山唐松草,0.0,3.0,3.0,0.0,0.0
1324,CHP01176,高乌头,0.0,5.0,5.0,2.0,0.0
1325,CHP01180,藁本,0.0,37.0,37.0,10.0,0.0
1326,CHP01099,浮叶眼子菜,0.0,13.0,13.0,2.0,0.0
1327,CHP01104,福寿草,0.0,20.0,20.0,3.0,0.0
1328,CHP01111,阜康阿魏根,0.0,7.0,7.0,0.0,0.0
1329,CHP01122,甘葛藤根,0.0,3.0,3.0,0.0,0.0
1330,CHP01123,甘菊,0.0,2.0,2.0,2.0,0.0
1331,CHP01126,甘薯,0.0,8.0,8.0,5.0,0.0
1332,CHP01131,甘西鼠尾草,0.0,20.0,20.0,5.0,0.0
1333,CHP01143,干地黄,0.0,21.0,21.0,2.0,0.0
1334,CHP04352,乌蔹莓,0.0,1.0,1.0,0.0,0.0
1335,CHP04363,巫山淫羊藿,0.0,7.0,7.0,2.0,0.0
1336,CHP04367,无根藤,0.0,4.0,4.0,0.0,0.0
1337,CHP04368,无花果,0.0,25.0,25.0,2.0,0.0
1338,CHP04374,无患子皮,0.0,5.0,5.0,2.0,0.0
1339,CHP04378,无距耧斗菜,0.0,3.0,3.0,0.0,0.0
1340,CHP04379,无漏子,0.0,1.0,1.0,1.0,0.0
1341,CHP04385,芜菁甘蓝,0.0,1.0,1.0,0.0,0.0
1342,CHP04322,榅桲,0.0,1.0,1.0,0.0,0.0
1343,CHP04325,文冠木,0.0,5.0,5.0,0.0,0.0
1344,CHP04329,问荆,0.0,4.0,4.0,1.0,0.0
1345,CHP04330,蕹菜,0.0,2.0,2.0,0.0,0.0
1346,CHP04334,窝儿七,0.0,2.0,2.0,0.0,0.0
1347,CHP04335,乌棒子,0.0,2.0,2.0,1.0,0.0
1348,CHP04340,乌骨藤,0.0,1.0,1.0,0.0,0.0
1349,CHP04344,乌桕木根皮,0.0,2.0,2.0,1.0,0.0
1350,CHP01028,榧子,0.0,1.0,1.0,0.0,0.0
1351,CHP01030,分心木,0.0,4.0,4.0,2.0,0.0
1352,CHP01035,粉葛,0.0,5.0,5.0,2.0,0.0
1353,CHP01040,粪箕笃,0.0,4.0,4.0,2.0,0.0
1354,CHP01050,风箱树叶,0.0,1.0,1.0,1.0,0.0
1355,CHP01054,枫香寄生,0.0,3.0,3.0,1.0,0.0
1356,CHP01063,凤凰木,0.0,1.0,1.0,1.0,0.0
1357,CHP01066,凤尾茶,0.0,4.0,4.0,0.0,0.0
1358,CHP04524,仙鹤草,0.0,11.0,11.0,4.0,0.0
1359,CHP04527,仙人掌,0.0,3.0,3.0,1.0,0.0
1360,CHP00997,番泻叶,0.0,22.0,22.0,9.0,0.0
1361,CHP01008,防风草,0.0,4.0,4.0,3.0,0.0
1362,CHP01012,防己叶菝葜,0.0,1.0,1.0,0.0,0.0
1363,CHP01013,飞机草,0.0,2.0,2.0,0.0,0.0
1364,CHP01016,飞龙掌血,0.0,11.0,11.0,0.0,0.0
1365,CHP01020,飞扬草,0.0,1.0,1.0,1.0,0.0
1366,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1367,CHP04462,锡兰肉桂,0.0,3.0,3.0,0.0,0.0
1368,CHP04463,锡生藤,0.0,9.0,9.0,1.0,0.0
1369,CHP04473,细葛缕子,0.0,30.0,30.0,17.0,0.0
1370,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1371,CHP04481,细香葱,0.0,1.0,1.0,0.0,0.0
1372,CHP04485,细叶桉叶,0.0,7.0,7.0,2.0,0.0
1373,CHP04523,夏至草,0.0,13.0,13.0,4.0,0.0
1374,CHP04390,梧桐,0.0,8.0,8.0,0.0,0.0
1375,CHP04392,梧桐子,0.0,2.0,2.0,0.0,0.0
1376,CHP04404,五加皮,0.0,3.0,3.0,2.0,0.0
1377,CHP04409,五气朝阳草,0.0,9.0,9.0,2.0,0.0
1378,CHP04431,五爪龙,0.0,6.0,6.0,3.0,0.0
1379,CHP04449,西瓜,0.0,15.0,15.0,3.0,0.0
1380,CHP04459,西洋接骨木,0.0,4.0,4.0,3.0,0.0
1381,CHP04460,西洋梨,0.0,3.0,3.0,1.0,0.0
1382,CHP00923,盾叶薯蓣,0.0,11.0,11.0,3.0,0.0
1383,CHP00924,盾叶唐松草,0.0,10.0,10.0,0.0,0.0
1384,CHP00936,多裂委陵菜,0.0,3.0,3.0,2.0,0.0
1385,CHP00939,多伞阿魏,0.0,12.0,12.0,0.0,0.0
1386,CHP00940,多穗蓼,0.0,6.0,6.0,1.0,0.0
1387,CHP00945,多穗石柯叶,0.0,8.0,8.0,4.0,0.0
1388,CHP00963,鹅绒藤,0.0,6.0,6.0,2.0,0.0
1389,CHP00969,鄂报春,0.0,3.0,3.0,1.0,0.0
1390,CHP04604,向日葵花,0.0,1.0,1.0,0.0,0.0
1391,CHP04612,象皮木,0.0,10.0,10.0,2.0,0.0
1392,CHP04616,橡实,0.0,6.0,6.0,2.0,0.0
1393,CHP04643,小飞蓬,0.0,8.0,8.0,1.0,0.0
1394,CHP04667,小花鬼针草,0.0,6.0,6.0,5.0,0.0
1395,CHP04682,小蓟,0.0,5.0,5.0,3.0,0.0
1396,CHP00897,短小蛇根草,0.0,1.0,1.0,0.0,0.0
1397,CHP00902,断节参,0.0,3.0,3.0,1.0,0.0
1398,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1399,CHP04577,香青兰,0.0,3.0,3.0,0.0,0.0
1400,CHP04578,香薷,0.0,8.0,8.0,3.0,0.0
1401,CHP04583,香唐松草,0.0,3.0,3.0,0.0,0.0
1402,CHP04591,香橼,0.0,10.0,10.0,5.0,0.0
1403,CHP04595,香樟,0.0,15.0,15.0,1.0,0.0
1404,CHP04598,香樟叶,0.0,1.0,1.0,0.0,0.0
1405,CHP04602,向日葵,0.0,6.0,6.0,2.0,0.0
1406,CHP01072,凤仙花,0.0,1.0,1.0,0.0,0.0
1407,CHP01083,扶桑花,0.0,3.0,3.0,0.0,0.0
1408,CHP01086,芙蓉花,0.0,1.0,1.0,0.0,0.0
1409,CHP04535,咸酸蔃,0.0,1.0,1.0,0.0,0.0
1410,CHP04538,藓生马先蒿,0.0,4.0,4.0,2.0,0.0
1411,CHP04543,线叶金鸡菊,0.0,2.0,2.0,0.0,0.0
1412,CHP04547,相思子,0.0,11.0,11.0,2.0,0.0
1413,CHP04550,香柏,0.0,3.0,3.0,2.0,0.0
1414,CHP00799,东北延胡索,0.0,4.0,4.0,0.0,0.0
1415,CHP00801,东当归,0.0,2.0,2.0,0.0,0.0
1416,CHP00803,东方荚果蕨,0.0,9.0,9.0,2.0,0.0
1417,CHP00807,东莨菪,0.0,2.0,2.0,0.0,0.0
1418,CHP00809,东一号剑麻,0.0,9.0,9.0,0.0,0.0
1419,CHP00849,豆油,0.0,10.0,10.0,4.0,0.0
1420,CHP00853,毒芹根,0.0,10.0,10.0,4.0,0.0
1421,CHP00854,毒蛆草,0.0,3.0,3.0,1.0,0.0
1422,CHP04822,萱草根,0.0,5.0,5.0,2.0,0.0
1423,CHP04835,雪见草,0.0,2.0,2.0,0.0,0.0
1424,CHP04848,血风藤,0.0,10.0,10.0,4.0,0.0
1425,CHP04851,血竭,0.0,4.0,4.0,1.0,0.0
1426,CHP04858,血桐,0.0,21.0,21.0,2.0,0.0
1427,CHP04862,寻骨风,0.0,17.0,17.0,5.0,0.0
1428,CHP00778,丁茄,0.0,9.0,9.0,1.0,0.0
1429,CHP00793,东北刺人参,0.0,16.0,16.0,1.0,0.0
1430,CHP04693,小连翘,0.0,6.0,6.0,0.0,0.0
1431,CHP04698,小米草,0.0,2.0,2.0,1.0,0.0
1432,CHP04737,小叶黑柴胡,0.0,2.0,2.0,1.0,0.0
1433,CHP04746,小叶石楠,0.0,2.0,2.0,1.0,0.0
1434,CHP04753,小芸木,0.0,4.0,4.0,0.0,0.0
1435,CHP04777,新疆藁本,0.0,2.0,2.0,0.0,0.0
1436,CHP04795,杏仁,0.0,11.0,11.0,3.0,0.0
1437,CHP04798,杏子,0.0,1.0,1.0,0.0,0.0
1438,CHP00970,鄂北贝母,0.0,8.0,8.0,4.0,0.0
1439,CHP00972,儿茶,0.0,41.0,41.0,22.0,0.0
1440,CHP00974,耳草,0.0,11.0,11.0,4.0,0.0
1441,CHP00988,番木瓜叶,0.0,1.0,1.0,1.0,0.0
1442,CHP00990,番石榴,0.0,12.0,12.0,1.0,0.0
1443,CHP00991,番石榴干,0.0,1.0,1.0,1.0,0.0
1444,CHP00993,番石榴皮,0.0,2.0,2.0,2.0,0.0
1445,CHP00994,番石榴叶,0.0,3.0,3.0,3.0,0.0
1446,CHP04948,眼子菜,0.0,9.0,9.0,4.0,0.0
1447,CHP04956,羊耳蒜,0.0,2.0,2.0,0.0,0.0
1448,CHP04960,羊角棉,0.0,2.0,2.0,1.0,0.0
1449,CHP04972,羊蹄草,0.0,1.0,1.0,0.0,0.0
1450,CHP04984,杨梅,0.0,9.0,9.0,6.0,0.0
1451,CHP04985,杨梅根,0.0,7.0,7.0,1.0,0.0
1452,CHP04986,杨梅核仁,0.0,2.0,2.0,0.0,0.0
1453,CHP04987,杨梅树皮,0.0,21.0,21.0,3.0,0.0
1454,CHP04886,亚罗椿,0.0,7.0,7.0,1.0,0.0
1455,CHP04899,芫花,0.0,1.0,1.0,0.0,0.0
1456,CHP04900,芫花根,0.0,3.0,3.0,2.0,0.0
1457,CHP04901,芫荽,0.0,8.0,8.0,1.0,0.0
1458,CHP04903,岩白菜,0.0,3.0,3.0,1.0,0.0
1459,CHP04904,岩败酱,0.0,3.0,3.0,1.0,0.0
1460,CHP04914,岩黄连,0.0,4.0,4.0,0.0,0.0
1461,CHP04918,岩椒草,0.0,13.0,13.0,0.0,0.0
1462,CHP00756,颠茄,0.0,11.0,11.0,3.0,0.0
1463,CHP00762,吊干麻,0.0,22.0,22.0,8.0,0.0
1464,CHP00763,吊兰,0.0,1.0,1.0,0.0,0.0
1465,CHP00768,钓樟枝叶,0.0,1.0,1.0,0.0,0.0
1466,CHP00770,调经草,0.0,5.0,5.0,2.0,0.0
1467,CHP04867,鸦片,0.0,9.0,9.0,0.0,0.0
1468,CHP04869,鸭儿芹,0.0,1.0,1.0,1.0,0.0
1469,CHP04880,鸭跖草,0.0,4.0,4.0,0.0,0.0
1470,CHP00874,杜衡,0.0,9.0,9.0,1.0,0.0
1471,CHP00879,杜鹃花叶,0.0,2.0,2.0,1.0,0.0
1472,CHP00883,杜松实,0.0,7.0,7.0,0.0,0.0
1473,CHP00667,地柏枝,0.0,1.0,1.0,0.0,0.0
1474,CHP00668,地不容,0.0,25.0,25.0,3.0,0.0
1475,CHP00671,地丁,0.0,1.0,1.0,0.0,0.0
1476,CHP00729,灯盏细辛,0.0,17.0,17.0,7.0,0.0
1477,CHP00742,滇黄芩,0.0,10.0,10.0,5.0,0.0
1478,CHP00599,大叶香薷,0.0,1.0,1.0,0.0,0.0
1479,CHP00604,大叶紫珠,0.0,9.0,9.0,3.0,0.0
1480,CHP00605,大叶醉鱼草,0.0,4.0,4.0,0.0,0.0
1481,CHP00628,胆木,0.0,13.0,13.0,4.0,0.0
1482,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
1483,CHP00635,淡竹叶,0.0,1.0,1.0,1.0,0.0
1484,CHP00640,当药,0.0,3.0,3.0,0.0,0.0
1485,CHP00648,倒地铃,0.0,1.0,1.0,0.0,0.0
1486,CHP05105,野芝麻根,0.0,8.0,8.0,3.0,0.0
1487,CHP05117,叶下珠,0.0,15.0,15.0,4.0,0.0
1488,CHP05121,夜合花,0.0,2.0,2.0,0.0,0.0
1489,CHP05139,一枝蒿,0.0,4.0,4.0,3.0,0.0
1490,CHP00571,大叶桉叶,0.0,7.0,7.0,2.0,0.0
1491,CHP00573,大叶柴胡,0.0,9.0,9.0,2.0,0.0
1492,CHP00576,大叶骨碎补,0.0,4.0,4.0,2.0,0.0
1493,CHP00586,大叶马尾连,0.0,13.0,13.0,0.0,0.0
1494,CHP05030,野甘草,0.0,18.0,18.0,9.0,0.0
1495,CHP05032,野菰,0.0,1.0,1.0,1.0,0.0
1496,CHP05040,野花椒根,0.0,5.0,5.0,0.0,0.0
1497,CHP05041,野花椒皮,0.0,2.0,2.0,0.0,0.0
1498,CHP05042,野花椒叶,0.0,4.0,4.0,0.0,0.0
1499,CHP05070,野木瓜,0.0,6.0,6.0,1.0,0.0
1500,CHP05073,野漆树,0.0,5.0,5.0,0.0,0.0
1501,CHP05087,野鸦椿,0.0,3.0,3.0,1.0,0.0
1502,CHP04992,洋葱,0.0,1.0,1.0,1.0,0.0
1503,CHP04994,洋蒲桃叶,0.0,10.0,10.0,0.0,0.0
1504,CHP05004,药西瓜,0.0,1.0,1.0,0.0,0.0
1505,CHP05005,药用倒提壶,0.0,3.0,3.0,1.0,0.0
1506,CHP05007,椰子,0.0,4.0,4.0,0.0,0.0
1507,CHP05009,椰子皮,0.0,1.0,1.0,0.0,0.0
1508,CHP05010,椰子瓤,0.0,2.0,2.0,1.0,0.0
1509,CHP05012,野百合,0.0,3.0,3.0,2.0,0.0
1510,CHP05252,柚子,0.0,1.0,1.0,0.0,0.0
1511,CHP00359,车桑仔叶,0.0,5.0,5.0,0.0,0.0
1512,CHP00364,澄茄子,0.0,4.0,4.0,0.0,0.0
1513,CHP00366,橙皮,0.0,3.0,3.0,0.0,0.0
1514,CHP00368,橙子,0.0,8.0,8.0,0.0,0.0
1515,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1516,CHP00373,齿叶草,0.0,3.0,3.0,1.0,0.0
1517,CHP00374,齿叶橐吾,0.0,2.0,2.0,0.0,0.0
1518,CHP05188,银叶树,0.0,1.0,1.0,0.0,0.0
1519,CHP05190,淫羊藿,0.0,165.0,165.0,49.0,0.0
1520,CHP05191,淫羊藿根,0.0,1.0,1.0,0.0,0.0
1521,CHP05192,印度九里香,0.0,1.0,1.0,0.0,0.0
1522,CHP05198,鹰不泊,0.0,1.0,1.0,0.0,0.0
1523,CHP05218,永宁独活,0.0,5.0,5.0,2.0,0.0
1524,CHP05221,油茶根皮,0.0,7.0,7.0,3.0,0.0
1525,CHP05229,油柑叶,0.0,6.0,6.0,4.0,0.0
1526,CHP05160,益智仁,0.0,5.0,5.0,1.0,0.0
1527,CHP05162,薏苡仁,0.0,6.0,6.0,2.0,0.0
1528,CHP05163,翼首草,0.0,14.0,14.0,4.0,0.0
1529,CHP05169,茵陈,0.0,16.0,16.0,1.0,0.0
1530,CHP05170,茵芋,0.0,2.0,2.0,0.0,0.0
1531,CHP05171,银背藤,0.0,1.0,1.0,0.0,0.0
1532,CHP05173,银不换,0.0,1.0,1.0,0.0,0.0
1533,CHP05175,银粉背蕨,0.0,1.0,1.0,0.0,0.0
1534,CHP00443,刺果甘草,0.0,22.0,22.0,6.0,0.0
1535,CHP00457,葱,0.0,25.0,25.0,6.0,0.0
1536,CHP00458,葱白,0.0,70.0,70.0,3.0,0.0
1537,CHP00463,楤木,0.0,4.0,4.0,3.0,0.0
1538,CHP00500,大果大戟,0.0,16.0,16.0,10.0,0.0
1539,CHP00508,大花糙苏,0.0,2.0,2.0,1.0,0.0
1540,CHP05142,伊贝母,0.0,2.0,2.0,0.0,0.0
1541,CHP05159,益智,0.0,12.0,12.0,11.0,0.0
1542,CHP05337,云南榧树,0.0,3.0,3.0,0.0,0.0
1543,CHP05345,云南菟丝子,0.0,2.0,2.0,0.0,0.0
1544,CHP05353,云实,0.0,1.0,1.0,1.0,0.0
1545,CHP05355,云实叶,0.0,1.0,1.0,1.0,0.0
1546,CHP05361,芸香草,0.0,4.0,4.0,0.0,0.0
1547,CHP00296,蚕豆,0.0,19.0,19.0,3.0,0.0
1548,CHP00308,藏青果,0.0,3.0,3.0,1.0,0.0
1549,CHP00312,草本威灵仙,0.0,11.0,11.0,2.0,0.0
1550,CHP05297,郁金香根,0.0,1.0,1.0,0.0,0.0
1551,CHP05302,元宝草,0.0,8.0,8.0,1.0,0.0
1552,CHP05304,圆柏,0.0,5.0,5.0,5.0,0.0
1553,CHP05306,圆萼刺参,0.0,2.0,2.0,0.0,0.0
1554,CHP05309,圆滑番荔枝,0.0,5.0,5.0,3.0,0.0
1555,CHP05313,圆叶茅膏菜,0.0,2.0,2.0,1.0,0.0
1556,CHP05322,月季花,0.0,11.0,11.0,1.0,0.0
1557,CHP05325,月见草,0.0,2.0,2.0,1.0,0.0
1558,CHP00413,川滇淫羊藿,0.0,8.0,8.0,0.0,0.0
1559,CHP00414,川鄂淫羊藿,0.0,11.0,11.0,3.0,0.0
1560,CHP00418,川西獐牙菜,0.0,2.0,2.0,1.0,0.0
1561,CHP05261,鱼藤,0.0,40.0,40.0,2.0,0.0
1562,CHP05267,鱼腥草,0.0,1.0,1.0,1.0,0.0
1563,CHP05274,榆树,0.0,1.0,1.0,1.0,0.0
1564,CHP05280,禹州漏芦,0.0,6.0,6.0,1.0,0.0
1565,CHP05287,玉蜀黍,0.0,4.0,4.0,1.0,0.0
1566,CHP00376,赤瓟,0.0,8.0,8.0,4.0,0.0
1567,CHP00381,赤麻,0.0,3.0,3.0,1.0,0.0
1568,CHP00386,赤杨,0.0,31.0,31.0,6.0,0.0
1569,CHP00389,臭柏,0.0,4.0,4.0,1.0,0.0
1570,CHP00393,臭茉莉,0.0,2.0,2.0,0.0,0.0
1571,CHP00394,臭牡丹,0.0,4.0,4.0,0.0,0.0
1572,CHP00396,臭山羊,0.0,17.0,17.0,3.0,0.0
1573,CHP00408,楮树根,0.0,46.0,46.0,0.0,0.0
1574,CHP05495,枳椇根,0.0,1.0,1.0,0.0,0.0
1575,CHP05501,枳实,0.0,6.0,6.0,1.0,0.0
1576,CHP05539,珠芽半支,0.0,2.0,2.0,0.0,0.0
1577,CHP05541,珠子参,0.0,5.0,5.0,1.0,0.0
1578,CHP05547,猪毛菜,0.0,4.0,4.0,0.0,0.0
1579,CHP05553,猪屎豆,0.0,3.0,3.0,2.0,0.0
1580,CHP05555,猪殃殃,0.0,2.0,2.0,0.0,0.0
1581,CHP05557,猪鬃草,0.0,17.0,17.0,11.0,0.0
1582,CHP05450,照山白,0.0,2.0,2.0,0.0,0.0
1583,CHP05461,鹧鸪菜,0.0,1.0,1.0,1.0,0.0
1584,CHP05463,珍珠菜,0.0,2.0,2.0,0.0,0.0
1585,CHP05465,珍珠梅,0.0,2.0,2.0,0.0,0.0
1586,CHP05467,真藓,0.0,1.0,1.0,0.0,0.0
1587,CHP05470,枕材,0.0,2.0,2.0,0.0,0.0
1588,CHP05482,蜘蛛抱蛋,0.0,3.0,3.0,1.0,0.0
1589,CHP05486,蜘蛛香,0.0,10.0,10.0,5.0,0.0
1590,CHP05373,皂角刺,0.0,2.0,2.0,0.0,0.0
1591,CHP05379,泽藓,0.0,1.0,1.0,0.0,0.0
1592,CHP05383,泽珍珠菜,0.0,2.0,2.0,1.0,0.0
1593,CHP05392,粘毛鼠尾草,0.0,4.0,4.0,2.0,0.0
1594,CHP05408,樟脑,0.0,1.0,1.0,0.0,0.0
1595,CHP05409,樟树皮,0.0,4.0,4.0,0.0,0.0
1596,CHP05428,长果荜茇,0.0,4.0,4.0,0.0,0.0
1597,CHP05435,长尾复叶耳蕨,0.0,1.0,1.0,1.0,0.0
1598,CHP00315,草豆蔻,0.0,37.0,37.0,8.0,0.0
1599,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1600,CHP00321,草问荆,0.0,4.0,4.0,1.0,0.0
1601,CHP00330,茶花,0.0,3.0,3.0,0.0,0.0
1602,CHP00331,茶树根,0.0,5.0,5.0,1.0,0.0
1603,CHP00332,茶条槭,0.0,2.0,2.0,1.0,0.0
1604,CHP00351,朝鲜白头翁,0.0,3.0,3.0,1.0,0.0
1605,CHP05364,仔榄树,0.0,2.0,2.0,2.0,0.0
1606,CHP00250,篦子三尖杉,0.0,1.0,1.0,0.0,0.0
1607,CHP00254,鞭打绣球,0.0,1.0,1.0,1.0,0.0
1608,CHP00265,扁竹根,0.0,1.0,1.0,0.0,0.0
1609,CHP00269,遍地金,0.0,4.0,4.0,1.0,0.0
1610,CHP00272,滨海前胡,0.0,2.0,2.0,0.0,0.0
1611,CHP00276,柄果槲寄生,0.0,1.0,1.0,0.0,0.0
1612,CHP00285,伯乐树,0.0,1.0,1.0,0.0,0.0
1613,CHP00286,博落回,0.0,3.0,3.0,0.0,0.0
1614,CHP00231,北玄参,0.0,15.0,15.0,6.0,0.0
1615,CHP00234,贝加尔唐松草,0.0,4.0,4.0,0.0,0.0
1616,CHP00235,贝母兰,0.0,6.0,6.0,1.0,0.0
1617,CHP00239,荜茇根,0.0,3.0,3.0,0.0,0.0
1618,CHP00243,蓖麻根,0.0,8.0,8.0,1.0,0.0
1619,CHP00244,蓖麻叶,0.0,4.0,4.0,1.0,0.0
1620,CHP00245,蓖麻油,0.0,7.0,7.0,1.0,0.0
1621,CHP00247,薜荔,0.0,2.0,2.0,2.0,0.0
1622,CHP05621,紫菜,0.0,2.0,2.0,2.0,0.0
1623,CHP05623,紫草,0.0,20.0,20.0,1.0,0.0
1624,CHP05634,紫红獐牙菜,0.0,8.0,8.0,2.0,0.0
1625,CHP05635,紫花地丁,0.0,4.0,4.0,1.0,0.0
1626,CHP05638,紫花景天,0.0,3.0,3.0,1.0,0.0
